NAME,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,state,county,tract
"Census Tract 6903, Cook County, Illinois",355.0,372.0,622.0,84.0,13.0,17,031,690300
"Census Tract 6915, Cook County, Illinois",222.0,350.0,434.0,79.0,41.0,17,031,691500
"Census Tract 7101, Cook County, Illinois",136.0,239.0,359.0,25.0,16.0,17,031,710100
"Census Tract 7201, Cook County, Illinois",67.0,334.0,525.0,708.0,1001.0,17,031,720100
"Census Tract 7202, Cook County, Illinois",117.0,466.0,878.0,662.0,689.0,17,031,720200
"Census Tract 7204, Cook County, Illinois",15.0,251.0,448.0,407.0,203.0,17,031,720400
"Census Tract 7207, Cook County, Illinois",52.0,257.0,869.0,748.0,502.0,17,031,720700
"Census Tract 1404, Cook County, Illinois",734.0,1336.0,1301.0,895.0,831.0,17,031,140400
"Census Tract 1408, Cook County, Illinois",996.0,899.0,720.0,1325.0,1250.0,17,031,140800
"Census Tract 1502, Cook County, Illinois",818.0,1252.0,1723.0,1310.0,569.0,17,031,150200
"Census Tract 1607, Cook County, Illinois",935.0,1046.0,562.0,1156.0,532.0,17,031,160700
"Census Tract 1610, Cook County, Illinois",89.0,252.0,338.0,334.0,215.0,17,031,161000
"Census Tract 1703, Cook County, Illinois",371.0,1161.0,1094.0,652.0,271.0,17,031,170300
"Census Tract 1705, Cook County, Illinois",327.0,1295.0,1039.0,568.0,305.0,17,031,170500
"Census Tract 1710, Cook County, Illinois",798.0,1849.0,1969.0,679.0,412.0,17,031,171000
"Census Tract 8126, Cook County, Illinois",90.0,188.0,580.0,934.0,736.0,17,031,812600
"Census Tract 8130, Cook County, Illinois",145.0,183.0,461.0,704.0,868.0,17,031,813000
"Census Tract 8142, Cook County, Illinois",1398.0,1189.0,680.0,228.0,22.0,17,031,814200
"Census Tract 8117.01, Cook County, Illinois",693.0,703.0,495.0,205.0,49.0,17,031,811701
"Census Tract 8162, Cook County, Illinois",592.0,714.0,728.0,235.0,201.0,17,031,816200
"Census Tract 8139, Cook County, Illinois",1491.0,985.0,689.0,123.0,47.0,17,031,813900
"Census Tract 8146, Cook County, Illinois",789.0,1041.0,903.0,288.0,156.0,17,031,814600
"Census Tract 8152, Cook County, Illinois",1097.0,1152.0,1545.0,427.0,135.0,17,031,815200
"Census Tract 8164.01, Cook County, Illinois",1017.0,1064.0,600.0,119.0,28.0,17,031,816401
"Census Tract 8168, Cook County, Illinois",460.0,922.0,1288.0,774.0,208.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",718.0,1187.0,1151.0,435.0,144.0,17,031,816900
"Census Tract 3511, Cook County, Illinois",170.0,316.0,280.0,40.0,27.0,17,031,351100
"Census Tract 3802, Cook County, Illinois",284.0,336.0,476.0,244.0,121.0,17,031,380200
"Census Tract 3819, Cook County, Illinois",150.0,128.0,301.0,129.0,158.0,17,031,381900
"Census Tract 4111, Cook County, Illinois",3.0,8.0,110.0,391.0,902.0,17,031,411100
"Census Tract 4202, Cook County, Illinois",120.0,114.0,318.0,256.0,151.0,17,031,420200
"Census Tract 8060.02, Cook County, Illinois",831.0,1232.0,1476.0,1198.0,685.0,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",863.0,1433.0,1084.0,1428.0,683.0,17,031,806003
"Census Tract 8064, Cook County, Illinois",184.0,546.0,474.0,238.0,175.0,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",398.0,422.0,497.0,265.0,95.0,17,031,806501
"Census Tract 7506, Cook County, Illinois",329.0,860.0,738.0,288.0,234.0,17,031,750600
"Census Tract 3102, Cook County, Illinois",189.0,247.0,196.0,300.0,227.0,17,031,310200
"Census Tract 6912, Cook County, Illinois",360.0,506.0,652.0,309.0,26.0,17,031,691200
"Census Tract 7305, Cook County, Illinois",270.0,902.0,1197.0,413.0,239.0,17,031,730500
"Census Tract 7001, Cook County, Illinois",326.0,738.0,660.0,145.0,102.0,17,031,700100
"Census Tract 7106, Cook County, Illinois",242.0,337.0,335.0,50.0,27.0,17,031,710600
"Census Tract 7113, Cook County, Illinois",138.0,314.0,396.0,118.0,56.0,17,031,711300
"Census Tract 7707, Cook County, Illinois",144.0,718.0,668.0,215.0,75.0,17,031,770700
"Census Tract 8002, Cook County, Illinois",49.0,153.0,427.0,1397.0,2032.0,17,031,800200
"Census Tract 8003, Cook County, Illinois",42.0,116.0,161.0,771.0,1003.0,17,031,800300
"Census Tract 8005, Cook County, Illinois",14.0,148.0,190.0,1273.0,1517.0,17,031,800500
"Census Tract 8011, Cook County, Illinois",18.0,82.0,366.0,1058.0,1407.0,17,031,801100
"Census Tract 8015, Cook County, Illinois",364.0,656.0,1139.0,1564.0,1218.0,17,031,801500
"Census Tract 8016.03, Cook County, Illinois",132.0,620.0,586.0,841.0,487.0,17,031,801603
"Census Tract 8016.08, Cook County, Illinois",220.0,670.0,884.0,1709.0,1522.0,17,031,801608
"Census Tract 8019.01, Cook County, Illinois",254.0,559.0,672.0,1092.0,771.0,17,031,801901
"Census Tract 8024.02, Cook County, Illinois",511.0,1042.0,1029.0,760.0,532.0,17,031,802402
"Census Tract 8030.10, Cook County, Illinois",84.0,590.0,581.0,1281.0,817.0,17,031,803010
"Census Tract 3107, Cook County, Illinois",325.0,157.0,178.0,158.0,86.0,17,031,310700
"Census Tract 3817, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,17,031,381700
"Census Tract 3901, Cook County, Illinois",96.0,187.0,253.0,199.0,205.0,17,031,390100
"Census Tract 3807, Cook County, Illinois",190.0,334.0,245.0,57.0,77.0,17,031,380700
"Census Tract 3812, Cook County, Illinois",174.0,311.0,640.0,141.0,218.0,17,031,381200
"Census Tract 3902, Cook County, Illinois",76.0,120.0,281.0,350.0,333.0,17,031,390200
"Census Tract 4003, Cook County, Illinois",119.0,162.0,369.0,106.0,97.0,17,031,400300
"Census Tract 4005, Cook County, Illinois",340.0,351.0,334.0,95.0,29.0,17,031,400500
"Census Tract 8241.17, Cook County, Illinois",317.0,1866.0,1745.0,1946.0,939.0,17,031,824117
"Census Tract 8241.19, Cook County, Illinois",199.0,1025.0,1242.0,730.0,831.0,17,031,824119
"Census Tract 8241.20, Cook County, Illinois",326.0,1718.0,1393.0,1964.0,982.0,17,031,824120
"Census Tract 8241.21, Cook County, Illinois",154.0,693.0,674.0,493.0,303.0,17,031,824121
"Census Tract 8241.22, Cook County, Illinois",238.0,1164.0,1267.0,1093.0,565.0,17,031,824122
"Census Tract 8241.23, Cook County, Illinois",289.0,1415.0,2315.0,1165.0,393.0,17,031,824123
"Census Tract 8253.03, Cook County, Illinois",139.0,868.0,787.0,664.0,258.0,17,031,825303
"Census Tract 8253.04, Cook County, Illinois",179.0,750.0,951.0,703.0,201.0,17,031,825304
"Census Tract 8300.07, Cook County, Illinois",233.0,910.0,1273.0,586.0,180.0,17,031,830007
"Census Tract 8300.08, Cook County, Illinois",261.0,618.0,1196.0,614.0,343.0,17,031,830008
"Census Tract 8305, Cook County, Illinois",1188.0,656.0,374.0,224.0,13.0,17,031,830500
"Census Tract 8306, Cook County, Illinois",651.0,723.0,506.0,840.0,443.0,17,031,830600
"Census Tract 8307, Cook County, Illinois",456.0,530.0,685.0,920.0,353.0,17,031,830700
"Census Tract 8308, Cook County, Illinois",62.0,157.0,471.0,853.0,539.0,17,031,830800
"Census Tract 8309, Cook County, Illinois",159.0,181.0,368.0,930.0,477.0,17,031,830900
"Census Tract 8310, Cook County, Illinois",16.0,87.0,148.0,1004.0,654.0,17,031,831000
"Census Tract 8311, Cook County, Illinois",1362.0,1114.0,916.0,755.0,527.0,17,031,831100
"Census Tract 8312, Cook County, Illinois",1401.0,849.0,479.0,223.0,61.0,17,031,831200
"Census Tract 8313, Cook County, Illinois",279.0,240.0,117.0,19.0,0.0,17,031,831300
"Census Tract 8314, Cook County, Illinois",404.0,693.0,606.0,127.0,88.0,17,031,831400
"Census Tract 8315, Cook County, Illinois",610.0,679.0,606.0,217.0,117.0,17,031,831500
"Census Tract 8316, Cook County, Illinois",1212.0,1265.0,1200.0,530.0,95.0,17,031,831600
"Census Tract 8317, Cook County, Illinois",215.0,451.0,424.0,259.0,149.0,17,031,831700
"Census Tract 8318, Cook County, Illinois",504.0,565.0,681.0,1149.0,801.0,17,031,831800
"Census Tract 8319, Cook County, Illinois",48.0,26.0,137.0,1083.0,825.0,17,031,831900
"Census Tract 8320, Cook County, Illinois",16.0,124.0,132.0,843.0,402.0,17,031,832000
"Census Tract 8321, Cook County, Illinois",109.0,219.0,435.0,922.0,582.0,17,031,832100
"Census Tract 8322, Cook County, Illinois",58.0,240.0,256.0,1041.0,838.0,17,031,832200
"Census Tract 8323, Cook County, Illinois",45.0,47.0,266.0,822.0,367.0,17,031,832300
"Census Tract 8324, Cook County, Illinois",246.0,491.0,419.0,900.0,392.0,17,031,832400
"Census Tract 8325, Cook County, Illinois",221.0,201.0,283.0,907.0,669.0,17,031,832500
"Census Tract 4110, Cook County, Illinois",76.0,135.0,361.0,606.0,1426.0,17,031,411000
"Census Tract 4101, Cook County, Illinois",132.0,153.0,327.0,427.0,379.0,17,031,410100
"Census Tract 4102, Cook County, Illinois",0.0,34.0,94.0,241.0,350.0,17,031,410200
"Census Tract 4106, Cook County, Illinois",61.0,144.0,230.0,399.0,613.0,17,031,410600
"Census Tract 4308, Cook County, Illinois",146.0,292.0,540.0,231.0,123.0,17,031,430800
"Census Tract 4309, Cook County, Illinois",131.0,163.0,394.0,191.0,78.0,17,031,430900
"Census Tract 4403, Cook County, Illinois",298.0,828.0,1307.0,665.0,456.0,17,031,440300
"Census Tract 4406, Cook County, Illinois",120.0,372.0,514.0,218.0,229.0,17,031,440600
"Census Tract 4606, Cook County, Illinois",168.0,227.0,266.0,34.0,12.0,17,031,460600
"Census Tract 407, Cook County, Illinois",157.0,345.0,504.0,980.0,711.0,17,031,040700
"Census Tract 409, Cook County, Illinois",122.0,165.0,298.0,749.0,493.0,17,031,040900
"Census Tract 601, Cook County, Illinois",6.0,76.0,313.0,855.0,507.0,17,031,060100
"Census Tract 603, Cook County, Illinois",40.0,160.0,187.0,1117.0,682.0,17,031,060300
"Census Tract 604, Cook County, Illinois",15.0,190.0,295.0,1270.0,814.0,17,031,060400
"Census Tract 620, Cook County, Illinois",24.0,194.0,391.0,1036.0,658.0,17,031,062000
"Census Tract 622, Cook County, Illinois",32.0,128.0,249.0,1179.0,694.0,17,031,062200
"Census Tract 625, Cook County, Illinois",0.0,21.0,93.0,618.0,306.0,17,031,062500
"Census Tract 631, Cook County, Illinois",4.0,131.0,204.0,726.0,721.0,17,031,063100
"Census Tract 902, Cook County, Illinois",229.0,1025.0,1542.0,1381.0,700.0,17,031,090200
"Census Tract 1004, Cook County, Illinois",113.0,455.0,620.0,597.0,481.0,17,031,100400
"Census Tract 1007, Cook County, Illinois",240.0,1043.0,1192.0,854.0,278.0,17,031,100700
"Census Tract 1203, Cook County, Illinois",180.0,787.0,544.0,1869.0,1060.0,17,031,120300
"Census Tract 2925, Cook County, Illinois",517.0,674.0,890.0,196.0,44.0,17,031,292500
"Census Tract 715, Cook County, Illinois",47.0,183.0,350.0,2340.0,1880.0,17,031,071500
"Census Tract 3906, Cook County, Illinois",33.0,102.0,267.0,306.0,648.0,17,031,390600
"Census Tract 8070, Cook County, Illinois",603.0,839.0,1178.0,759.0,665.0,17,031,807000
"Census Tract 3815, Cook County, Illinois",24.0,35.0,84.0,4.0,0.0,17,031,381500
"Census Tract 4107, Cook County, Illinois",68.0,101.0,342.0,342.0,544.0,17,031,410700
"Census Tract 8083.01, Cook County, Illinois",342.0,1079.0,1132.0,1159.0,768.0,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",291.0,659.0,758.0,971.0,326.0,17,031,808302
"Census Tract 8093, Cook County, Illinois",201.0,154.0,221.0,586.0,894.0,17,031,809300
"Census Tract 4604, Cook County, Illinois",293.0,659.0,692.0,263.0,235.0,17,031,460400
"Census Tract 5607, Cook County, Illinois",695.0,691.0,657.0,212.0,118.0,17,031,560700
"Census Tract 5611, Cook County, Illinois",458.0,1486.0,1163.0,582.0,244.0,17,031,561100
"Census Tract 5702, Cook County, Illinois",420.0,415.0,383.0,116.0,23.0,17,031,570200
"Census Tract 101, Cook County, Illinois",129.0,634.0,1048.0,659.0,479.0,17,031,010100
"Census Tract 305, Cook County, Illinois",700.0,608.0,664.0,1504.0,1366.0,17,031,030500
"Census Tract 717, Cook County, Illinois",1.0,70.0,193.0,530.0,519.0,17,031,071700
"Census Tract 4203, Cook County, Illinois",33.0,132.0,225.0,214.0,167.0,17,031,420300
"Census Tract 4302, Cook County, Illinois",691.0,807.0,912.0,308.0,361.0,17,031,430200
"Census Tract 4305, Cook County, Illinois",400.0,604.0,929.0,180.0,123.0,17,031,430500
"Census Tract 4314, Cook County, Illinois",584.0,1358.0,1679.0,479.0,370.0,17,031,431400
"Census Tract 4407, Cook County, Illinois",114.0,352.0,372.0,175.0,136.0,17,031,440700
"Census Tract 4701, Cook County, Illinois",387.0,566.0,654.0,76.0,89.0,17,031,470100
"Census Tract 4801, Cook County, Illinois",148.0,270.0,618.0,282.0,258.0,17,031,480100
"Census Tract 4911, Cook County, Illinois",320.0,920.0,1154.0,499.0,329.0,17,031,491100
"Census Tract 4913, Cook County, Illinois",279.0,429.0,634.0,102.0,68.0,17,031,491300
"Census Tract 309, Cook County, Illinois",235.0,191.0,650.0,977.0,596.0,17,031,030900
"Census Tract 319, Cook County, Illinois",148.0,185.0,295.0,843.0,458.0,17,031,031900
"Census Tract 502, Cook County, Illinois",394.0,519.0,899.0,1147.0,896.0,17,031,050200
"Census Tract 8021, Cook County, Illinois",23.0,333.0,246.0,836.0,654.0,17,031,802100
"Census Tract 8028.01, Cook County, Illinois",236.0,549.0,816.0,1141.0,648.0,17,031,802801
"Census Tract 8031, Cook County, Illinois",55.0,393.0,468.0,875.0,424.0,17,031,803100
"Census Tract 8036.07, Cook County, Illinois",170.0,608.0,881.0,1266.0,678.0,17,031,803607
"Census Tract 8046.06, Cook County, Illinois",244.0,897.0,1852.0,1444.0,685.0,17,031,804606
"Census Tract 8047.05, Cook County, Illinois",268.0,530.0,712.0,743.0,405.0,17,031,804705
"Census Tract 8047.10, Cook County, Illinois",242.0,680.0,1012.0,888.0,308.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",421.0,1290.0,1083.0,1538.0,857.0,17,031,804711
"Census Tract 5302, Cook County, Illinois",649.0,1035.0,804.0,147.0,58.0,17,031,530200
"Census Tract 5101, Cook County, Illinois",695.0,705.0,619.0,62.0,50.0,17,031,510100
"Census Tract 5201, Cook County, Illinois",308.0,534.0,217.0,53.0,29.0,17,031,520100
"Census Tract 5301, Cook County, Illinois",523.0,328.0,348.0,56.0,37.0,17,031,530100
"Census Tract 5601, Cook County, Illinois",187.0,340.0,184.0,159.0,28.0,17,031,560100
"Census Tract 5801, Cook County, Illinois",670.0,492.0,327.0,138.0,102.0,17,031,580100
"Census Tract 5806, Cook County, Illinois",1619.0,752.0,404.0,150.0,42.0,17,031,580600
"Census Tract 5905, Cook County, Illinois",380.0,278.0,242.0,232.0,113.0,17,031,590500
"Census Tract 6004, Cook County, Illinois",896.0,1078.0,589.0,520.0,98.0,17,031,600400
"Census Tract 8175, Cook County, Illinois",578.0,924.0,803.0,185.0,139.0,17,031,817500
"Census Tract 8177, Cook County, Illinois",588.0,1268.0,1235.0,455.0,182.0,17,031,817700
"Census Tract 8179, Cook County, Illinois",434.0,1410.0,1370.0,613.0,239.0,17,031,817900
"Census Tract 8214.01, Cook County, Illinois",322.0,784.0,1136.0,119.0,130.0,17,031,821401
"Census Tract 8201.04, Cook County, Illinois",280.0,933.0,692.0,579.0,362.0,17,031,820104
"Census Tract 8202.01, Cook County, Illinois",343.0,1403.0,1597.0,1505.0,1238.0,17,031,820201
"Census Tract 8212, Cook County, Illinois",749.0,1493.0,1184.0,367.0,197.0,17,031,821200
"Census Tract 8216, Cook County, Illinois",271.0,996.0,877.0,540.0,269.0,17,031,821600
"Census Tract 8217, Cook County, Illinois",217.0,867.0,732.0,967.0,399.0,17,031,821700
