NAME,female,state,county,tract,population,period
"Census Tract 801, Cook County, Illinois",3785.0,17,31,80100,6181.0,2005-2009
"Census Tract 802, Cook County, Illinois",3650.0,17,31,80200,6587.0,2005-2009
"Census Tract 803, Cook County, Illinois",2269.0,17,31,80300,4639.0,2005-2009
"Census Tract 804, Cook County, Illinois",2473.0,17,31,80400,4981.0,2005-2009
"Census Tract 805, Cook County, Illinois",900.0,17,31,80500,1571.0,2005-2009
"Census Tract 806, Cook County, Illinois",11.0,17,31,80600,22.0,2005-2009
"Census Tract 807, Cook County, Illinois",757.0,17,31,80700,1303.0,2005-2009
"Census Tract 808, Cook County, Illinois",188.0,17,31,80800,537.0,2005-2009
"Census Tract 809, Cook County, Illinois",519.0,17,31,80900,748.0,2005-2009
"Census Tract 810, Cook County, Illinois",3904.0,17,31,81000,7742.0,2005-2009
"Census Tract 811, Cook County, Illinois",1660.0,17,31,81100,3453.0,2005-2009
"Census Tract 812, Cook County, Illinois",3794.0,17,31,81200,6637.0,2005-2009
"Census Tract 813, Cook County, Illinois",3112.0,17,31,81300,5390.0,2005-2009
"Census Tract 814, Cook County, Illinois",5444.0,17,31,81400,10237.0,2005-2009
"Census Tract 815, Cook County, Illinois",2285.0,17,31,81500,4017.0,2005-2009
"Census Tract 816, Cook County, Illinois",1960.0,17,31,81600,3779.0,2005-2009
"Census Tract 817, Cook County, Illinois",1315.0,17,31,81700,2613.0,2005-2009
"Census Tract 818, Cook County, Illinois",2828.0,17,31,81800,5531.0,2005-2009
"Census Tract 819, Cook County, Illinois",862.0,17,31,81900,1444.0,2005-2009
"Census Tract 901, Cook County, Illinois",1844.0,17,31,90100,3623.0,2005-2009
"Census Tract 902, Cook County, Illinois",3365.0,17,31,90200,6452.0,2005-2009
"Census Tract 903, Cook County, Illinois",898.0,17,31,90300,1640.0,2005-2009
"Census Tract 1001, Cook County, Illinois",3301.0,17,31,100100,6291.0,2005-2009
"Census Tract 1002, Cook County, Illinois",4036.0,17,31,100200,7908.0,2005-2009
"Census Tract 1003, Cook County, Illinois",3829.0,17,31,100300,6990.0,2005-2009
"Census Tract 1004, Cook County, Illinois",1835.0,17,31,100400,3275.0,2005-2009
"Census Tract 1005, Cook County, Illinois",3554.0,17,31,100500,6810.0,2005-2009
"Census Tract 1006, Cook County, Illinois",2634.0,17,31,100600,4936.0,2005-2009
"Census Tract 1007, Cook County, Illinois",2583.0,17,31,100700,4887.0,2005-2009
"Census Tract 1101, Cook County, Illinois",2993.0,17,31,110100,5621.0,2005-2009
"Census Tract 1102, Cook County, Illinois",1658.0,17,31,110200,2993.0,2005-2009
"Census Tract 1103, Cook County, Illinois",2644.0,17,31,110300,5431.0,2005-2009
"Census Tract 1104, Cook County, Illinois",2580.0,17,31,110400,5035.0,2005-2009
"Census Tract 1105, Cook County, Illinois",4998.0,17,31,110500,9732.0,2005-2009
"Census Tract 1201, Cook County, Illinois",2467.0,17,31,120100,4821.0,2005-2009
"Census Tract 1202, Cook County, Illinois",2407.0,17,31,120200,4762.0,2005-2009
"Census Tract 1203, Cook County, Illinois",3374.0,17,31,120300,6603.0,2005-2009
"Census Tract 1204, Cook County, Illinois",1838.0,17,31,120400,3847.0,2005-2009
"Census Tract 1301, Cook County, Illinois",2752.0,17,31,130100,5049.0,2005-2009
"Census Tract 1302, Cook County, Illinois",920.0,17,31,130200,1673.0,2005-2009
"Census Tract 1303, Cook County, Illinois",2571.0,17,31,130300,5278.0,2005-2009
"Census Tract 1304, Cook County, Illinois",181.0,17,31,130400,317.0,2005-2009
"Census Tract 1305, Cook County, Illinois",3488.0,17,31,130500,6932.0,2005-2009
"Census Tract 1401, Cook County, Illinois",1530.0,17,31,140100,3473.0,2005-2009
"Census Tract 1402, Cook County, Illinois",3272.0,17,31,140200,6051.0,2005-2009
"Census Tract 1403, Cook County, Illinois",3537.0,17,31,140300,7289.0,2005-2009
"Census Tract 1404, Cook County, Illinois",3452.0,17,31,140400,7092.0,2005-2009
"Census Tract 1405, Cook County, Illinois",1572.0,17,31,140500,3851.0,2005-2009
"Census Tract 1406, Cook County, Illinois",4488.0,17,31,140600,8468.0,2005-2009
"Census Tract 1407, Cook County, Illinois",4189.0,17,31,140700,9069.0,2005-2009
"Census Tract 1408, Cook County, Illinois",3683.0,17,31,140800,7364.0,2005-2009
"Census Tract 1501, Cook County, Illinois",293.0,17,31,150100,582.0,2005-2009
"Census Tract 1502, Cook County, Illinois",3910.0,17,31,150200,8118.0,2005-2009
"Census Tract 1503, Cook County, Illinois",3141.0,17,31,150300,6372.0,2005-2009
"Census Tract 1504, Cook County, Illinois",4821.0,17,31,150400,9108.0,2005-2009
"Census Tract 1505, Cook County, Illinois",5604.0,17,31,150500,9726.0,2005-2009
"Census Tract 1506, Cook County, Illinois",1721.0,17,31,150600,3729.0,2005-2009
"Census Tract 1507, Cook County, Illinois",2174.0,17,31,150700,4701.0,2005-2009
"Census Tract 1508, Cook County, Illinois",3113.0,17,31,150800,5786.0,2005-2009
"Census Tract 1509, Cook County, Illinois",864.0,17,31,150900,2046.0,2005-2009
"Census Tract 1510, Cook County, Illinois",3947.0,17,31,151000,7982.0,2005-2009
"Census Tract 1511, Cook County, Illinois",2381.0,17,31,151100,4654.0,2005-2009
"Census Tract 1512, Cook County, Illinois",1765.0,17,31,151200,3561.0,2005-2009
"Census Tract 1601, Cook County, Illinois",1379.0,17,31,160100,2641.0,2005-2009
"Census Tract 1602, Cook County, Illinois",1798.0,17,31,160200,3828.0,2005-2009
"Census Tract 1603, Cook County, Illinois",2093.0,17,31,160300,4471.0,2005-2009
"Census Tract 1604, Cook County, Illinois",2910.0,17,31,160400,5548.0,2005-2009
"Census Tract 1605, Cook County, Illinois",4314.0,17,31,160500,9240.0,2005-2009
"Census Tract 1606, Cook County, Illinois",3506.0,17,31,160600,6764.0,2005-2009
"Census Tract 1607, Cook County, Illinois",3131.0,17,31,160700,6438.0,2005-2009
"Census Tract 8036.03, Cook County, Illinois",3323.0,17,31,803603,7086.0,2005-2009
"Census Tract 8036.04, Cook County, Illinois",2290.0,17,31,803604,4077.0,2005-2009
"Census Tract 8036.05, Cook County, Illinois",3871.0,17,31,803605,6768.0,2005-2009
"Census Tract 8036.06, Cook County, Illinois",3842.0,17,31,803606,7597.0,2005-2009
"Census Tract 8036.07, Cook County, Illinois",2579.0,17,31,803607,5200.0,2005-2009
"Census Tract 8036.08, Cook County, Illinois",3526.0,17,31,803608,7181.0,2005-2009
"Census Tract 8036.09, Cook County, Illinois",4254.0,17,31,803609,9736.0,2005-2009
"Census Tract 8036.10, Cook County, Illinois",3742.0,17,31,803610,7299.0,2005-2009
"Census Tract 8037, Cook County, Illinois",4442.0,17,31,803700,8496.0,2005-2009
"Census Tract 8038, Cook County, Illinois",2304.0,17,31,803800,4668.0,2005-2009
"Census Tract 8039.01, Cook County, Illinois",1743.0,17,31,803901,3349.0,2005-2009
"Census Tract 8039.02, Cook County, Illinois",2034.0,17,31,803902,3744.0,2005-2009
"Census Tract 8040, Cook County, Illinois",2395.0,17,31,804000,4518.0,2005-2009
"Census Tract 8041.02, Cook County, Illinois",3630.0,17,31,804102,7466.0,2005-2009
"Census Tract 8041.04, Cook County, Illinois",2954.0,17,31,804104,5753.0,2005-2009
"Census Tract 8041.05, Cook County, Illinois",2472.0,17,31,804105,4766.0,2005-2009
"Census Tract 8041.06, Cook County, Illinois",3436.0,17,31,804106,6745.0,2005-2009
"Census Tract 8041.07, Cook County, Illinois",3109.0,17,31,804107,6366.0,2005-2009
"Census Tract 8042.01, Cook County, Illinois",3670.0,17,31,804201,7096.0,2005-2009
"Census Tract 8042.02, Cook County, Illinois",3970.0,17,31,804202,7879.0,2005-2009
"Census Tract 8043.04, Cook County, Illinois",6929.0,17,31,804304,13674.0,2005-2009
"Census Tract 8043.05, Cook County, Illinois",3311.0,17,31,804305,6679.0,2005-2009
"Census Tract 8043.06, Cook County, Illinois",2444.0,17,31,804306,4919.0,2005-2009
"Census Tract 8043.07, Cook County, Illinois",3966.0,17,31,804307,8035.0,2005-2009
"Census Tract 8044.01, Cook County, Illinois",4590.0,17,31,804401,8355.0,2005-2009
"Census Tract 8044.02, Cook County, Illinois",5104.0,17,31,804402,10150.0,2005-2009
"Census Tract 8045.01, Cook County, Illinois",7183.0,17,31,804501,14131.0,2005-2009
"Census Tract 8045.03, Cook County, Illinois",3810.0,17,31,804503,8071.0,2005-2009
"Census Tract 8045.04, Cook County, Illinois",3951.0,17,31,804504,8006.0,2005-2009
"Census Tract 8045.05, Cook County, Illinois",1656.0,17,31,804505,3133.0,2005-2009
"Census Tract 8046.03, Cook County, Illinois",2283.0,17,31,804603,4975.0,2005-2009
"Census Tract 8046.04, Cook County, Illinois",5189.0,17,31,804604,9518.0,2005-2009
"Census Tract 8046.05, Cook County, Illinois",3471.0,17,31,804605,6467.0,2005-2009
"Census Tract 8046.06, Cook County, Illinois",3370.0,17,31,804606,6909.0,2005-2009
"Census Tract 8046.07, Cook County, Illinois",4068.0,17,31,804607,7317.0,2005-2009
"Census Tract 8047.01, Cook County, Illinois",3695.0,17,31,804701,6789.0,2005-2009
"Census Tract 8047.05, Cook County, Illinois",2178.0,17,31,804705,4269.0,2005-2009
"Census Tract 8047.06, Cook County, Illinois",1369.0,17,31,804706,2690.0,2005-2009
"Census Tract 8047.07, Cook County, Illinois",3836.0,17,31,804707,8251.0,2005-2009
"Census Tract 8047.08, Cook County, Illinois",4210.0,17,31,804708,8399.0,2005-2009
"Census Tract 8047.09, Cook County, Illinois",3920.0,17,31,804709,7846.0,2005-2009
"Census Tract 8047.10, Cook County, Illinois",2323.0,17,31,804710,4692.0,2005-2009
"Census Tract 8047.11, Cook County, Illinois",3479.0,17,31,804711,6974.0,2005-2009
"Census Tract 8047.12, Cook County, Illinois",2571.0,17,31,804712,5425.0,2005-2009
"Census Tract 8048.03, Cook County, Illinois",2970.0,17,31,804803,5497.0,2005-2009
"Census Tract 8048.04, Cook County, Illinois",3589.0,17,31,804804,6575.0,2005-2009
"Census Tract 8048.05, Cook County, Illinois",3370.0,17,31,804805,6746.0,2005-2009
"Census Tract 8048.06, Cook County, Illinois",1658.0,17,31,804806,3348.0,2005-2009
"Census Tract 8048.07, Cook County, Illinois",2360.0,17,31,804807,4830.0,2005-2009
"Census Tract 8048.08, Cook County, Illinois",1086.0,17,31,804808,2379.0,2005-2009
"Census Tract 8048.09, Cook County, Illinois",2115.0,17,31,804809,4129.0,2005-2009
"Census Tract 8048.10, Cook County, Illinois",3530.0,17,31,804810,6805.0,2005-2009
"Census Tract 8049.01, Cook County, Illinois",3615.0,17,31,804901,6593.0,2005-2009
"Census Tract 8049.02, Cook County, Illinois",2701.0,17,31,804902,5445.0,2005-2009
"Census Tract 8050.01, Cook County, Illinois",2384.0,17,31,805001,4658.0,2005-2009
"Census Tract 8050.02, Cook County, Illinois",2926.0,17,31,805002,6258.0,2005-2009
"Census Tract 8051.05, Cook County, Illinois",3604.0,17,31,805105,7304.0,2005-2009
"Census Tract 8051.06, Cook County, Illinois",1269.0,17,31,805106,2696.0,2005-2009
"Census Tract 8051.07, Cook County, Illinois",2512.0,17,31,805107,5868.0,2005-2009
"Census Tract 8051.08, Cook County, Illinois",2493.0,17,31,805108,6109.0,2005-2009
"Census Tract 8051.09, Cook County, Illinois",2245.0,17,31,805109,4338.0,2005-2009
"Census Tract 8051.10, Cook County, Illinois",2602.0,17,31,805110,4494.0,2005-2009
"Census Tract 8051.11, Cook County, Illinois",3581.0,17,31,805111,7608.0,2005-2009
"Census Tract 8051.12, Cook County, Illinois",1796.0,17,31,805112,3416.0,2005-2009
"Census Tract 8052.01, Cook County, Illinois",1830.0,17,31,805201,3575.0,2005-2009
"Census Tract 8052.02, Cook County, Illinois",1950.0,17,31,805202,3748.0,2005-2009
"Census Tract 8053.01, Cook County, Illinois",1664.0,17,31,805301,3350.0,2005-2009
"Census Tract 8053.02, Cook County, Illinois",1855.0,17,31,805302,3582.0,2005-2009
"Census Tract 8054.01, Cook County, Illinois",2177.0,17,31,805401,4327.0,2005-2009
"Census Tract 8054.02, Cook County, Illinois",2611.0,17,31,805402,5045.0,2005-2009
"Census Tract 8055.01, Cook County, Illinois",1439.0,17,31,805501,3133.0,2005-2009
"Census Tract 8055.02, Cook County, Illinois",1797.0,17,31,805502,3599.0,2005-2009
"Census Tract 8056, Cook County, Illinois",2310.0,17,31,805600,4585.0,2005-2009
"Census Tract 8057.01, Cook County, Illinois",2782.0,17,31,805701,5307.0,2005-2009
"Census Tract 8057.02, Cook County, Illinois",818.0,17,31,805702,1723.0,2005-2009
"Census Tract 8058.01, Cook County, Illinois",1154.0,17,31,805801,2377.0,2005-2009
"Census Tract 8058.02, Cook County, Illinois",2439.0,17,31,805802,4771.0,2005-2009
"Census Tract 8059.01, Cook County, Illinois",1971.0,17,31,805901,3673.0,2005-2009
"Census Tract 8059.02, Cook County, Illinois",3261.0,17,31,805902,6297.0,2005-2009
"Census Tract 8060.01, Cook County, Illinois",2533.0,17,31,806001,4570.0,2005-2009
"Census Tract 8060.02, Cook County, Illinois",3720.0,17,31,806002,7250.0,2005-2009
"Census Tract 8060.03, Cook County, Illinois",4046.0,17,31,806003,7937.0,2005-2009
"Census Tract 8060.04, Cook County, Illinois",3937.0,17,31,806004,7418.0,2005-2009
"Census Tract 8061.01, Cook County, Illinois",4986.0,17,31,806101,9340.0,2005-2009
"Census Tract 8061.02, Cook County, Illinois",1928.0,17,31,806102,3825.0,2005-2009
"Census Tract 8062, Cook County, Illinois",4566.0,17,31,806200,8001.0,2005-2009
"Census Tract 8063, Cook County, Illinois",2185.0,17,31,806300,4442.0,2005-2009
"Census Tract 8064, Cook County, Illinois",1122.0,17,31,806400,2280.0,2005-2009
"Census Tract 8065.01, Cook County, Illinois",1342.0,17,31,806501,2672.0,2005-2009
"Census Tract 8065.02, Cook County, Illinois",2064.0,17,31,806502,4156.0,2005-2009
"Census Tract 8066, Cook County, Illinois",1664.0,17,31,806600,3083.0,2005-2009
"Census Tract 8067, Cook County, Illinois",2521.0,17,31,806700,4726.0,2005-2009
"Census Tract 8068.01, Cook County, Illinois",1974.0,17,31,806801,4086.0,2005-2009
"Census Tract 8068.02, Cook County, Illinois",1624.0,17,31,806802,3106.0,2005-2009
"Census Tract 8069, Cook County, Illinois",2317.0,17,31,806900,4492.0,2005-2009
"Census Tract 8070, Cook County, Illinois",3187.0,17,31,807000,6148.0,2005-2009
"Census Tract 8071, Cook County, Illinois",2125.0,17,31,807100,4116.0,2005-2009
"Census Tract 8072, Cook County, Illinois",3035.0,17,31,807200,6060.0,2005-2009
"Census Tract 8073, Cook County, Illinois",3492.0,17,31,807300,6800.0,2005-2009
"Census Tract 8074, Cook County, Illinois",3593.0,17,31,807400,6974.0,2005-2009
"Census Tract 8075, Cook County, Illinois",1649.0,17,31,807500,3714.0,2005-2009
"Census Tract 8076, Cook County, Illinois",3483.0,17,31,807600,6854.0,2005-2009
"Census Tract 8077, Cook County, Illinois",2781.0,17,31,807700,5773.0,2005-2009
"Census Tract 8173, Cook County, Illinois",1545.0,17,31,817300,2611.0,2005-2009
"Census Tract 8174, Cook County, Illinois",2055.0,17,31,817400,4252.0,2005-2009
"Census Tract 8175, Cook County, Illinois",2103.0,17,31,817500,3714.0,2005-2009
"Census Tract 8176, Cook County, Illinois",2034.0,17,31,817600,3993.0,2005-2009
"Census Tract 8177, Cook County, Illinois",2944.0,17,31,817700,5689.0,2005-2009
"Census Tract 8179, Cook County, Illinois",2524.0,17,31,817900,5694.0,2005-2009
"Census Tract 8180, Cook County, Illinois",2007.0,17,31,818000,3869.0,2005-2009
"Census Tract 8181, Cook County, Illinois",1020.0,17,31,818100,1965.0,2005-2009
"Census Tract 8182, Cook County, Illinois",2165.0,17,31,818200,4478.0,2005-2009
"Census Tract 8183, Cook County, Illinois",2882.0,17,31,818300,5921.0,2005-2009
"Census Tract 8184.01, Cook County, Illinois",1918.0,17,31,818401,3648.0,2005-2009
"Census Tract 8184.02, Cook County, Illinois",1334.0,17,31,818402,2597.0,2005-2009
"Census Tract 8185, Cook County, Illinois",2890.0,17,31,818500,5372.0,2005-2009
"Census Tract 8186, Cook County, Illinois",2198.0,17,31,818600,4522.0,2005-2009
"Census Tract 8187, Cook County, Illinois",1619.0,17,31,818700,3390.0,2005-2009
"Census Tract 8188, Cook County, Illinois",2708.0,17,31,818800,5240.0,2005-2009
"Census Tract 8189, Cook County, Illinois",2126.0,17,31,818900,3982.0,2005-2009
"Census Tract 8190, Cook County, Illinois",2415.0,17,31,819000,4351.0,2005-2009
"Census Tract 8191, Cook County, Illinois",1900.0,17,31,819100,3972.0,2005-2009
"Census Tract 8192, Cook County, Illinois",3005.0,17,31,819200,6157.0,2005-2009
"Census Tract 8193, Cook County, Illinois",1370.0,17,31,819300,2741.0,2005-2009
"Census Tract 8194, Cook County, Illinois",2883.0,17,31,819400,5057.0,2005-2009
"Census Tract 8195, Cook County, Illinois",1673.0,17,31,819500,2959.0,2005-2009
"Census Tract 8196, Cook County, Illinois",2033.0,17,31,819600,4153.0,2005-2009
"Census Tract 8197, Cook County, Illinois",3045.0,17,31,819700,5961.0,2005-2009
"Census Tract 8198.01, Cook County, Illinois",2633.0,17,31,819801,5235.0,2005-2009
"Census Tract 8198.02, Cook County, Illinois",1390.0,17,31,819802,2573.0,2005-2009
"Census Tract 8199, Cook County, Illinois",1626.0,17,31,819900,3252.0,2005-2009
"Census Tract 8200, Cook County, Illinois",1109.0,17,31,820000,2157.0,2005-2009
"Census Tract 8201.01, Cook County, Illinois",3701.0,17,31,820101,6761.0,2005-2009
"Census Tract 8201.03, Cook County, Illinois",1939.0,17,31,820103,3850.0,2005-2009
"Census Tract 8201.04, Cook County, Illinois",1921.0,17,31,820104,3800.0,2005-2009
"Census Tract 8202.01, Cook County, Illinois",4245.0,17,31,820201,7724.0,2005-2009
"Census Tract 8202.02, Cook County, Illinois",1842.0,17,31,820202,4031.0,2005-2009
"Census Tract 8203, Cook County, Illinois",2062.0,17,31,820300,4506.0,2005-2009
"Census Tract 8204, Cook County, Illinois",2764.0,17,31,820400,5672.0,2005-2009
"Census Tract 8205.01, Cook County, Illinois",3022.0,17,31,820501,6097.0,2005-2009
"Census Tract 8205.02, Cook County, Illinois",2390.0,17,31,820502,4659.0,2005-2009
"Census Tract 8206.01, Cook County, Illinois",4716.0,17,31,820601,8792.0,2005-2009
"Census Tract 8206.02, Cook County, Illinois",3952.0,17,31,820602,7913.0,2005-2009
"Census Tract 8207, Cook County, Illinois",3042.0,17,31,820700,5764.0,2005-2009
"Census Tract 8208, Cook County, Illinois",1676.0,17,31,820800,3208.0,2005-2009
"Census Tract 8209.01, Cook County, Illinois",2449.0,17,31,820901,4974.0,2005-2009
"Census Tract 8209.02, Cook County, Illinois",2475.0,17,31,820902,4990.0,2005-2009
"Census Tract 8210.01, Cook County, Illinois",2319.0,17,31,821001,4908.0,2005-2009
"Census Tract 8210.02, Cook County, Illinois",2450.0,17,31,821002,5064.0,2005-2009
"Census Tract 8211.01, Cook County, Illinois",2370.0,17,31,821101,4473.0,2005-2009
"Census Tract 8211.02, Cook County, Illinois",2167.0,17,31,821102,4064.0,2005-2009
"Census Tract 8212, Cook County, Illinois",2684.0,17,31,821200,6096.0,2005-2009
"Census Tract 8213, Cook County, Illinois",2731.0,17,31,821300,5555.0,2005-2009
"Census Tract 8214.01, Cook County, Illinois",1643.0,17,31,821401,3312.0,2005-2009
"Census Tract 8214.02, Cook County, Illinois",1945.0,17,31,821402,3499.0,2005-2009
"Census Tract 8078, Cook County, Illinois",1184.0,17,31,807800,2714.0,2005-2009
"Census Tract 8079, Cook County, Illinois",1821.0,17,31,807900,3683.0,2005-2009
"Census Tract 8080.01, Cook County, Illinois",1748.0,17,31,808001,3412.0,2005-2009
"Census Tract 8080.02, Cook County, Illinois",2532.0,17,31,808002,4687.0,2005-2009
"Census Tract 8081, Cook County, Illinois",1957.0,17,31,808100,3384.0,2005-2009
"Census Tract 8082, Cook County, Illinois",2618.0,17,31,808200,5194.0,2005-2009
"Census Tract 8083.01, Cook County, Illinois",2898.0,17,31,808301,5204.0,2005-2009
"Census Tract 8083.02, Cook County, Illinois",1785.0,17,31,808302,3488.0,2005-2009
