NAME,white,black,native,asian,hawaii_pacific,other,two_or_more,state,county,tract,population,period
Census Tract 8169; Cook County; Illinois,750.0,3546.0,0.0,133.0,0.0,1089.0,389.0,17,31,816900,5907.0,2018-2022
Census Tract 8170; Cook County; Illinois,284.0,3357.0,15.0,35.0,0.0,611.0,680.0,17,31,817000,4982.0,2018-2022
Census Tract 8171.01; Cook County; Illinois,198.0,4032.0,0.0,4.0,0.0,496.0,72.0,17,31,817101,4802.0,2018-2022
Census Tract 8171.02; Cook County; Illinois,243.0,2439.0,0.0,7.0,0.0,67.0,164.0,17,31,817102,2920.0,2018-2022
Census Tract 8172; Cook County; Illinois,131.0,3301.0,0.0,16.0,0.0,696.0,344.0,17,31,817200,4488.0,2018-2022
Census Tract 8173; Cook County; Illinois,384.0,1529.0,16.0,15.0,0.0,500.0,424.0,17,31,817300,2868.0,2018-2022
Census Tract 8174; Cook County; Illinois,1179.0,769.0,0.0,123.0,0.0,1440.0,471.0,17,31,817400,3982.0,2018-2022
Census Tract 8175; Cook County; Illinois,768.0,1918.0,10.0,47.0,0.0,359.0,368.0,17,31,817500,3470.0,2018-2022
Census Tract 8176; Cook County; Illinois,464.0,2715.0,30.0,8.0,0.0,206.0,37.0,17,31,817600,3460.0,2018-2022
Census Tract 8177; Cook County; Illinois,257.0,3935.0,0.0,30.0,0.0,648.0,247.0,17,31,817700,5117.0,2018-2022
Census Tract 8179; Cook County; Illinois,723.0,4614.0,0.0,34.0,3.0,475.0,26.0,17,31,817900,5875.0,2018-2022
Census Tract 8180; Cook County; Illinois,1622.0,1499.0,0.0,234.0,13.0,338.0,447.0,17,31,818000,4153.0,2018-2022
Census Tract 8181; Cook County; Illinois,1439.0,205.0,24.0,154.0,0.0,207.0,224.0,17,31,818100,2253.0,2018-2022
Census Tract 8182; Cook County; Illinois,2106.0,1705.0,0.0,141.0,0.0,373.0,330.0,17,31,818200,4655.0,2018-2022
Census Tract 8183; Cook County; Illinois,1346.0,3279.0,55.0,101.0,0.0,1484.0,159.0,17,31,818300,6424.0,2018-2022
Census Tract 8184.01; Cook County; Illinois,1704.0,960.0,0.0,19.0,0.0,140.0,239.0,17,31,818401,3062.0,2018-2022
Census Tract 8184.02; Cook County; Illinois,2040.0,654.0,0.0,122.0,0.0,71.0,311.0,17,31,818402,3198.0,2018-2022
Census Tract 8185; Cook County; Illinois,4688.0,542.0,0.0,125.0,0.0,127.0,211.0,17,31,818500,5693.0,2018-2022
Census Tract 8186; Cook County; Illinois,4000.0,81.0,12.0,203.0,0.0,101.0,367.0,17,31,818600,4764.0,2018-2022
Census Tract 8187; Cook County; Illinois,3142.0,75.0,0.0,46.0,0.0,172.0,436.0,17,31,818700,3871.0,2018-2022
Census Tract 8188; Cook County; Illinois,4768.0,105.0,0.0,36.0,0.0,74.0,412.0,17,31,818800,5395.0,2018-2022
Census Tract 8189; Cook County; Illinois,3651.0,168.0,6.0,157.0,0.0,176.0,525.0,17,31,818900,4683.0,2018-2022
Census Tract 8190; Cook County; Illinois,4275.0,22.0,0.0,52.0,0.0,0.0,240.0,17,31,819000,4589.0,2018-2022
Census Tract 8191; Cook County; Illinois,3184.0,114.0,0.0,0.0,0.0,304.0,402.0,17,31,819100,4004.0,2018-2022
Census Tract 8192; Cook County; Illinois,3828.0,289.0,0.0,200.0,29.0,2043.0,301.0,17,31,819200,6690.0,2018-2022
Census Tract 8193; Cook County; Illinois,2103.0,68.0,33.0,52.0,0.0,324.0,120.0,17,31,819300,2700.0,2018-2022
Census Tract 8194; Cook County; Illinois,4204.0,438.0,34.0,3.0,0.0,420.0,564.0,17,31,819400,5663.0,2018-2022
Census Tract 8195; Cook County; Illinois,2544.0,373.0,0.0,6.0,0.0,347.0,178.0,17,31,819500,3448.0,2018-2022
Census Tract 8196; Cook County; Illinois,3724.0,29.0,20.0,26.0,0.0,0.0,216.0,17,31,819600,4015.0,2018-2022
Census Tract 8197; Cook County; Illinois,5204.0,38.0,0.0,69.0,0.0,4.0,428.0,17,31,819700,5743.0,2018-2022
Census Tract 8198.01; Cook County; Illinois,4772.0,24.0,0.0,58.0,0.0,29.0,278.0,17,31,819801,5161.0,2018-2022
Census Tract 8198.02; Cook County; Illinois,2234.0,0.0,23.0,56.0,0.0,2.0,148.0,17,31,819802,2463.0,2018-2022
Census Tract 8199; Cook County; Illinois,3137.0,3.0,0.0,50.0,0.0,41.0,26.0,17,31,819900,3257.0,2018-2022
Census Tract 8200; Cook County; Illinois,1648.0,0.0,0.0,345.0,0.0,0.0,168.0,17,31,820000,2161.0,2018-2022
Census Tract 8201.01; Cook County; Illinois,6877.0,144.0,143.0,423.0,0.0,27.0,384.0,17,31,820101,7998.0,2018-2022
Census Tract 8201.03; Cook County; Illinois,3300.0,104.0,0.0,87.0,0.0,433.0,355.0,17,31,820103,4279.0,2018-2022
Census Tract 8201.04; Cook County; Illinois,3565.0,288.0,0.0,106.0,0.0,210.0,297.0,17,31,820104,4466.0,2018-2022
Census Tract 8202.02; Cook County; Illinois,2281.0,64.0,2.0,20.0,0.0,390.0,534.0,17,31,820202,3291.0,2018-2022
Census Tract 8202.03; Cook County; Illinois,3168.0,0.0,0.0,163.0,0.0,259.0,106.0,17,31,820203,3696.0,2018-2022
Census Tract 8202.04; Cook County; Illinois,3820.0,0.0,65.0,135.0,0.0,171.0,141.0,17,31,820204,4332.0,2018-2022
Census Tract 8203; Cook County; Illinois,2671.0,71.0,105.0,321.0,0.0,1552.0,1051.0,17,31,820300,5771.0,2018-2022
Census Tract 8204; Cook County; Illinois,1649.0,950.0,45.0,108.0,0.0,1802.0,711.0,17,31,820400,5265.0,2018-2022
Census Tract 8205.01; Cook County; Illinois,4038.0,94.0,0.0,174.0,0.0,601.0,379.0,17,31,820501,5286.0,2018-2022
Census Tract 8205.02; Cook County; Illinois,4305.0,325.0,28.0,25.0,0.0,370.0,788.0,17,31,820502,5841.0,2018-2022
Census Tract 8206.03; Cook County; Illinois,3348.0,427.0,37.0,57.0,0.0,693.0,693.0,17,31,820603,5255.0,2018-2022
Census Tract 8206.04; Cook County; Illinois,3240.0,3.0,8.0,0.0,0.0,205.0,90.0,17,31,820604,3546.0,2018-2022
Census Tract 8206.05; Cook County; Illinois,1979.0,2523.0,0.0,548.0,0.0,135.0,432.0,17,31,820605,5617.0,2018-2022
Census Tract 8206.06; Cook County; Illinois,3160.0,120.0,11.0,75.0,0.0,192.0,417.0,17,31,820606,3975.0,2018-2022
Census Tract 8207; Cook County; Illinois,2897.0,12.0,0.0,85.0,0.0,2649.0,1388.0,17,31,820700,7031.0,2018-2022
Census Tract 8208; Cook County; Illinois,2121.0,38.0,41.0,11.0,0.0,951.0,269.0,17,31,820800,3431.0,2018-2022
Census Tract 8209.01; Cook County; Illinois,3283.0,46.0,348.0,30.0,0.0,465.0,838.0,17,31,820901,5010.0,2018-2022
Census Tract 8209.02; Cook County; Illinois,3264.0,58.0,0.0,112.0,0.0,1593.0,1115.0,17,31,820902,6142.0,2018-2022
Census Tract 8210.01; Cook County; Illinois,2351.0,93.0,69.0,260.0,0.0,955.0,1144.0,17,31,821001,4872.0,2018-2022
Census Tract 8210.02; Cook County; Illinois,3765.0,131.0,0.0,86.0,0.0,702.0,449.0,17,31,821002,5133.0,2018-2022
Census Tract 8211.01; Cook County; Illinois,3357.0,53.0,0.0,102.0,0.0,557.0,791.0,17,31,821101,4860.0,2018-2022
Census Tract 8211.02; Cook County; Illinois,2095.0,51.0,0.0,148.0,0.0,897.0,1398.0,17,31,821102,4589.0,2018-2022
Census Tract 8212; Cook County; Illinois,1897.0,2647.0,0.0,0.0,0.0,717.0,62.0,17,31,821200,5323.0,2018-2022
Census Tract 8213; Cook County; Illinois,2525.0,2061.0,0.0,91.0,0.0,888.0,288.0,17,31,821300,5853.0,2018-2022
Census Tract 8214.01; Cook County; Illinois,56.0,2528.0,0.0,0.0,0.0,6.0,132.0,17,31,821401,2722.0,2018-2022
Census Tract 8214.02; Cook County; Illinois,26.0,2910.0,0.0,0.0,0.0,395.0,44.0,17,31,821402,3375.0,2018-2022
Census Tract 8215; Cook County; Illinois,10.0,1110.0,0.0,0.0,0.0,56.0,90.0,17,31,821500,1266.0,2018-2022
Census Tract 8216; Cook County; Illinois,1967.0,2060.0,4.0,49.0,0.0,14.0,175.0,17,31,821600,4269.0,2018-2022
Census Tract 8217; Cook County; Illinois,3695.0,645.0,11.0,152.0,0.0,121.0,176.0,17,31,821700,4800.0,2018-2022
Census Tract 8218; Cook County; Illinois,3026.0,1061.0,0.0,46.0,0.0,418.0,684.0,17,31,821800,5235.0,2018-2022
Census Tract 8219; Cook County; Illinois,3629.0,785.0,18.0,221.0,0.0,111.0,662.0,17,31,821900,5426.0,2018-2022
Census Tract 8220; Cook County; Illinois,2984.0,83.0,12.0,55.0,0.0,556.0,609.0,17,31,822000,4299.0,2018-2022
Census Tract 8221.01; Cook County; Illinois,4096.0,124.0,0.0,27.0,14.0,203.0,101.0,17,31,822101,4565.0,2018-2022
Census Tract 8221.02; Cook County; Illinois,2168.0,1060.0,0.0,142.0,0.0,780.0,513.0,17,31,822102,4663.0,2018-2022
Census Tract 8222; Cook County; Illinois,2774.0,182.0,19.0,112.0,0.0,373.0,345.0,17,31,822200,3805.0,2018-2022
Census Tract 8223.01; Cook County; Illinois,2913.0,50.0,0.0,49.0,0.0,324.0,328.0,17,31,822301,3664.0,2018-2022
Census Tract 8223.02; Cook County; Illinois,3630.0,276.0,32.0,108.0,0.0,172.0,267.0,17,31,822302,4485.0,2018-2022
Census Tract 8224; Cook County; Illinois,4871.0,177.0,0.0,200.0,0.0,427.0,337.0,17,31,822400,6012.0,2018-2022
Census Tract 8225; Cook County; Illinois,3320.0,208.0,0.0,44.0,0.0,315.0,408.0,17,31,822500,4295.0,2018-2022
Census Tract 8226.01; Cook County; Illinois,3904.0,45.0,0.0,64.0,0.0,337.0,195.0,17,31,822601,4545.0,2018-2022
Census Tract 8226.02; Cook County; Illinois,5293.0,1109.0,80.0,331.0,0.0,121.0,843.0,17,31,822602,7777.0,2018-2022
Census Tract 8227.01; Cook County; Illinois,3204.0,594.0,0.0,223.0,0.0,380.0,504.0,17,31,822701,4905.0,2018-2022
Census Tract 8227.02; Cook County; Illinois,2439.0,211.0,16.0,16.0,0.0,394.0,288.0,17,31,822702,3364.0,2018-2022
Census Tract 8228.01; Cook County; Illinois,2243.0,320.0,0.0,87.0,0.0,322.0,144.0,17,31,822801,3116.0,2018-2022
Census Tract 8228.02; Cook County; Illinois,3024.0,158.0,31.0,84.0,0.0,97.0,257.0,17,31,822802,3651.0,2018-2022
Census Tract 8229; Cook County; Illinois,1498.0,217.0,0.0,14.0,0.0,96.0,259.0,17,31,822900,2084.0,2018-2022
Census Tract 8230.01; Cook County; Illinois,4001.0,808.0,0.0,313.0,0.0,380.0,1761.0,17,31,823001,7263.0,2018-2022
Census Tract 8230.02; Cook County; Illinois,4095.0,286.0,13.0,0.0,0.0,410.0,392.0,17,31,823002,5196.0,2018-2022
Census Tract 8231.01; Cook County; Illinois,3560.0,109.0,0.0,108.0,6.0,448.0,86.0,17,31,823101,4317.0,2018-2022
Census Tract 8231.02; Cook County; Illinois,2694.0,101.0,0.0,15.0,0.0,739.0,222.0,17,31,823102,3771.0,2018-2022
Census Tract 8232; Cook County; Illinois,3349.0,437.0,5.0,226.0,0.0,364.0,368.0,17,31,823200,4749.0,2018-2022
Census Tract 8233.02; Cook County; Illinois,2791.0,1878.0,78.0,110.0,0.0,369.0,479.0,17,31,823302,5705.0,2018-2022
Census Tract 8233.03; Cook County; Illinois,3005.0,526.0,89.0,0.0,0.0,381.0,254.0,17,31,823303,4255.0,2018-2022
Census Tract 8233.04; Cook County; Illinois,3876.0,1590.0,23.0,0.0,0.0,403.0,390.0,17,31,823304,6282.0,2018-2022
Census Tract 8234; Cook County; Illinois,2148.0,1198.0,0.0,68.0,65.0,555.0,612.0,17,31,823400,4646.0,2018-2022
Census Tract 8235; Cook County; Illinois,2674.0,798.0,0.0,6.0,0.0,654.0,294.0,17,31,823500,4426.0,2018-2022
Census Tract 8236.02; Cook County; Illinois,5278.0,286.0,9.0,224.0,17.0,206.0,144.0,17,31,823602,6164.0,2018-2022
Census Tract 8236.03; Cook County; Illinois,1006.0,787.0,0.0,0.0,0.0,298.0,201.0,17,31,823603,2292.0,2018-2022
Census Tract 8236.04; Cook County; Illinois,3039.0,16.0,12.0,59.0,0.0,11.0,144.0,17,31,823604,3281.0,2018-2022
Census Tract 8236.05; Cook County; Illinois,3448.0,247.0,0.0,26.0,3.0,95.0,209.0,17,31,823605,4028.0,2018-2022
Census Tract 8237.02; Cook County; Illinois,4572.0,723.0,0.0,95.0,0.0,65.0,350.0,17,31,823702,5805.0,2018-2022
Census Tract 8237.03; Cook County; Illinois,7294.0,296.0,115.0,355.0,0.0,612.0,525.0,17,31,823703,9197.0,2018-2022
Census Tract 8237.04; Cook County; Illinois,3122.0,212.0,213.0,91.0,0.0,110.0,310.0,17,31,823704,4058.0,2018-2022
Census Tract 8237.05; Cook County; Illinois,3925.0,129.0,57.0,82.0,0.0,319.0,258.0,17,31,823705,4770.0,2018-2022
Census Tract 8238.01; Cook County; Illinois,4007.0,303.0,0.0,595.0,0.0,36.0,435.0,17,31,823801,5376.0,2018-2022
Census Tract 8238.03; Cook County; Illinois,6735.0,223.0,0.0,164.0,0.0,5.0,59.0,17,31,823803,7186.0,2018-2022
Census Tract 8238.05; Cook County; Illinois,2653.0,41.0,0.0,127.0,0.0,0.0,209.0,17,31,823805,3030.0,2018-2022
Census Tract 8238.06; Cook County; Illinois,3431.0,185.0,0.0,254.0,0.0,108.0,225.0,17,31,823806,4203.0,2018-2022
Census Tract 8239.01; Cook County; Illinois,3428.0,161.0,0.0,20.0,0.0,156.0,255.0,17,31,823901,4020.0,2018-2022
Census Tract 8239.03; Cook County; Illinois,4245.0,103.0,26.0,0.0,0.0,41.0,153.0,17,31,823903,4568.0,2018-2022
Census Tract 8239.04; Cook County; Illinois,3504.0,3.0,39.0,17.0,0.0,84.0,314.0,17,31,823904,3961.0,2018-2022
Census Tract 8240.03; Cook County; Illinois,5423.0,15.0,0.0,34.0,0.0,15.0,508.0,17,31,824003,5995.0,2018-2022
Census Tract 8240.04; Cook County; Illinois,4336.0,70.0,58.0,241.0,0.0,0.0,66.0,17,31,824004,4771.0,2018-2022
Census Tract 8240.05; Cook County; Illinois,5298.0,26.0,4.0,131.0,0.0,180.0,110.0,17,31,824005,5749.0,2018-2022
Census Tract 8240.06; Cook County; Illinois,5398.0,189.0,0.0,54.0,0.0,10.0,362.0,17,31,824006,6013.0,2018-2022
Census Tract 8241.05; Cook County; Illinois,5550.0,111.0,0.0,771.0,0.0,144.0,847.0,17,31,824105,7423.0,2018-2022
Census Tract 8241.06; Cook County; Illinois,5826.0,284.0,0.0,154.0,0.0,102.0,168.0,17,31,824106,6534.0,2018-2022
Census Tract 8241.07; Cook County; Illinois,5833.0,337.0,0.0,82.0,0.0,155.0,1023.0,17,31,824107,7430.0,2018-2022
Census Tract 8241.13; Cook County; Illinois,5424.0,228.0,0.0,322.0,0.0,395.0,334.0,17,31,824113,6703.0,2018-2022
Census Tract 8241.14; Cook County; Illinois,4022.0,184.0,0.0,798.0,0.0,0.0,219.0,17,31,824114,5223.0,2018-2022
Census Tract 8241.15; Cook County; Illinois,3591.0,84.0,0.0,228.0,0.0,15.0,146.0,17,31,824115,4064.0,2018-2022
Census Tract 8241.16; Cook County; Illinois,4491.0,317.0,0.0,236.0,0.0,78.0,243.0,17,31,824116,5365.0,2018-2022
Census Tract 8241.19; Cook County; Illinois,4710.0,326.0,0.0,171.0,0.0,39.0,86.0,17,31,824119,5332.0,2018-2022
Census Tract 8241.21; Cook County; Illinois,2827.0,36.0,0.0,14.0,68.0,51.0,109.0,17,31,824121,3105.0,2018-2022
Census Tract 8241.22; Cook County; Illinois,5223.0,158.0,0.0,148.0,0.0,64.0,342.0,17,31,824122,5935.0,2018-2022
Census Tract 8241.23; Cook County; Illinois,5709.0,446.0,0.0,306.0,0.0,108.0,1079.0,17,31,824123,7648.0,2018-2022
Census Tract 8241.24; Cook County; Illinois,1636.0,633.0,0.0,206.0,0.0,69.0,365.0,17,31,824124,2909.0,2018-2022
Census Tract 8241.25; Cook County; Illinois,3991.0,80.0,0.0,44.0,0.0,94.0,234.0,17,31,824125,4443.0,2018-2022
Census Tract 8241.26; Cook County; Illinois,4965.0,3.0,0.0,249.0,0.0,45.0,154.0,17,31,824126,5416.0,2018-2022
Census Tract 8241.27; Cook County; Illinois,3525.0,79.0,0.0,71.0,0.0,273.0,53.0,17,31,824127,4001.0,2018-2022
Census Tract 8241.28; Cook County; Illinois,3975.0,279.0,0.0,31.0,0.0,68.0,92.0,17,31,824128,4445.0,2018-2022
Census Tract 8241.29; Cook County; Illinois,3553.0,185.0,0.0,114.0,0.0,52.0,170.0,17,31,824129,4074.0,2018-2022
Census Tract 8243; Cook County; Illinois,308.0,4468.0,3.0,19.0,0.0,85.0,8.0,17,31,824300,4891.0,2018-2022
Census Tract 8244; Cook County; Illinois,1188.0,406.0,0.0,28.0,0.0,98.0,135.0,17,31,824400,1855.0,2018-2022
Census Tract 8245.03; Cook County; Illinois,4927.0,649.0,0.0,108.0,24.0,155.0,272.0,17,31,824503,6135.0,2018-2022
Census Tract 8245.05; Cook County; Illinois,4789.0,240.0,0.0,558.0,0.0,178.0,719.0,17,31,824505,6484.0,2018-2022
Census Tract 8245.07; Cook County; Illinois,3067.0,140.0,0.0,151.0,0.0,101.0,191.0,17,31,824507,3650.0,2018-2022
Census Tract 8245.08; Cook County; Illinois,2706.0,154.0,0.0,52.0,0.0,48.0,228.0,17,31,824508,3188.0,2018-2022
Census Tract 8245.09; Cook County; Illinois,4373.0,296.0,0.0,168.0,0.0,198.0,69.0,17,31,824509,5104.0,2018-2022
Census Tract 8246.01; Cook County; Illinois,3592.0,155.0,0.0,71.0,0.0,150.0,239.0,17,31,824601,4207.0,2018-2022
Census Tract 8246.02; Cook County; Illinois,4595.0,736.0,4.0,392.0,0.0,73.0,791.0,17,31,824602,6591.0,2018-2022
Census Tract 8247.01; Cook County; Illinois,2579.0,307.0,0.0,38.0,0.0,234.0,374.0,17,31,824701,3532.0,2018-2022
Census Tract 8247.02; Cook County; Illinois,2845.0,621.0,85.0,231.0,0.0,1158.0,590.0,17,31,824702,5530.0,2018-2022
Census Tract 8248; Cook County; Illinois,3074.0,1491.0,0.0,119.0,0.0,1731.0,718.0,17,31,824800,7133.0,2018-2022
Census Tract 8249; Cook County; Illinois,1250.0,1524.0,43.0,0.0,0.0,38.0,97.0,17,31,824900,2952.0,2018-2022
Census Tract 8250; Cook County; Illinois,2620.0,659.0,0.0,421.0,0.0,393.0,308.0,17,31,825000,4401.0,2018-2022
Census Tract 8252; Cook County; Illinois,1093.0,284.0,14.0,122.0,0.0,264.0,144.0,17,31,825200,1921.0,2018-2022
Census Tract 8253.02; Cook County; Illinois,4214.0,473.0,0.0,105.0,0.0,456.0,224.0,17,31,825302,5472.0,2018-2022
Census Tract 8253.03; Cook County; Illinois,3190.0,275.0,7.0,0.0,0.0,160.0,363.0,17,31,825303,3995.0,2018-2022
Census Tract 8253.04; Cook County; Illinois,3639.0,13.0,0.0,132.0,0.0,178.0,230.0,17,31,825304,4192.0,2018-2022
Census Tract 8254; Cook County; Illinois,3497.0,348.0,12.0,351.0,0.0,733.0,561.0,17,31,825400,5502.0,2018-2022
Census Tract 8255.01; Cook County; Illinois,329.0,4905.0,40.0,73.0,0.0,146.0,0.0,17,31,825501,5493.0,2018-2022
Census Tract 8255.03; Cook County; Illinois,640.0,6504.0,0.0,78.0,0.0,125.0,212.0,17,31,825503,7559.0,2018-2022
Census Tract 8255.04; Cook County; Illinois,316.0,2860.0,0.0,0.0,0.0,0.0,46.0,17,31,825504,3222.0,2018-2022
Census Tract 8255.05; Cook County; Illinois,393.0,4607.0,0.0,212.0,0.0,5.0,129.0,17,31,825505,5346.0,2018-2022
Census Tract 8256; Cook County; Illinois,720.0,3858.0,0.0,70.0,0.0,539.0,145.0,17,31,825600,5332.0,2018-2022
Census Tract 8257; Cook County; Illinois,722.0,2634.0,5.0,8.0,0.0,538.0,121.0,17,31,825700,4028.0,2018-2022
Census Tract 8258.01; Cook County; Illinois,270.0,2957.0,0.0,0.0,0.0,56.0,165.0,17,31,825801,3448.0,2018-2022
Census Tract 8258.02; Cook County; Illinois,460.0,6464.0,20.0,41.0,0.0,100.0,154.0,17,31,825802,7239.0,2018-2022
Census Tract 8258.03; Cook County; Illinois,538.0,4819.0,0.0,0.0,0.0,84.0,320.0,17,31,825803,5761.0,2018-2022
Census Tract 8259; Cook County; Illinois,469.0,2106.0,0.0,0.0,0.0,823.0,44.0,17,31,825900,3442.0,2018-2022
Census Tract 8260; Cook County; Illinois,853.0,852.0,0.0,0.0,31.0,841.0,147.0,17,31,826000,2724.0,2018-2022
Census Tract 8261; Cook County; Illinois,1154.0,3105.0,0.0,0.0,0.0,366.0,73.0,17,31,826100,4698.0,2018-2022
Census Tract 8262.01; Cook County; Illinois,259.0,3210.0,0.0,0.0,0.0,262.0,106.0,17,31,826201,3837.0,2018-2022
Census Tract 8262.02; Cook County; Illinois,2001.0,2737.0,0.0,44.0,20.0,728.0,132.0,17,31,826202,5662.0,2018-2022
Census Tract 8263.01; Cook County; Illinois,189.0,3879.0,0.0,16.0,0.0,243.0,38.0,17,31,826301,4365.0,2018-2022
Census Tract 8263.03; Cook County; Illinois,196.0,3400.0,0.0,0.0,0.0,43.0,7.0,17,31,826303,3646.0,2018-2022
Census Tract 8263.04; Cook County; Illinois,197.0,2526.0,0.0,0.0,0.0,0.0,224.0,17,31,826304,2947.0,2018-2022
Census Tract 8264.01; Cook County; Illinois,72.0,3173.0,8.0,0.0,0.0,73.0,11.0,17,31,826401,3337.0,2018-2022
Census Tract 8264.02; Cook County; Illinois,265.0,4540.0,0.0,19.0,0.0,95.0,190.0,17,31,826402,5109.0,2018-2022
Census Tract 8265; Cook County; Illinois,302.0,5143.0,0.0,24.0,0.0,0.0,130.0,17,31,826500,5599.0,2018-2022
Census Tract 8266; Cook County; Illinois,327.0,4023.0,0.0,0.0,0.0,0.0,522.0,17,31,826600,4872.0,2018-2022
Census Tract 8267; Cook County; Illinois,218.0,4090.0,8.0,15.0,0.0,26.0,33.0,17,31,826700,4390.0,2018-2022
Census Tract 8268; Cook County; Illinois,1742.0,1557.0,41.0,0.0,0.0,942.0,660.0,17,31,826800,4942.0,2018-2022
Census Tract 8269.01; Cook County; Illinois,183.0,1269.0,0.0,0.0,0.0,0.0,276.0,17,31,826901,1728.0,2018-2022
Census Tract 8269.02; Cook County; Illinois,205.0,945.0,0.0,0.0,0.0,317.0,0.0,17,31,826902,1467.0,2018-2022
Census Tract 8270; Cook County; Illinois,30.0,3087.0,0.0,0.0,0.0,87.0,195.0,17,31,827000,3399.0,2018-2022
Census Tract 8271; Cook County; Illinois,240.0,1419.0,0.0,125.0,0.0,107.0,108.0,17,31,827100,1999.0,2018-2022
Census Tract 8272; Cook County; Illinois,864.0,2179.0,0.0,0.0,0.0,374.0,154.0,17,31,827200,3571.0,2018-2022
Census Tract 8273; Cook County; Illinois,186.0,1505.0,0.0,244.0,0.0,290.0,138.0,17,31,827300,2363.0,2018-2022
Census Tract 8274; Cook County; Illinois,141.0,2255.0,0.0,5.0,0.0,169.0,211.0,17,31,827400,2781.0,2018-2022
Census Tract 8275; Cook County; Illinois,843.0,1466.0,0.0,12.0,0.0,1168.0,900.0,17,31,827500,4389.0,2018-2022
Census Tract 8276; Cook County; Illinois,0.0,2708.0,24.0,0.0,0.0,0.0,152.0,17,31,827600,2884.0,2018-2022
Census Tract 8277; Cook County; Illinois,103.0,2133.0,0.0,1.0,0.0,118.0,304.0,17,31,827700,2659.0,2018-2022
Census Tract 8278.01; Cook County; Illinois,1249.0,3297.0,0.0,119.0,0.0,142.0,131.0,17,31,827801,4938.0,2018-2022
Census Tract 8278.02; Cook County; Illinois,256.0,2628.0,0.0,7.0,0.0,132.0,41.0,17,31,827802,3064.0,2018-2022
Census Tract 8278.04; Cook County; Illinois,358.0,2285.0,10.0,0.0,0.0,244.0,140.0,17,31,827804,3037.0,2018-2022
Census Tract 8278.05; Cook County; Illinois,230.0,2246.0,0.0,0.0,0.0,0.0,169.0,17,31,827805,2645.0,2018-2022
Census Tract 8279.01; Cook County; Illinois,159.0,1697.0,0.0,44.0,0.0,13.0,23.0,17,31,827901,1936.0,2018-2022
Census Tract 8279.02; Cook County; Illinois,980.0,2211.0,63.0,532.0,0.0,394.0,151.0,17,31,827902,4331.0,2018-2022
Census Tract 8280; Cook County; Illinois,2489.0,1583.0,0.0,65.0,0.0,462.0,520.0,17,31,828000,5119.0,2018-2022
Census Tract 8281; Cook County; Illinois,2497.0,2412.0,0.0,16.0,0.0,138.0,325.0,17,31,828100,5388.0,2018-2022
Census Tract 8282.01; Cook County; Illinois,1197.0,1893.0,11.0,0.0,0.0,141.0,250.0,17,31,828201,3492.0,2018-2022
