NAME,0-17,18-24,25-34,35-44,45-54,55-64,65-74,75+,state,county,tract,population,period
"Census Tract 7115, Cook County, Illinois",459.0,305.0,277.0,367.0,316.0,370.0,193.0,216.0,17,31,711500,2503.0,2015-2019
"Census Tract 7306, Cook County, Illinois",856.0,360.0,288.0,481.0,486.0,587.0,320.0,364.0,17,31,730600,3758.0,2015-2019
"Census Tract 7402, Cook County, Illinois",1371.0,1062.0,571.0,763.0,842.0,895.0,578.0,418.0,17,31,740200,6640.0,2015-2019
"Census Tract 7501, Cook County, Illinois",553.0,533.0,396.0,429.0,477.0,569.0,331.0,425.0,17,31,750100,3743.0,2015-2019
"Census Tract 8236.05, Cook County, Illinois",757.0,461.0,366.0,461.0,484.0,650.0,680.0,325.0,17,31,823605,4210.0,2015-2019
"Census Tract 8238.03, Cook County, Illinois",1352.0,535.0,585.0,967.0,619.0,920.0,813.0,612.0,17,31,823803,6510.0,2015-2019
"Census Tract 8245.06, Cook County, Illinois",1098.0,830.0,724.0,483.0,899.0,1089.0,882.0,855.0,17,31,824506,6897.0,2015-2019
"Census Tract 8329, Cook County, Illinois",143.0,627.0,728.0,195.0,72.0,162.0,47.0,66.0,17,31,832900,2082.0,2015-2019
"Census Tract 8330, Cook County, Illinois",581.0,123.0,1849.0,994.0,254.0,476.0,49.0,106.0,17,31,833000,4480.0,2015-2019
"Census Tract 8331, Cook County, Illinois",943.0,396.0,2222.0,1568.0,1105.0,554.0,220.0,231.0,17,31,833100,7436.0,2015-2019
"Census Tract 8333, Cook County, Illinois",158.0,1233.0,552.0,204.0,151.0,127.0,202.0,93.0,17,31,833300,2728.0,2015-2019
"Census Tract 8190, Cook County, Illinois",1417.0,247.0,284.0,571.0,780.0,490.0,349.0,418.0,17,31,819000,4573.0,2015-2019
"Census Tract 8193, Cook County, Illinois",634.0,196.0,327.0,437.0,411.0,328.0,215.0,100.0,17,31,819300,2694.0,2015-2019
"Census Tract 8204, Cook County, Illinois",1701.0,498.0,841.0,704.0,555.0,631.0,255.0,366.0,17,31,820400,5643.0,2015-2019
"Census Tract 8208, Cook County, Illinois",1015.0,389.0,493.0,613.0,454.0,488.0,235.0,144.0,17,31,820800,3882.0,2015-2019
"Census Tract 1701, Cook County, Illinois",99.0,116.0,229.0,257.0,217.0,287.0,239.0,478.0,17,31,170100,1931.0,2015-2019
"Census Tract 1707, Cook County, Illinois",708.0,318.0,378.0,454.0,483.0,432.0,245.0,243.0,17,31,170700,3295.0,2015-2019
"Census Tract 1901, Cook County, Illinois",584.0,214.0,394.0,405.0,210.0,309.0,158.0,157.0,17,31,190100,2453.0,2015-2019
"Census Tract 2205, Cook County, Illinois",140.0,178.0,1218.0,382.0,162.0,159.0,155.0,75.0,17,31,220500,2503.0,2015-2019
"Census Tract 2227, Cook County, Illinois",627.0,253.0,643.0,393.0,330.0,173.0,107.0,32.0,17,31,222700,2564.0,2015-2019
"Census Tract 2312, Cook County, Illinois",1827.0,627.0,1123.0,949.0,526.0,590.0,420.0,411.0,17,31,231200,6504.0,2015-2019
"Census Tract 2315, Cook County, Illinois",1114.0,466.0,586.0,1085.0,685.0,798.0,403.0,356.0,17,31,231500,5586.0,2015-2019
"Census Tract 2405, Cook County, Illinois",288.0,89.0,1015.0,564.0,207.0,90.0,79.0,0.0,17,31,240500,2425.0,2015-2019
"Census Tract 2409, Cook County, Illinois",180.0,33.0,236.0,190.0,132.0,62.0,132.0,10.0,17,31,240900,981.0,2015-2019
"Census Tract 2422, Cook County, Illinois",343.0,207.0,1743.0,795.0,256.0,172.0,39.0,21.0,17,31,242200,3670.0,2015-2019
"Census Tract 2435, Cook County, Illinois",382.0,174.0,1592.0,718.0,341.0,224.0,90.0,32.0,17,31,243500,3601.0,2015-2019
"Census Tract 2505, Cook County, Illinois",1339.0,393.0,930.0,926.0,1432.0,1038.0,690.0,424.0,17,31,250500,7242.0,2015-2019
"Census Tract 2510, Cook County, Illinois",249.0,98.0,203.0,93.0,99.0,120.0,109.0,30.0,17,31,251000,1022.0,2015-2019
"Census Tract 1909, Cook County, Illinois",424.0,277.0,411.0,193.0,300.0,246.0,219.0,102.0,17,31,190900,2235.0,2015-2019
"Census Tract 2003, Cook County, Illinois",409.0,273.0,368.0,214.0,283.0,166.0,103.0,78.0,17,31,200300,1919.0,2015-2019
"Census Tract 1101, Cook County, Illinois",1255.0,467.0,735.0,761.0,733.0,676.0,540.0,292.0,17,31,110100,5514.0,2015-2019
"Census Tract 1102, Cook County, Illinois",629.0,201.0,386.0,459.0,493.0,317.0,220.0,360.0,17,31,110200,3095.0,2015-2019
"Census Tract 8106, Cook County, Illinois",769.0,429.0,434.0,716.0,602.0,670.0,436.0,273.0,17,31,810600,4386.0,2015-2019
"Census Tract 8109, Cook County, Illinois",1292.0,395.0,920.0,988.0,775.0,891.0,752.0,345.0,17,31,810900,6375.0,2015-2019
"Census Tract 8113.01, Cook County, Illinois",1169.0,285.0,644.0,495.0,771.0,617.0,350.0,179.0,17,31,811301,4510.0,2015-2019
"Census Tract 8113.02, Cook County, Illinois",1470.0,277.0,671.0,649.0,394.0,317.0,103.0,206.0,17,31,811302,4154.0,2015-2019
"Census Tract 8121, Cook County, Illinois",1315.0,330.0,535.0,777.0,657.0,526.0,455.0,114.0,17,31,812100,4721.0,2015-2019
"Census Tract 8135, Cook County, Illinois",1399.0,871.0,1098.0,1095.0,931.0,491.0,368.0,146.0,17,31,813500,6434.0,2015-2019
"Census Tract 8136, Cook County, Illinois",1548.0,771.0,630.0,877.0,747.0,503.0,207.0,74.0,17,31,813600,5422.0,2015-2019
"Census Tract 8296, Cook County, Illinois",472.0,344.0,242.0,397.0,482.0,372.0,302.0,194.0,17,31,829600,2847.0,2015-2019
"Census Tract 8297, Cook County, Illinois",1086.0,329.0,624.0,417.0,495.0,651.0,329.0,272.0,17,31,829700,4247.0,2015-2019
"Census Tract 8298, Cook County, Illinois",1455.0,153.0,732.0,710.0,854.0,1056.0,810.0,412.0,17,31,829800,6220.0,2015-2019
"Census Tract 8304, Cook County, Illinois",1064.0,384.0,698.0,719.0,415.0,514.0,361.0,141.0,17,31,830400,4335.0,2015-2019
"Census Tract 8007, Cook County, Illinois",1420.0,172.0,185.0,578.0,746.0,645.0,519.0,450.0,17,31,800700,4779.0,2015-2019
"Census Tract 8025.03, Cook County, Illinois",1227.0,186.0,897.0,1060.0,702.0,1036.0,490.0,546.0,17,31,802503,6302.0,2015-2019
"Census Tract 8017.01, Cook County, Illinois",1170.0,240.0,155.0,565.0,740.0,380.0,329.0,267.0,17,31,801701,3890.0,2015-2019
"Census Tract 8019.02, Cook County, Illinois",1040.0,180.0,179.0,366.0,615.0,472.0,324.0,247.0,17,31,801902,3474.0,2015-2019
"Census Tract 8086, Cook County, Illinois",541.0,109.0,167.0,262.0,254.0,375.0,146.0,171.0,17,31,808600,2080.0,2015-2019
"Census Tract 3105, Cook County, Illinois",343.0,166.0,466.0,109.0,232.0,73.0,57.0,35.0,17,31,310500,1491.0,2015-2019
"Census Tract 3109, Cook County, Illinois",1251.0,645.0,1168.0,576.0,540.0,395.0,427.0,173.0,17,31,310900,5215.0,2015-2019
"Census Tract 8438, Cook County, Illinois",341.0,63.0,215.0,301.0,146.0,190.0,214.0,50.0,17,31,843800,1520.0,2015-2019
"Census Tract 8439, Cook County, Illinois",447.0,199.0,695.0,317.0,457.0,548.0,477.0,275.0,17,31,843900,3430.0,2015-2019
"Census Tract 9801, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,31,980100,0.0,2015-2019
"Census Tract 9800, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,31,980000,0.0,2015-2019
"Census Tract 9900, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,31,990000,0.0,2015-2019
"Census Tract 8077, Cook County, Illinois",1059.0,132.0,576.0,786.0,618.0,755.0,595.0,637.0,17,31,807700,5228.0,2015-2019
"Census Tract 3904, Cook County, Illinois",356.0,112.0,393.0,401.0,390.0,305.0,307.0,285.0,17,31,390400,2582.0,2015-2019
"Census Tract 4201, Cook County, Illinois",322.0,155.0,114.0,176.0,193.0,292.0,181.0,115.0,17,31,420100,1548.0,2015-2019
"Census Tract 4204, Cook County, Illinois",145.0,260.0,177.0,143.0,76.0,118.0,126.0,90.0,17,31,420400,1142.0,2015-2019
"Census Tract 4312, Cook County, Illinois",445.0,299.0,287.0,444.0,314.0,369.0,268.0,270.0,17,31,431200,2696.0,2015-2019
"Census Tract 4605, Cook County, Illinois",1057.0,613.0,796.0,828.0,693.0,841.0,350.0,686.0,17,31,460500,5889.0,2015-2019
"Census Tract 4802, Cook County, Illinois",152.0,66.0,112.0,176.0,177.0,195.0,70.0,194.0,17,31,480200,1146.0,2015-2019
"Census Tract 4905, Cook County, Illinois",439.0,296.0,138.0,277.0,237.0,240.0,208.0,190.0,17,31,490500,2041.0,2015-2019
"Census Tract 4906, Cook County, Illinois",236.0,115.0,195.0,153.0,178.0,261.0,177.0,149.0,17,31,490600,1464.0,2015-2019
"Census Tract 4908, Cook County, Illinois",728.0,317.0,672.0,518.0,744.0,385.0,326.0,274.0,17,31,490800,4006.0,2015-2019
"Census Tract 5002, Cook County, Illinois",608.0,206.0,380.0,317.0,195.0,216.0,98.0,53.0,17,31,500200,2106.0,2015-2019
"Census Tract 8339, Cook County, Illinois",818.0,273.0,376.0,334.0,251.0,263.0,139.0,103.0,17,31,833900,2650.0,2015-2019
"Census Tract 8340, Cook County, Illinois",733.0,293.0,537.0,243.0,392.0,441.0,260.0,170.0,17,31,834000,3104.0,2015-2019
"Census Tract 8342, Cook County, Illinois",1474.0,230.0,492.0,834.0,819.0,529.0,291.0,228.0,17,31,834200,4914.0,2015-2019
"Census Tract 8343, Cook County, Illinois",742.0,607.0,648.0,672.0,703.0,977.0,573.0,829.0,17,31,834300,5980.0,2015-2019
"Census Tract 8344, Cook County, Illinois",1138.0,389.0,751.0,644.0,582.0,479.0,283.0,102.0,17,31,834400,4437.0,2015-2019
"Census Tract 8345, Cook County, Illinois",307.0,147.0,196.0,134.0,104.0,126.0,30.0,25.0,17,31,834500,1105.0,2015-2019
"Census Tract 8346, Cook County, Illinois",274.0,45.0,164.0,219.0,308.0,328.0,285.0,58.0,17,31,834600,1681.0,2015-2019
"Census Tract 8347, Cook County, Illinois",236.0,195.0,183.0,107.0,110.0,233.0,119.0,63.0,17,31,834700,1258.0,2015-2019
"Census Tract 8348, Cook County, Illinois",250.0,174.0,90.0,156.0,302.0,289.0,201.0,127.0,17,31,834800,1589.0,2015-2019
"Census Tract 8349, Cook County, Illinois",316.0,132.0,127.0,128.0,170.0,250.0,160.0,160.0,17,31,834900,1443.0,2015-2019
"Census Tract 8350, Cook County, Illinois",1521.0,516.0,846.0,655.0,540.0,692.0,331.0,419.0,17,31,835000,5585.0,2015-2019
"Census Tract 8351, Cook County, Illinois",1435.0,584.0,799.0,538.0,657.0,533.0,341.0,118.0,17,31,835100,5047.0,2015-2019
"Census Tract 8352, Cook County, Illinois",364.0,159.0,333.0,320.0,255.0,276.0,149.0,127.0,17,31,835200,1993.0,2015-2019
"Census Tract 8355, Cook County, Illinois",212.0,175.0,80.0,129.0,199.0,273.0,253.0,71.0,17,31,835500,1434.0,2015-2019
"Census Tract 8356, Cook County, Illinois",131.0,52.0,163.0,91.0,55.0,83.0,214.0,88.0,17,31,835600,896.0,2015-2019
"Census Tract 8357, Cook County, Illinois",234.0,56.0,67.0,32.0,45.0,0.0,0.0,0.0,17,31,835700,434.0,2015-2019
"Census Tract 8358, Cook County, Illinois",493.0,243.0,212.0,255.0,179.0,190.0,99.0,47.0,17,31,835800,1744.0,2015-2019
"Census Tract 8359, Cook County, Illinois",715.0,203.0,497.0,363.0,352.0,417.0,322.0,216.0,17,31,835900,3112.0,2015-2019
"Census Tract 8360, Cook County, Illinois",801.0,254.0,374.0,478.0,400.0,298.0,106.0,76.0,17,31,836000,2824.0,2015-2019
"Census Tract 3108, Cook County, Illinois",945.0,467.0,1138.0,607.0,377.0,430.0,221.0,236.0,17,31,310800,4421.0,2015-2019
"Census Tract 3302, Cook County, Illinois",668.0,97.0,463.0,496.0,513.0,619.0,458.0,218.0,17,31,330200,3599.0,2015-2019
"Census Tract 3405, Cook County, Illinois",133.0,155.0,248.0,135.0,165.0,106.0,360.0,283.0,17,31,340500,1591.0,2015-2019
"Census Tract 3515, Cook County, Illinois",99.0,190.0,173.0,99.0,89.0,52.0,29.0,0.0,17,31,351500,731.0,2015-2019
"Census Tract 3903, Cook County, Illinois",780.0,171.0,687.0,230.0,218.0,452.0,171.0,208.0,17,31,390300,2980.0,2015-2019
"Census Tract 3204, Cook County, Illinois",55.0,2070.0,279.0,116.0,170.0,263.0,143.0,49.0,17,31,320400,3150.0,2015-2019
"Census Tract 205, Cook County, Illinois",1434.0,479.0,1442.0,953.0,806.0,644.0,424.0,470.0,17,31,20500,6775.0,2015-2019
"Census Tract 318, Cook County, Illinois",212.0,99.0,602.0,433.0,229.0,111.0,92.0,31.0,17,31,31800,1889.0,2015-2019
"Census Tract 7503, Cook County, Illinois",676.0,144.0,295.0,333.0,343.0,350.0,226.0,146.0,17,31,750300,2526.0,2015-2019
"Census Tract 7504, Cook County, Illinois",642.0,266.0,330.0,382.0,373.0,676.0,268.0,134.0,17,31,750400,3096.0,2015-2019
"Census Tract 7705, Cook County, Illinois",1452.0,508.0,337.0,748.0,484.0,193.0,123.0,87.0,17,31,770500,4030.0,2015-2019
"Census Tract 8004, Cook County, Illinois",1218.0,137.0,175.0,488.0,582.0,444.0,413.0,156.0,17,31,800400,3637.0,2015-2019
"Census Tract 8016.07, Cook County, Illinois",1036.0,306.0,487.0,610.0,743.0,744.0,804.0,426.0,17,31,801607,5204.0,2015-2019
"Census Tract 301.03, Cook County, Illinois",125.0,951.0,430.0,231.0,246.0,144.0,79.0,36.0,17,31,30103,2242.0,2015-2019
"Census Tract 301.01, Cook County, Illinois",644.0,129.0,891.0,594.0,536.0,441.0,307.0,316.0,17,31,30101,3911.0,2015-2019
"Census Tract 301.04, Cook County, Illinois",118.0,1866.0,388.0,147.0,232.0,222.0,259.0,179.0,17,31,30104,3411.0,2015-2019
"Census Tract 306.01, Cook County, Illinois",401.0,257.0,888.0,409.0,388.0,330.0,281.0,387.0,17,31,30601,3353.0,2015-2019
"Census Tract 306.03, Cook County, Illinois",256.0,110.0,844.0,443.0,293.0,187.0,177.0,67.0,17,31,30603,2410.0,2015-2019
"Census Tract 306.04, Cook County, Illinois",288.0,212.0,1121.0,438.0,557.0,419.0,491.0,155.0,17,31,30604,3763.0,2015-2019
"Census Tract 307.01, Cook County, Illinois",107.0,126.0,421.0,360.0,156.0,210.0,129.0,96.0,17,31,30701,1625.0,2015-2019
"Census Tract 307.02, Cook County, Illinois",142.0,51.0,276.0,306.0,481.0,317.0,338.0,294.0,17,31,30702,2211.0,2015-2019
"Census Tract 307.03, Cook County, Illinois",129.0,373.0,667.0,416.0,421.0,302.0,244.0,387.0,17,31,30703,2947.0,2015-2019
"Census Tract 307.06, Cook County, Illinois",116.0,44.0,597.0,517.0,310.0,375.0,244.0,554.0,17,31,30706,2845.0,2015-2019
"Census Tract 402.01, Cook County, Illinois",926.0,306.0,2146.0,1328.0,697.0,509.0,305.0,403.0,17,31,40201,6814.0,2015-2019
"Census Tract 402.02, Cook County, Illinois",1302.0,618.0,1303.0,1400.0,1029.0,1019.0,489.0,259.0,17,31,40202,7634.0,2015-2019
"Census Tract 404.01, Cook County, Illinois",423.0,76.0,973.0,692.0,359.0,338.0,240.0,49.0,17,31,40401,3250.0,2015-2019
"Census Tract 619.01, Cook County, Illinois",239.0,255.0,1222.0,570.0,457.0,421.0,198.0,130.0,17,31,61901,3492.0,2015-2019
"Census Tract 619.02, Cook County, Illinois",309.0,571.0,1239.0,483.0,653.0,663.0,562.0,259.0,17,31,61902,4759.0,2015-2019
"Census Tract 315.01, Cook County, Illinois",718.0,309.0,915.0,604.0,571.0,532.0,391.0,413.0,17,31,31501,4474.0,2015-2019
"Census Tract 315.02, Cook County, Illinois",782.0,524.0,1226.0,676.0,551.0,467.0,164.0,208.0,17,31,31502,4628.0,2015-2019
"Census Tract 404.02, Cook County, Illinois",903.0,408.0,1696.0,918.0,560.0,333.0,123.0,133.0,17,31,40402,5154.0,2015-2019
"Census Tract 701.01, Cook County, Illinois",376.0,436.0,1277.0,392.0,274.0,401.0,405.0,289.0,17,31,70101,3885.0,2015-2019
"Census Tract 633.01, Cook County, Illinois",205.0,347.0,1093.0,308.0,94.0,205.0,325.0,158.0,17,31,63301,2735.0,2015-2019
"Census Tract 633.03, Cook County, Illinois",28.0,11.0,227.0,123.0,55.0,134.0,205.0,455.0,17,31,63303,1243.0,2015-2019
"Census Tract 633.02, Cook County, Illinois",164.0,449.0,1897.0,518.0,245.0,236.0,186.0,203.0,17,31,63302,3967.0,2015-2019
"Census Tract 8074, Cook County, Illinois",1651.0,586.0,666.0,788.0,1015.0,1063.0,572.0,405.0,17,31,807400,6962.0,2015-2019
"Census Tract 8076, Cook County, Illinois",1073.0,570.0,614.0,830.0,580.0,1167.0,841.0,540.0,17,31,807600,6228.0,2015-2019
"Census Tract 8079, Cook County, Illinois",795.0,226.0,320.0,480.0,485.0,642.0,689.0,367.0,17,31,807900,4093.0,2015-2019
"Census Tract 8080.01, Cook County, Illinois",712.0,256.0,374.0,423.0,414.0,460.0,416.0,628.0,17,31,808001,3693.0,2015-2019
"Census Tract 8081, Cook County, Illinois",311.0,58.0,314.0,348.0,421.0,416.0,595.0,1223.0,17,31,808100,3686.0,2015-2019
"Census Tract 8186, Cook County, Illinois",1101.0,304.0,569.0,752.0,769.0,533.0,543.0,248.0,17,31,818600,4958.0,2015-2019
"Census Tract 8197, Cook County, Illinois",1683.0,248.0,344.0,670.0,944.0,791.0,510.0,382.0,17,31,819700,5656.0,2015-2019
"Census Tract 8198.02, Cook County, Illinois",695.0,162.0,126.0,250.0,423.0,444.0,282.0,187.0,17,31,819802,2586.0,2015-2019
"Census Tract 8201.03, Cook County, Illinois",971.0,378.0,290.0,718.0,515.0,705.0,297.0,402.0,17,31,820103,4286.0,2015-2019
"Census Tract 8207, Cook County, Illinois",1687.0,321.0,1011.0,1270.0,641.0,849.0,540.0,231.0,17,31,820700,6679.0,2015-2019
"Census Tract 8227.01, Cook County, Illinois",963.0,297.0,751.0,489.0,516.0,606.0,578.0,294.0,17,31,822701,4524.0,2015-2019
"Census Tract 8230.01, Cook County, Illinois",1468.0,505.0,978.0,982.0,680.0,561.0,689.0,468.0,17,31,823001,6496.0,2015-2019
"Census Tract 8230.02, Cook County, Illinois",1154.0,403.0,1270.0,583.0,655.0,1147.0,359.0,290.0,17,31,823002,5981.0,2015-2019
"Census Tract 8231.01, Cook County, Illinois",1038.0,398.0,710.0,466.0,576.0,605.0,376.0,178.0,17,31,823101,4380.0,2015-2019
"Census Tract 8233.02, Cook County, Illinois",1382.0,530.0,713.0,1006.0,465.0,877.0,495.0,258.0,17,31,823302,5787.0,2015-2019
"Census Tract 8237.03, Cook County, Illinois",2276.0,788.0,1446.0,1087.0,1138.0,853.0,474.0,380.0,17,31,823703,8642.0,2015-2019
"Census Tract 8237.04, Cook County, Illinois",899.0,376.0,469.0,425.0,559.0,633.0,343.0,184.0,17,31,823704,3922.0,2015-2019
"Census Tract 4008, Cook County, Illinois",714.0,401.0,395.0,306.0,319.0,133.0,148.0,36.0,17,31,400800,2452.0,2015-2019
"Census Tract 4108, Cook County, Illinois",300.0,421.0,755.0,396.0,196.0,330.0,311.0,141.0,17,31,410800,2898.0,2015-2019
"Census Tract 4203, Cook County, Illinois",335.0,1415.0,394.0,187.0,203.0,87.0,103.0,34.0,17,31,420300,2768.0,2015-2019
"Census Tract 4302, Cook County, Illinois",882.0,383.0,1000.0,567.0,457.0,560.0,660.0,354.0,17,31,430200,4863.0,2015-2019
"Census Tract 4305, Cook County, Illinois",931.0,369.0,494.0,366.0,606.0,337.0,226.0,134.0,17,31,430500,3481.0,2015-2019
"Census Tract 4314, Cook County, Illinois",1252.0,558.0,833.0,1085.0,853.0,1230.0,550.0,454.0,17,31,431400,6924.0,2015-2019
"Census Tract 4407, Cook County, Illinois",222.0,133.0,136.0,124.0,238.0,343.0,139.0,134.0,17,31,440700,1469.0,2015-2019
"Census Tract 4701, Cook County, Illinois",250.0,195.0,234.0,291.0,189.0,298.0,275.0,257.0,17,31,470100,2006.0,2015-2019
"Census Tract 4801, Cook County, Illinois",307.0,144.0,216.0,200.0,406.0,327.0,208.0,323.0,17,31,480100,2175.0,2015-2019
"Census Tract 4911, Cook County, Illinois",660.0,256.0,542.0,377.0,719.0,566.0,446.0,639.0,17,31,491100,4256.0,2015-2019
"Census Tract 4913, Cook County, Illinois",631.0,243.0,279.0,233.0,361.0,155.0,216.0,152.0,17,31,491300,2327.0,2015-2019
"Census Tract 5101, Cook County, Illinois",860.0,314.0,469.0,405.0,427.0,392.0,230.0,182.0,17,31,510100,3325.0,2015-2019
"Census Tract 5201, Cook County, Illinois",507.0,203.0,247.0,264.0,268.0,228.0,131.0,115.0,17,31,520100,2001.0,2015-2019
"Census Tract 5301, Cook County, Illinois",528.0,360.0,257.0,257.0,290.0,264.0,124.0,169.0,17,31,530100,2263.0,2015-2019
"Census Tract 5302, Cook County, Illinois",1014.0,464.0,624.0,388.0,506.0,571.0,436.0,260.0,17,31,530200,4390.0,2015-2019
"Census Tract 5601, Cook County, Illinois",314.0,117.0,191.0,157.0,158.0,222.0,166.0,176.0,17,31,560100,1501.0,2015-2019
"Census Tract 5801, Cook County, Illinois",666.0,253.0,443.0,415.0,244.0,289.0,227.0,136.0,17,31,580100,2698.0,2015-2019
"Census Tract 5806, Cook County, Illinois",1283.0,788.0,794.0,772.0,689.0,435.0,268.0,138.0,17,31,580600,5179.0,2015-2019
"Census Tract 5905, Cook County, Illinois",277.0,238.0,284.0,305.0,226.0,237.0,171.0,127.0,17,31,590500,1865.0,2015-2019
"Census Tract 6004, Cook County, Illinois",600.0,343.0,865.0,471.0,549.0,563.0,331.0,392.0,17,31,600400,4188.0,2015-2019
"Census Tract 8164.01, Cook County, Illinois",1547.0,534.0,916.0,1031.0,472.0,281.0,224.0,181.0,17,31,816401,5186.0,2015-2019
"Census Tract 8168, Cook County, Illinois",1066.0,400.0,892.0,462.0,639.0,862.0,489.0,458.0,17,31,816800,5277.0,2015-2019
"Census Tract 8169, Cook County, Illinois",1373.0,681.0,1209.0,532.0,695.0,749.0,489.0,215.0,17,31,816900,6042.0,2015-2019
"Census Tract 3511, Cook County, Illinois",1096.0,175.0,499.0,239.0,145.0,81.0,96.0,32.0,17,31,351100,2418.0,2015-2019
"Census Tract 3802, Cook County, Illinois",68.0,69.0,252.0,143.0,100.0,124.0,401.0,399.0,17,31,380200,1556.0,2015-2019
"Census Tract 3819, Cook County, Illinois",132.0,130.0,144.0,261.0,115.0,208.0,62.0,63.0,17,31,381900,1129.0,2015-2019
"Census Tract 4610, Cook County, Illinois",196.0,122.0,132.0,76.0,190.0,99.0,282.0,191.0,17,31,461000,1288.0,2015-2019
"Census Tract 4803, Cook County, Illinois",120.0,103.0,147.0,169.0,116.0,194.0,91.0,169.0,17,31,480300,1109.0,2015-2019
"Census Tract 510, Cook County, Illinois",476.0,46.0,452.0,428.0,208.0,58.0,104.0,33.0,17,31,51000,1829.0,2015-2019
"Census Tract 514, Cook County, Illinois",433.0,155.0,638.0,406.0,220.0,103.0,46.0,46.0,17,31,51400,2073.0,2015-2019
"Census Tract 608, Cook County, Illinois",361.0,405.0,1714.0,904.0,627.0,421.0,370.0,192.0,17,31,60800,5037.0,2015-2019
"Census Tract 626, Cook County, Illinois",636.0,111.0,602.0,563.0,341.0,86.0,49.0,26.0,17,31,62600,2442.0,2015-2019
"Census Tract 710, Cook County, Illinois",328.0,2445.0,1132.0,164.0,165.0,198.0,125.0,55.0,17,31,71000,4634.0,2015-2019
"Census Tract 901, Cook County, Illinois",849.0,133.0,393.0,515.0,457.0,512.0,339.0,288.0,17,31,90100,3509.0,2015-2019
"Census Tract 1506, Cook County, Illinois",800.0,406.0,458.0,868.0,400.0,477.0,300.0,316.0,17,31,150600,4063.0,2015-2019
"Census Tract 8151, Cook County, Illinois",1062.0,417.0,595.0,750.0,676.0,530.0,291.0,129.0,17,31,815100,4507.0,2015-2019
"Census Tract 8181, Cook County, Illinois",411.0,105.0,281.0,398.0,331.0,281.0,317.0,163.0,17,31,818100,2329.0,2015-2019
"Census Tract 1611, Cook County, Illinois",496.0,104.0,246.0,328.0,404.0,228.0,121.0,47.0,17,31,161100,2038.0,2015-2019
