NAME,no_hs,hs,some_college,state,county,tract,bachelors,graduate,population,period
"Census Tract 2422, Cook County, Illinois",0.11081278984622894,0.065169636319258,0.14156700024408103,17,31,242200,0.3400048816206981,0.19013912618989504,4097.0,2005-2009
"Census Tract 2423, Cook County, Illinois",0.05190962883270576,0.07826788596019366,0.19230769230769232,17,31,242300,0.38461538461538464,0.17563206024744488,3718.0,2005-2009
"Census Tract 2424, Cook County, Illinois",0.027651382569128455,0.13615680784039202,0.2257612880644032,17,31,242400,0.31886594329716483,0.16520826041302064,2857.0,2005-2009
"Census Tract 2425, Cook County, Illinois",0.1656222023276634,0.15241718889883618,0.23612354521038495,17,31,242500,0.12869292748433303,0.1094449418084154,4468.0,2005-2009
"Census Tract 2426, Cook County, Illinois",0.1596104154243689,0.17869210892466705,0.19578612601868417,17,31,242600,0.189823096799841,0.11309878751739216,5031.0,2005-2009
"Census Tract 2427, Cook County, Illinois",0.16689847009735745,0.19007881316643485,0.13444598980064906,17,31,242700,0.1033843300880853,0.06258692628650904,2157.0,2005-2009
"Census Tract 2428, Cook County, Illinois",0.10549043800123381,0.13448488587291796,0.24120913016656384,17,31,242800,0.256631708821715,0.07341147439851943,1621.0,2005-2009
"Census Tract 2429, Cook County, Illinois",0.0529627687467226,0.0886208704771893,0.1740954378605139,17,31,242900,0.3366544310435239,0.15049816465652857,1907.0,2005-2009
"Census Tract 2430, Cook County, Illinois",0.15880180549856382,0.10997127615921215,0.15962248666393106,17,31,243000,0.233483791546984,0.13418137053754617,2437.0,2005-2009
"Census Tract 2431, Cook County, Illinois",0.15337423312883436,0.1058282208588957,0.18404907975460122,17,31,243100,0.2684049079754601,0.10633946830265849,1956.0,2005-2009
"Census Tract 2432, Cook County, Illinois",0.1571729957805907,0.16350210970464135,0.15084388185654007,17,31,243200,0.2389240506329114,0.16772151898734178,1896.0,2005-2009
"Census Tract 2433, Cook County, Illinois",0.0869386073341574,0.08281829419035847,0.2138442521631644,17,31,243300,0.31685208075813764,0.15162752369180058,2427.0,2005-2009
"Census Tract 2434, Cook County, Illinois",0.18653986832479882,0.1324067300658376,0.15362106803218728,17,31,243400,0.3215069495245062,0.1049743964886613,2734.0,2005-2009
"Census Tract 2435, Cook County, Illinois",0.08603896103896104,0.07564935064935065,0.1314935064935065,17,31,243500,0.3522727272727273,0.23766233766233766,3080.0,2005-2009
"Census Tract 2436, Cook County, Illinois",0.015209125475285171,0.07984790874524715,0.1229404309252218,17,31,243600,0.4005069708491762,0.3358681875792142,789.0,2005-2009
"Census Tract 2501, Cook County, Illinois",0.327683615819209,0.3333333333333333,0.2824858757062147,17,31,250100,0.0,0.0,177.0,2005-2009
"Census Tract 2502, Cook County, Illinois",0.19549114331723028,0.25958132045088567,0.1758454106280193,17,31,250200,0.03607085346215781,0.012560386473429951,3105.0,2005-2009
"Census Tract 2503, Cook County, Illinois",0.1948866377231066,0.2776169802219006,0.19633381572600098,17,31,250300,0.04003859141341052,0.023396044380125422,4146.0,2005-2009
"Census Tract 2504, Cook County, Illinois",0.16505355529745774,0.2981029810298103,0.20983352690669763,17,31,250400,0.03884372177055104,0.013550135501355014,7749.0,2005-2009
"Census Tract 2505, Cook County, Illinois",0.08768844221105528,0.14434673366834172,0.29597989949748743,17,31,250500,0.14748743718592966,0.0943467336683417,7960.0,2005-2009
"Census Tract 2506, Cook County, Illinois",0.1274946715752761,0.2714590195698508,0.2522766905638442,17,31,250600,0.06180972679713234,0.019763611703158303,5161.0,2005-2009
"Census Tract 2507, Cook County, Illinois",0.16117276793109162,0.3099221467616366,0.18486002981613384,17,31,250700,0.04455855557396057,0.016067583236706973,6037.0,2005-2009
"Census Tract 2508, Cook County, Illinois",0.20860128617363344,0.3412379421221865,0.1832797427652733,17,31,250800,0.04220257234726688,0.028938906752411574,2488.0,2005-2009
"Census Tract 2509, Cook County, Illinois",0.09503239740820735,0.33585313174946,0.14794816414686826,17,31,250900,0.04427645788336933,0.012958963282937365,926.0,2005-2009
"Census Tract 2510, Cook County, Illinois",0.14938488576449913,0.22319859402460457,0.31282952548330406,17,31,251000,0.014059753954305799,0.0492091388400703,1138.0,2005-2009
"Census Tract 2511, Cook County, Illinois",0.26122721209426414,0.27723432636727435,0.15384615384615385,17,31,251100,0.040240106714095156,0.004001778568252557,4498.0,2005-2009
"Census Tract 2512, Cook County, Illinois",0.14369158878504673,0.2803738317757009,0.24228971962616822,17,31,251200,0.029439252336448597,0.024766355140186914,4280.0,2005-2009
"Census Tract 2513, Cook County, Illinois",0.17619208657423063,0.2521136286777139,0.21153195806560704,17,31,251300,0.023841731484612782,0.017247210010145418,5914.0,2005-2009
"Census Tract 2514, Cook County, Illinois",0.1718787300071616,0.30174265934590594,0.21365481021723562,17,31,251400,0.06994509429458104,0.03843399379326808,4189.0,2005-2009
"Census Tract 2515, Cook County, Illinois",0.18583873129327674,0.26044226044226043,0.1771275407639044,17,31,251500,0.02702702702702703,0.02457002457002457,4477.0,2005-2009
"Census Tract 2516, Cook County, Illinois",0.30919645585090133,0.23892453406660555,0.14757103574702107,17,31,251600,0.03819126183929117,0.011304613504430187,3273.0,2005-2009
"Census Tract 2517, Cook County, Illinois",0.11358220810166798,0.25734710087370927,0.15011914217633043,17,31,251700,0.1898332009531374,0.07386814932486101,1259.0,2005-2009
"Census Tract 2518, Cook County, Illinois",0.15332741792369123,0.23513753327417924,0.1893522626441881,17,31,251800,0.04330079858030168,0.006033717834960071,5635.0,2005-2009
"Census Tract 2519, Cook County, Illinois",0.2185907573361448,0.2700755578984361,0.14654717975751186,17,31,251900,0.04059040590405904,0.018977332630469163,5691.0,2005-2009
"Census Tract 2520, Cook County, Illinois",0.21882710191687227,0.22319225659517936,0.21237426456633138,17,31,252000,0.06490795217308787,0.02865818940975517,5269.0,2005-2009
"Census Tract 2521, Cook County, Illinois",0.21659634317862167,0.24472573839662448,0.17872984961592556,17,31,252100,0.056583360380828736,0.018825056799740343,9243.0,2005-2009
"Census Tract 2522, Cook County, Illinois",0.21785132935431362,0.29489962018448185,0.18393922951709168,17,31,252200,0.02631578947368421,0.010580575149213239,7372.0,2005-2009
"Census Tract 2523, Cook County, Illinois",0.10730253353204174,0.21311475409836064,0.12518628912071536,17,31,252300,0.19672131147540983,0.041728763040238454,671.0,2005-2009
"Census Tract 2524, Cook County, Illinois",0.30196523053665913,0.21957671957671956,0.14323507180650039,17,31,252400,0.07671957671957672,0.061224489795918366,2646.0,2005-2009
"Census Tract 2601, Cook County, Illinois",0.2639664804469274,0.20810055865921787,0.15293296089385475,17,31,260100,0.037011173184357544,0.012569832402234637,1432.0,2005-2009
"Census Tract 2602, Cook County, Illinois",0.2331288343558282,0.25942156003505695,0.13321647677475898,17,31,260200,0.02366345311130587,0.008764241893076249,1141.0,2005-2009
"Census Tract 2603, Cook County, Illinois",0.13701330704780681,0.24001971414489898,0.17496303597831445,17,31,260300,0.04435682602267127,0.03499260719566289,2029.0,2005-2009
"Census Tract 0, Cook County, Illinois",,,,17,31,0,,,0.0,2005-2009
"Census Tract 101, Cook County, Illinois",0.15698035160289556,0.11954498448810755,0.20682523267838676,17,31,10100,0.1654601861427094,0.046742502585315406,4835.0,2005-2009
"Census Tract 102, Cook County, Illinois",0.16557191392978482,0.15741789354473387,0.2087202718006795,17,31,10200,0.14858437146092865,0.05526613816534541,8830.0,2005-2009
"Census Tract 103, Cook County, Illinois",0.1556840663521534,0.14229188860143052,0.27636584994673563,17,31,10300,0.1483792421244864,0.10576776746309542,6571.0,2005-2009
"Census Tract 104, Cook County, Illinois",0.08785271162697618,0.2121272763658195,0.3123874324594757,17,31,10400,0.19631779067440464,0.09925955573344006,4997.0,2005-2009
"Census Tract 105, Cook County, Illinois",0.09967952259918222,0.10763620289534755,0.3131837772129517,17,31,10500,0.2099679522599182,0.1583600397834015,9049.0,2005-2009
"Census Tract 106, Cook County, Illinois",0.10459363957597173,0.13159010600706714,0.2288339222614841,17,31,10600,0.19123674911660776,0.16070671378091872,7075.0,2005-2009
"Census Tract 107, Cook County, Illinois",0.20721003134796237,0.13406478578892372,0.14033437826541276,17,31,10700,0.16760710553814,0.10689655172413794,9570.0,2005-2009
"Census Tract 108, Cook County, Illinois",0.17697594501718214,0.1642120765832106,0.218213058419244,17,31,10800,0.09671084928816888,0.06087383406971036,4074.0,2005-2009
"Census Tract 109, Cook County, Illinois",0.07562277580071175,0.08362989323843416,0.3096085409252669,17,31,10900,0.3291814946619217,0.0711743772241993,1124.0,2005-2009
"Census Tract 201, Cook County, Illinois",0.1145610278372591,0.15738758029978586,0.21118843683083513,17,31,20100,0.15096359743040685,0.14079229122055675,3736.0,2005-2009
"Census Tract 202, Cook County, Illinois",0.11211678832116788,0.14978102189781023,0.16394160583941605,17,31,20200,0.1559124087591241,0.11824817518248175,6850.0,2005-2009
"Census Tract 203, Cook County, Illinois",0.07289538759273197,0.1241801956778841,0.16213310396731534,17,31,20300,0.2443823244812386,0.13740458015267176,9301.0,2005-2009
"Census Tract 204, Cook County, Illinois",0.1003796867584243,0.15828191741813005,0.19767441860465115,17,31,20400,0.17845277645942098,0.14570479354532512,4214.0,2005-2009
"Census Tract 205, Cook County, Illinois",0.2181549269735626,0.18820484377888705,0.15270844888149382,17,31,20500,0.12257348863006101,0.0835644296542799,5409.0,2005-2009
"Census Tract 206, Cook County, Illinois",0.16097655870051553,0.12119443633887754,0.18247252212819765,17,31,20600,0.13345005349674155,0.09444606555782512,10281.0,2005-2009
"Census Tract 207, Cook County, Illinois",0.10876475930971843,0.22411444141689374,0.19754768392370572,17,31,20700,0.13941871026339692,0.078905540417802,8808.0,2005-2009
"Census Tract 208, Cook County, Illinois",0.15417414721723519,0.1785607420706164,0.20990424895272292,17,31,20800,0.1478156792339916,0.05857271095152603,13368.0,2005-2009
"Census Tract 209, Cook County, Illinois",0.1641535987133092,0.21139927623642943,0.20778045838359469,17,31,20900,0.14254121431443506,0.042018496180136714,9948.0,2005-2009
"Census Tract 301, Cook County, Illinois",0.05002270319358256,0.17890116543060391,0.38171636143484183,17,31,30100,0.18207961253216287,0.11003481156349326,13214.0,2005-2009
"Census Tract 302, Cook County, Illinois",0.04605036219385995,0.07502587098999655,0.2530182821662642,17,31,30200,0.27940669196274576,0.21352190410486374,5798.0,2005-2009
"Census Tract 303, Cook County, Illinois",0.1309103740296401,0.2367678193366267,0.17254763585038815,17,31,30300,0.1647847565278758,0.05434015525758645,2834.0,2005-2009
"Census Tract 304, Cook County, Illinois",0.07852623743952364,0.16151842203200595,0.1812430219575735,17,31,30400,0.2601414216598437,0.1592854484555266,2687.0,2005-2009
"Census Tract 305, Cook County, Illinois",0.08192004845548152,0.11659600242277407,0.186099333737129,17,31,30500,0.26105390672319806,0.17625681405208965,6604.0,2005-2009
"Census Tract 306, Cook County, Illinois",0.0711834385032658,0.17214657367430533,0.21410384147016495,17,31,30600,0.30012177571128085,0.14170264585409056,9033.0,2005-2009
"Census Tract 307, Cook County, Illinois",0.10283507773600244,0.15252514988314195,0.20871862615587847,17,31,30700,0.23300477593740473,0.23066761507976832,9841.0,2005-2009
"Census Tract 308, Cook County, Illinois",0.027449230082570854,0.09863869671948226,0.13189020307966973,17,31,30800,0.28565052443650973,0.28609685338094176,4481.0,2005-2009
"Census Tract 309, Cook County, Illinois",0.08735837805605247,0.13088849135360764,0.13208109719737626,17,31,30900,0.3032200357781753,0.18902802623732856,3354.0,2005-2009
"Census Tract 310, Cook County, Illinois",0.17928615638539303,0.10975861357540746,0.13245306375077368,17,31,31000,0.22405611718588817,0.12770786053228803,4847.0,2005-2009
"Census Tract 311, Cook County, Illinois",0.0840356368889959,0.19190946303876716,0.1832410305803034,17,31,31100,0.25186612087647486,0.17457259812183964,4153.0,2005-2009
"Census Tract 312, Cook County, Illinois",0.20085209981740718,0.18091905051734633,0.21819841752891053,17,31,31200,0.13861838101034693,0.06527693244065734,6572.0,2005-2009
"Census Tract 313, Cook County, Illinois",0.12262247838616715,0.1946685878962536,0.19971181556195966,17,31,31300,0.23645533141210376,0.14438040345821326,6940.0,2005-2009
"Census Tract 314, Cook County, Illinois",0.064056297365572,0.04402742692168892,0.16997473836160232,17,31,31400,0.3563695416817034,0.3173944424395525,5542.0,2005-2009
"Census Tract 315, Cook County, Illinois",0.1702599234334072,0.2090469474108402,0.19756195849284708,17,31,31500,0.16703606689502318,0.09046947410840217,9926.0,2005-2009
"Census Tract 316, Cook County, Illinois",0.09273182957393483,0.16416040100250626,0.3007518796992481,17,31,31600,0.17794486215538846,0.0885547201336675,2394.0,2005-2009
"Census Tract 317, Cook County, Illinois",0.10178893357370683,0.15101927610594926,0.15101927610594926,17,31,31700,0.2736097628622937,0.14075717653584802,7211.0,2005-2009
"Census Tract 318, Cook County, Illinois",0.036210317460317464,0.05257936507936508,0.20238095238095238,17,31,31800,0.22668650793650794,0.34970238095238093,2016.0,2005-2009
"Census Tract 319, Cook County, Illinois",0.03931297709923664,0.15648854961832062,0.19122137404580153,17,31,31900,0.26183206106870227,0.17022900763358778,2620.0,2005-2009
"Census Tract 320, Cook County, Illinois",0.0,0.0723055934515689,0.17871759890859482,17,31,32000,0.6493860845839018,0.09959072305593451,733.0,2005-2009
"Census Tract 321, Cook County, Illinois",0.09654300168634064,0.12141652613827993,0.17833052276559866,17,31,32100,0.3468240584598089,0.18648116919617763,7116.0,2005-2009
"Census Tract 401, Cook County, Illinois",0.10286714817246663,0.16283650689428758,0.17968920989275552,17,31,40100,0.2991901947909827,0.08492011381046181,4569.0,2005-2009
"Census Tract 402, Cook County, Illinois",0.13987457938207404,0.18423065157540533,0.1661058427653717,17,31,40200,0.19501376567757725,0.08993576017130621,13076.0,2005-2009
"Census Tract 403, Cook County, Illinois",0.14468503937007873,0.13746719160104987,0.18274278215223097,17,31,40300,0.19849081364829396,0.10170603674540682,3048.0,2005-2009
"Census Tract 404, Cook County, Illinois",0.15137169215829085,0.08849235251274581,0.11446953143966983,17,31,40400,0.31718863801893665,0.1755280407865987,8238.0,2005-2009
"Census Tract 405, Cook County, Illinois",0.0761904761904762,0.10380952380952381,0.24857142857142858,17,31,40500,0.32095238095238093,0.20095238095238097,1050.0,2005-2009
"Census Tract 406, Cook County, Illinois",0.04305864884929473,0.1603563474387528,0.16146993318485522,17,31,40600,0.31403118040089084,0.16184112843355605,2694.0,2005-2009
"Census Tract 407, Cook County, Illinois",0.06688369340041432,0.09559041136430897,0.17105652559928974,17,31,40700,0.2989050014797277,0.22787807043503996,3379.0,2005-2009
"Census Tract 408, Cook County, Illinois",0.15745192307692307,0.07932692307692307,0.17487980769230768,17,31,40800,0.2644230769230769,0.1893028846153846,1664.0,2005-2009
"Census Tract 409, Cook County, Illinois",0.03630705394190872,0.10217842323651452,0.15197095435684646,17,31,40900,0.32053941908713696,0.24896265560165975,1928.0,2005-2009
"Census Tract 410, Cook County, Illinois",0.057358490566037736,0.1018867924528302,0.19849056603773585,17,31,41000,0.34641509433962264,0.24150943396226415,1325.0,2005-2009
"Census Tract 501, Cook County, Illinois",0.0496661101836394,0.0651085141903172,0.16402337228714525,17,31,50100,0.4006677796327212,0.14273789649415694,2396.0,2005-2009
"Census Tract 502, Cook County, Illinois",0.07306763285024155,0.18337359098228664,0.10205314009661835,17,31,50200,0.30454911433172305,0.1789452495974235,4968.0,2005-2009
"Census Tract 503, Cook County, Illinois",0.047452353169972775,0.20809023726176584,0.10462854920264489,17,31,50300,0.29832749902761574,0.18125243096071567,2571.0,2005-2009
"Census Tract 504, Cook County, Illinois",0.147239263803681,0.19529652351738241,0.09815950920245399,17,31,50400,0.2392638036809816,0.09406952965235174,978.0,2005-2009
"Census Tract 505, Cook County, Illinois",0.041293623241366706,0.10560935501553079,0.10999451854558744,17,31,50500,0.36049698520007306,0.1717522382605518,5473.0,2005-2009
