NAME,B15001_004E,B15001_005E,B15001_012E,B15001_013E,B15001_020E,B15001_021E,B15001_028E,B15001_029E,B15001_036E,B15001_037E,B15001_045E,B15001_046E,B15001_053E,B15001_054E,B15001_061E,B15001_062E,B15001_069E,B15001_070E,B15001_077E,B15001_078E,B15001_006E,B15001_014E,B15001_022E,B15001_030E,B15001_038E,B15001_047E,B15001_055E,B15001_063E,B15001_071E,B15001_079E,B15001_007E,B15001_008E,B15001_015E,B15001_016E,B15001_023E,B15001_024E,B15001_031E,B15001_032E,B15001_039E,B15001_040E,B15001_048E,B15001_049E,B15001_056E,B15001_057E,B15001_064E,B15001_065E,B15001_072E,B15001_073E,state,county,tract,B15001_080E,B15001_081E,B15001_009E,B15001_017E,B15001_025E,B15001_033E,B15001_041E,B15001_050E,B15001_058E,B15001_066E,B15001_074E,B15001_082E,B15001_010E,B15001_018E,B15001_026E,B15001_034E,B15001_042E,B15001_051E,B15001_059E,B15001_067E,B15001_075E,B15001_083E
"Census Tract 4203, Cook County, Illinois",0.0,23.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,15.0,0.0,0.0,36.0,0.0,44.0,0.0,41.0,87.0,0.0,0.0,49.0,19.0,33.0,10.0,125.0,0.0,26.0,0.0,25.0,0.0,10.0,0.0,0.0,0.0,118.0,0.0,26.0,12.0,11.0,0.0,87.0,22.0,17,031,420300,10.0,0.0,14.0,0.0,86.0,26.0,0.0,9.0,0.0,54.0,31.0,13.0,0.0,34.0,11.0,27.0,0.0,0.0,28.0,11.0,42.0,0.0
"Census Tract 4204, Cook County, Illinois",0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,19.0,59.0,30.0,38.0,0.0,0.0,0.0,18.0,0.0,11.0,26.0,20.0,61.0,0.0,47.0,8.0,8.0,9.0,9.0,35.0,43.0,35.0,0.0,14.0,29.0,0.0,12.0,0.0,25.0,0.0,24.0,0.0,55.0,0.0,16.0,16.0,9.0,28.0,33.0,0.0,17,031,420400,41.0,0.0,12.0,46.0,15.0,12.0,9.0,6.0,80.0,0.0,13.0,0.0,0.0,35.0,53.0,0.0,0.0,0.0,46.0,56.0,24.0,0.0
"Census Tract 4205, Cook County, Illinois",0.0,28.0,0.0,33.0,0.0,0.0,0.0,49.0,20.0,18.0,0.0,28.0,11.0,0.0,0.0,0.0,0.0,44.0,58.0,73.0,53.0,30.0,10.0,38.0,68.0,44.0,66.0,80.0,174.0,86.0,32.0,0.0,0.0,0.0,47.0,0.0,53.0,14.0,10.0,0.0,0.0,0.0,67.0,0.0,59.0,0.0,88.0,22.0,17,031,420500,16.0,0.0,0.0,46.0,0.0,11.0,11.0,9.0,0.0,30.0,9.0,0.0,0.0,0.0,41.0,0.0,10.0,0.0,40.0,0.0,36.0,0.0
"Census Tract 4206, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,12.0,11.0,40.0,11.0,10.0,0.0,43.0,0.0,0.0,0.0,73.0,8.0,48.0,0.0,154.0,17.0,0.0,82.0,71.0,40.0,8.0,0.0,107.0,54.0,14.0,0.0,0.0,80.0,0.0,0.0,24.0,70.0,25.0,0.0,0.0,43.0,0.0,35.0,26.0,43.0,0.0,74.0,28.0,17,031,420600,60.0,21.0,0.0,0.0,0.0,20.0,38.0,13.0,79.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
"Census Tract 4207, Cook County, Illinois",0.0,63.0,0.0,22.0,28.0,50.0,0.0,25.0,18.0,38.0,0.0,41.0,0.0,72.0,0.0,61.0,8.0,77.0,16.0,76.0,89.0,69.0,79.0,163.0,33.0,114.0,33.0,47.0,174.0,62.0,0.0,0.0,65.0,0.0,43.0,0.0,67.0,46.0,10.0,0.0,0.0,0.0,100.0,16.0,18.0,17.0,92.0,7.0,17,031,420700,43.0,17.0,0.0,66.0,0.0,52.0,0.0,0.0,0.0,122.0,62.0,16.0,0.0,0.0,0.0,28.0,37.0,0.0,0.0,9.0,0.0,0.0
"Census Tract 4208, Cook County, Illinois",0.0,66.0,0.0,0.0,0.0,12.0,0.0,30.0,47.0,0.0,0.0,82.0,0.0,8.0,0.0,31.0,0.0,20.0,89.0,48.0,25.0,0.0,0.0,336.0,12.0,33.0,95.0,33.0,40.0,13.0,62.0,29.0,75.0,21.0,8.0,0.0,32.0,0.0,14.0,0.0,60.0,41.0,38.0,67.0,35.0,49.0,98.0,0.0,17,031,420800,0.0,0.0,0.0,24.0,34.0,0.0,0.0,0.0,16.0,36.0,18.0,7.0,0.0,0.0,26.0,20.0,7.0,0.0,0.0,0.0,19.0,6.0
"Census Tract 4209, Cook County, Illinois",0.0,13.0,0.0,0.0,0.0,0.0,20.0,25.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,87.0,45.0,12.0,25.0,0.0,35.0,7.0,0.0,78.0,20.0,11.0,33.0,0.0,0.0,88.0,0.0,31.0,58.0,71.0,0.0,32.0,17.0,22.0,0.0,13.0,0.0,17.0,0.0,78.0,33.0,17,031,420900,32.0,18.0,0.0,83.0,9.0,116.0,0.0,10.0,117.0,62.0,92.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,24.0,69.0,0.0
"Census Tract 4210, Cook County, Illinois",0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,7.0,0.0,7.0,0.0,40.0,0.0,14.0,0.0,0.0,16.0,33.0,10.0,20.0,40.0,0.0,0.0,29.0,0.0,38.0,0.0,0.0,34.0,0.0,43.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,59.0,7.0,105.0,35.0,17,031,421000,0.0,0.0,0.0,24.0,34.0,33.0,0.0,0.0,33.0,38.0,6.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,4.0,25.0,34.0,0.0
"Census Tract 4211, Cook County, Illinois",4.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,26.0,95.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,14.0,21.0,78.0,19.0,44.0,0.0,0.0,83.0,0.0,38.0,8.0,30.0,0.0,0.0,0.0,29.0,0.0,19.0,0.0,13.0,0.0,46.0,0.0,0.0,68.0,21.0,5.0,43.0,29.0,17,031,421100,16.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
"Census Tract 4212, Cook County, Illinois",0.0,13.0,0.0,144.0,0.0,0.0,26.0,36.0,35.0,0.0,0.0,7.0,0.0,96.0,0.0,0.0,0.0,71.0,22.0,43.0,119.0,15.0,14.0,63.0,16.0,30.0,138.0,0.0,0.0,47.0,0.0,0.0,45.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,26.0,0.0,17.0,14.0,142.0,24.0,17,031,421200,49.0,0.0,9.0,0.0,0.0,10.0,8.0,0.0,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Census Tract 4301, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,131.0,14.0,170.0,66.0,99.0,0.0,57.0,0.0,101.0,15.0,92.0,22.0,155.0,72.0,139.0,192.0,196.0,111.0,171.0,70.0,131.0,173.0,113.0,208.0,206.0,104.0,0.0,185.0,0.0,170.0,19.0,297.0,79.0,86.0,27.0,99.0,128.0,101.0,148.0,201.0,161.0,369.0,150.0,17,031,430100,251.0,63.0,0.0,156.0,225.0,88.0,40.0,0.0,328.0,152.0,246.0,33.0,36.0,56.0,0.0,99.0,133.0,16.0,282.0,119.0,231.0,98.0
"Census Tract 4302, Cook County, Illinois",0.0,0.0,13.0,15.0,0.0,26.0,0.0,25.0,12.0,26.0,0.0,60.0,16.0,0.0,0.0,68.0,0.0,84.0,15.0,72.0,141.0,38.0,48.0,173.0,93.0,86.0,63.0,48.0,63.0,101.0,124.0,0.0,87.0,0.0,108.0,13.0,167.0,10.0,97.0,0.0,17.0,0.0,169.0,34.0,179.0,31.0,273.0,40.0,17,031,430200,96.0,0.0,0.0,39.0,24.0,121.0,35.0,55.0,44.0,48.0,130.0,37.0,0.0,0.0,49.0,87.0,33.0,0.0,0.0,57.0,147.0,20.0
"Census Tract 4303, Cook County, Illinois",0.0,54.0,0.0,0.0,0.0,52.0,10.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,0.0,0.0,45.0,56.0,0.0,31.0,24.0,78.0,41.0,81.0,20.0,35.0,57.0,69.0,77.0,100.0,30.0,0.0,64.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,117.0,54.0,51.0,0.0,40.0,10.0,128.0,36.0,17,031,430300,17.0,13.0,0.0,11.0,12.0,9.0,0.0,19.0,45.0,18.0,38.0,16.0,0.0,0.0,10.0,21.0,0.0,0.0,10.0,21.0,0.0,0.0
"Census Tract 4304, Cook County, Illinois",0.0,29.0,0.0,18.0,12.0,0.0,0.0,24.0,15.0,31.0,0.0,54.0,0.0,22.0,0.0,5.0,0.0,47.0,92.0,24.0,14.0,48.0,50.0,47.0,58.0,0.0,53.0,22.0,152.0,68.0,31.0,0.0,0.0,30.0,84.0,30.0,92.0,24.0,8.0,10.0,0.0,0.0,31.0,0.0,45.0,16.0,130.0,35.0,17,031,430400,47.0,14.0,0.0,5.0,33.0,69.0,0.0,26.0,54.0,22.0,3.0,21.0,0.0,0.0,53.0,32.0,7.0,0.0,0.0,15.0,18.0,7.0
"Census Tract 4305, Cook County, Illinois",0.0,29.0,0.0,0.0,61.0,33.0,69.0,30.0,0.0,93.0,22.0,0.0,0.0,51.0,43.0,36.0,35.0,123.0,10.0,35.0,23.0,45.0,81.0,148.0,42.0,88.0,40.0,71.0,176.0,39.0,182.0,23.0,112.0,31.0,61.0,0.0,83.0,44.0,11.0,0.0,29.0,0.0,30.0,18.0,101.0,0.0,82.0,21.0,17,031,430500,25.0,19.0,0.0,52.0,0.0,35.0,0.0,19.0,21.0,29.0,27.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,9.0,19.0,118.0,0.0
"Census Tract 4306, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,18.0,0.0,25.0,0.0,10.0,9.0,33.0,25.0,22.0,0.0,9.0,90.0,50.0,25.0,0.0,53.0,0.0,0.0,0.0,70.0,9.0,43.0,0.0,10.0,21.0,27.0,0.0,39.0,0.0,95.0,19.0,17,031,430600,17.0,0.0,29.0,0.0,10.0,74.0,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,27.0,0.0,57.0,9.0
"Census Tract 4307, Cook County, Illinois",0.0,31.0,4.0,26.0,14.0,0.0,23.0,16.0,8.0,41.0,0.0,27.0,0.0,0.0,5.0,0.0,0.0,42.0,14.0,0.0,74.0,0.0,4.0,97.0,0.0,50.0,25.0,27.0,85.0,43.0,0.0,0.0,68.0,0.0,33.0,0.0,48.0,0.0,0.0,0.0,123.0,0.0,122.0,0.0,114.0,38.0,84.0,0.0,17,031,430700,13.0,14.0,0.0,46.0,41.0,46.0,11.0,10.0,69.0,0.0,7.0,12.0,0.0,47.0,23.0,87.0,0.0,10.0,23.0,0.0,28.0,18.0
"Census Tract 4308, Cook County, Illinois",0.0,32.0,31.0,0.0,0.0,23.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37.0,16.0,35.0,11.0,50.0,24.0,67.0,30.0,0.0,29.0,37.0,87.0,67.0,0.0,0.0,57.0,11.0,46.0,9.0,10.0,0.0,6.0,0.0,9.0,0.0,50.0,22.0,50.0,48.0,81.0,32.0,17,031,430800,43.0,0.0,0.0,0.0,49.0,63.0,10.0,0.0,43.0,39.0,16.0,7.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,22.0,30.0,25.0
"Census Tract 4309, Cook County, Illinois",0.0,25.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,7.0,0.0,8.0,0.0,19.0,0.0,0.0,41.0,28.0,20.0,15.0,18.0,83.0,0.0,0.0,54.0,21.0,15.0,0.0,32.0,46.0,31.0,0.0,52.0,20.0,21.0,0.0,44.0,0.0,0.0,0.0,103.0,0.0,69.0,0.0,16.0,10.0,40.0,34.0,17,031,430900,0.0,0.0,0.0,20.0,11.0,22.0,0.0,19.0,59.0,15.0,75.0,37.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,48.0,10.0
"Census Tract 4310, Cook County, Illinois",0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,27.0,0.0,0.0,0.0,50.0,0.0,13.0,17.0,19.0,16.0,36.0,3.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,48.0,3.0,44.0,0.0,17,031,431000,12.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Census Tract 4311, Cook County, Illinois",0.0,0.0,0.0,50.0,0.0,14.0,31.0,73.0,0.0,21.0,17.0,30.0,0.0,28.0,0.0,12.0,45.0,14.0,0.0,168.0,33.0,160.0,18.0,162.0,21.0,30.0,0.0,61.0,184.0,96.0,0.0,0.0,62.0,0.0,192.0,0.0,228.0,15.0,43.0,7.0,14.0,0.0,61.0,37.0,0.0,11.0,315.0,304.0,17,031,431100,80.0,36.0,0.0,153.0,94.0,44.0,18.0,40.0,131.0,76.0,130.0,21.0,0.0,0.0,14.0,98.0,0.0,0.0,0.0,0.0,13.0,64.0
"Census Tract 4312, Cook County, Illinois",0.0,97.0,0.0,0.0,0.0,115.0,0.0,44.0,18.0,32.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,21.0,66.0,12.0,58.0,26.0,48.0,0.0,11.0,11.0,158.0,47.0,48.0,0.0,11.0,172.0,67.0,13.0,116.0,0.0,42.0,0.0,39.0,0.0,62.0,40.0,69.0,21.0,65.0,25.0,17,031,431200,32.0,14.0,77.0,46.0,27.0,83.0,6.0,0.0,35.0,65.0,144.0,60.0,0.0,19.0,28.0,164.0,8.0,0.0,20.0,22.0,43.0,14.0
"Census Tract 4313, Cook County, Illinois",0.0,45.0,0.0,46.0,0.0,25.0,0.0,63.0,12.0,45.0,0.0,138.0,0.0,134.0,0.0,73.0,31.0,146.0,37.0,133.0,31.0,191.0,105.0,101.0,72.0,111.0,92.0,138.0,210.0,145.0,52.0,0.0,65.0,68.0,176.0,25.0,153.0,33.0,12.0,0.0,238.0,51.0,167.0,40.0,129.0,62.0,209.0,141.0,17,031,431300,89.0,24.0,0.0,33.0,0.0,78.0,12.0,38.0,53.0,142.0,76.0,24.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,23.0,75.0,0.0
"Census Tract 4314, Cook County, Illinois",0.0,130.0,13.0,0.0,0.0,83.0,49.0,117.0,29.0,155.0,0.0,77.0,13.0,17.0,0.0,0.0,57.0,177.0,66.0,58.0,134.0,122.0,125.0,142.0,123.0,142.0,155.0,141.0,259.0,219.0,31.0,0.0,58.0,14.0,27.0,58.0,189.0,62.0,37.0,0.0,167.0,0.0,217.0,62.0,253.0,75.0,305.0,95.0,17,031,431400,111.0,22.0,0.0,164.0,101.0,266.0,15.0,109.0,227.0,57.0,232.0,85.0,0.0,0.0,36.0,12.0,19.0,0.0,7.0,0.0,96.0,10.0
"Census Tract 4401, Cook County, Illinois",16.0,56.0,0.0,137.0,0.0,27.0,61.0,333.0,25.0,145.0,11.0,121.0,0.0,208.0,0.0,59.0,0.0,173.0,66.0,53.0,131.0,159.0,81.0,211.0,46.0,128.0,240.0,201.0,330.0,146.0,150.0,10.0,281.0,87.0,203.0,28.0,211.0,12.0,36.0,0.0,87.0,0.0,267.0,128.0,90.0,36.0,234.0,137.0,17,031,440100,105.0,50.0,0.0,0.0,0.0,83.0,35.0,60.0,94.0,65.0,75.0,0.0,0.0,0.0,0.0,46.0,10.0,0.0,21.0,65.0,22.0,0.0
"Census Tract 4402, Cook County, Illinois",0.0,64.0,18.0,62.0,33.0,23.0,0.0,126.0,83.0,83.0,10.0,32.0,0.0,0.0,0.0,43.0,10.0,142.0,67.0,172.0,28.0,232.0,130.0,372.0,110.0,69.0,205.0,119.0,425.0,322.0,173.0,44.0,230.0,26.0,87.0,59.0,152.0,170.0,0.0,0.0,171.0,47.0,294.0,107.0,300.0,105.0,494.0,205.0,17,031,440200,275.0,7.0,21.0,28.0,24.0,92.0,57.0,37.0,77.0,108.0,166.0,83.0,0.0,0.0,34.0,132.0,0.0,12.0,44.0,89.0,114.0,98.0
"Census Tract 4403, Cook County, Illinois",0.0,71.0,0.0,65.0,0.0,33.0,16.0,12.0,63.0,33.0,0.0,0.0,0.0,74.0,0.0,73.0,0.0,73.0,74.0,45.0,0.0,89.0,58.0,29.0,44.0,31.0,92.0,87.0,112.0,150.0,37.0,0.0,93.0,0.0,46.0,0.0,244.0,13.0,115.0,36.0,100.0,0.0,129.0,0.0,62.0,66.0,284.0,65.0,17,031,440300,142.0,47.0,35.0,127.0,34.0,57.0,0.0,0.0,53.0,152.0,211.0,41.0,0.0,0.0,71.0,83.0,25.0,0.0,13.0,0.0,197.0,72.0
"Census Tract 4404, Cook County, Illinois",0.0,10.0,0.0,0.0,0.0,30.0,14.0,28.0,0.0,26.0,0.0,91.0,0.0,41.0,0.0,9.0,9.0,26.0,29.0,55.0,13.0,68.0,144.0,152.0,89.0,84.0,10.0,72.0,261.0,120.0,39.0,0.0,116.0,18.0,54.0,0.0,129.0,78.0,48.0,0.0,42.0,0.0,27.0,13.0,89.0,0.0,75.0,38.0,17,031,440400,111.0,18.0,0.0,0.0,0.0,69.0,0.0,18.0,12.0,64.0,26.0,38.0,0.0,0.0,25.0,33.0,22.0,4.0,25.0,27.0,55.0,26.0
"Census Tract 4405, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,440500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Census Tract 4406, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,31.0,6.0,0.0,18.0,47.0,13.0,53.0,102.0,56.0,66.0,12.0,0.0,66.0,78.0,76.0,0.0,20.0,0.0,52.0,34.0,33.0,56.0,22.0,0.0,21.0,0.0,38.0,43.0,45.0,19.0,120.0,62.0,17,031,440600,34.0,0.0,0.0,0.0,103.0,106.0,17.0,0.0,43.0,77.0,166.0,43.0,0.0,0.0,0.0,57.0,22.0,0.0,0.0,103.0,54.0,33.0
"Census Tract 4407, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,24.0,19.0,76.0,71.0,0.0,0.0,75.0,42.0,30.0,38.0,23.0,57.0,40.0,72.0,0.0,164.0,34.0,16.0,58.0,38.0,51.0,16.0,0.0,29.0,0.0,52.0,23.0,27.0,68.0,95.0,52.0,17,031,440700,33.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,18.0,58.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,35.0
"Census Tract 4408, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,9.0,22.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,16.0,30.0,0.0,45.0,105.0,45.0,42.0,35.0,9.0,36.0,62.0,64.0,30.0,42.0,0.0,0.0,0.0,73.0,0.0,119.0,0.0,17.0,0.0,47.0,0.0,66.0,8.0,37.0,27.0,212.0,0.0,17,031,440800,24.0,37.0,0.0,0.0,0.0,50.0,0.0,17.0,26.0,0.0,40.0,23.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,79.0,10.0,0.0
"Census Tract 4409, Cook County, Illinois",0.0,34.0,0.0,46.0,0.0,0.0,0.0,36.0,98.0,47.0,0.0,52.0,0.0,22.0,0.0,44.0,0.0,3.0,40.0,73.0,125.0,144.0,76.0,85.0,28.0,45.0,71.0,19.0,111.0,74.0,62.0,0.0,166.0,0.0,47.0,29.0,42.0,73.0,25.0,0.0,24.0,18.0,100.0,30.0,41.0,15.0,113.0,46.0,17,031,440900,115.0,23.0,0.0,0.0,25.0,22.0,10.0,24.0,70.0,14.0,77.0,0.0,0.0,15.0,12.0,9.0,33.0,0.0,15.0,24.0,51.0,15.0
"Census Tract 4501, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,10.0,9.0,10.0,0.0,0.0,19.0,34.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,56.0,0.0,0.0,38.0,0.0,17,031,450100,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Census Tract 4502, Cook County, Illinois",0.0,100.0,0.0,28.0,5.0,0.0,17.0,197.0,19.0,47.0,0.0,16.0,0.0,26.0,0.0,21.0,44.0,111.0,49.0,59.0,27.0,49.0,39.0,171.0,32.0,98.0,32.0,138.0,158.0,96.0,64.0,0.0,133.0,0.0,41.0,0.0,275.0,0.0,86.0,31.0,148.0,24.0,100.0,43.0,105.0,22.0,294.0,39.0,17,031,450200,215.0,50.0,70.0,17.0,113.0,120.0,77.0,53.0,69.0,177.0,249.0,92.0,0.0,0.0,48.0,34.0,34.0,0.0,33.0,81.0,96.0,147.0
"Census Tract 4503, Cook County, Illinois",0.0,13.0,0.0,40.0,0.0,0.0,32.0,10.0,22.0,26.0,0.0,8.0,0.0,49.0,0.0,26.0,0.0,54.0,19.0,64.0,15.0,18.0,73.0,180.0,77.0,69.0,54.0,123.0,93.0,157.0,0.0,0.0,72.0,0.0,158.0,41.0,41.0,56.0,20.0,21.0,30.0,0.0,69.0,8.0,38.0,46.0,132.0,53.0,17,031,450300,132.0,6.0,0.0,0.0,70.0,43.0,43.0,46.0,10.0,97.0,131.0,20.0,0.0,0.0,0.0,38.0,11.0,0.0,7.0,0.0,59.0,28.0
"Census Tract 4601, Cook County, Illinois",0.0,63.0,0.0,70.0,0.0,13.0,32.0,29.0,50.0,25.0,0.0,77.0,0.0,97.0,0.0,26.0,0.0,10.0,57.0,60.0,74.0,77.0,125.0,126.0,57.0,57.0,127.0,84.0,92.0,70.0,0.0,0.0,10.0,24.0,0.0,31.0,142.0,56.0,0.0,0.0,43.0,0.0,103.0,0.0,24.0,25.0,168.0,10.0,17,031,460100,14.0,0.0,0.0,33.0,46.0,20.0,20.0,10.0,25.0,35.0,99.0,10.0,0.0,11.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,0.0
"Census Tract 4602, Cook County, Illinois",0.0,75.0,20.0,34.0,20.0,59.0,60.0,34.0,70.0,49.0,0.0,10.0,56.0,27.0,28.0,48.0,23.0,39.0,34.0,19.0,20.0,36.0,45.0,51.0,14.0,22.0,64.0,90.0,61.0,78.0,0.0,0.0,20.0,0.0,77.0,0.0,1.0,20.0,11.0,0.0,7.0,0.0,63.0,20.0,29.0,71.0,29.0,9.0,17,031,460200,0.0,0.0,0.0,12.0,32.0,0.0,6.0,13.0,30.0,10.0,64.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,20.0,8.0
"Census Tract 4603, Cook County, Illinois",0.0,68.0,124.0,124.0,81.0,63.0,122.0,139.0,67.0,80.0,5.0,161.0,31.0,249.0,0.0,93.0,183.0,188.0,69.0,95.0,163.0,138.0,137.0,211.0,44.0,208.0,195.0,96.0,272.0,98.0,107.0,0.0,95.0,14.0,194.0,33.0,108.0,80.0,33.0,0.0,178.0,60.0,188.0,0.0,214.0,72.0,275.0,55.0,17,031,460300,122.0,0.0,0.0,48.0,17.0,92.0,0.0,0.0,46.0,89.0,74.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,22.0,37.0,0.0
"Census Tract 4604, Cook County, Illinois",0.0,13.0,0.0,57.0,0.0,41.0,16.0,32.0,21.0,93.0,0.0,0.0,0.0,47.0,0.0,0.0,17.0,32.0,0.0,50.0,104.0,78.0,124.0,154.0,35.0,98.0,24.0,28.0,243.0,125.0,59.0,0.0,115.0,37.0,97.0,0.0,68.0,53.0,25.0,8.0,120.0,0.0,74.0,55.0,79.0,13.0,282.0,90.0,17,031,460400,85.0,35.0,0.0,49.0,0.0,60.0,60.0,0.0,64.0,91.0,74.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,95.0,32.0
"Census Tract 4605, Cook County, Illinois",0.0,58.0,17.0,14.0,0.0,0.0,16.0,88.0,34.0,65.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,104.0,23.0,181.0,68.0,63.0,136.0,230.0,178.0,0.0,103.0,90.0,160.0,272.0,129.0,47.0,81.0,0.0,70.0,49.0,125.0,45.0,24.0,45.0,69.0,13.0,17.0,15.0,137.0,46.0,357.0,80.0,17,031,460500,221.0,60.0,0.0,190.0,17.0,174.0,40.0,0.0,145.0,145.0,195.0,88.0,0.0,19.0,0.0,21.0,39.0,0.0,17.0,94.0,45.0,38.0
"Census Tract 4606, Cook County, Illinois",0.0,18.0,34.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,15.0,18.0,37.0,39.0,34.0,40.0,12.0,60.0,137.0,20.0,22.0,12.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,31.0,0.0,39.0,0.0,17,031,460600,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Census Tract 4607, Cook County, Illinois",40.0,95.0,71.0,52.0,138.0,36.0,88.0,45.0,57.0,27.0,0.0,35.0,44.0,18.0,148.0,43.0,44.0,55.0,69.0,10.0,67.0,72.0,79.0,83.0,36.0,81.0,54.0,97.0,97.0,0.0,20.0,0.0,23.0,0.0,0.0,14.0,37.0,22.0,0.0,0.0,38.0,29.0,25.0,32.0,49.0,21.0,30.0,0.0,17,031,460700,0.0,0.0,0.0,11.0,20.0,8.0,0.0,56.0,69.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
