NAME,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract
"Census Tract 8213, Cook County, Illinois",225.0,160.0,162.0,162.0,127.0,70.0,165.0,126.0,33.0,226.0,264.0,227.0,56.0,23.0,23.0,0.0,17,031,821300
"Census Tract 8051.07, Cook County, Illinois",113.0,134.0,65.0,101.0,232.0,254.0,130.0,182.0,231.0,171.0,444.0,479.0,93.0,106.0,72.0,43.0,17,031,805107
"Census Tract 6903, Cook County, Illinois",171.0,106.0,103.0,42.0,101.0,18.0,26.0,32.0,20.0,19.0,28.0,11.0,20.0,14.0,0.0,6.0,17,031,690300
"Census Tract 6915, Cook County, Illinois",127.0,75.0,100.0,129.0,34.0,81.0,25.0,0.0,40.0,12.0,47.0,12.0,3.0,4.0,12.0,34.0,17,031,691500
"Census Tract 7101, Cook County, Illinois",232.0,63.0,51.0,0.0,19.0,12.0,30.0,6.0,11.0,4.0,34.0,11.0,14.0,15.0,0.0,0.0,17,031,710100
"Census Tract 7201, Cook County, Illinois",0.0,16.0,55.0,0.0,21.0,16.0,33.0,13.0,26.0,59.0,110.0,220.0,65.0,91.0,238.0,290.0,17,031,720100
"Census Tract 7202, Cook County, Illinois",86.0,11.0,40.0,84.0,54.0,55.0,113.0,129.0,97.0,67.0,100.0,175.0,194.0,113.0,173.0,102.0,17,031,720200
"Census Tract 7204, Cook County, Illinois",16.0,4.0,0.0,6.0,18.0,34.0,6.0,14.0,27.0,20.0,107.0,140.0,99.0,91.0,82.0,60.0,17,031,720400
"Census Tract 7207, Cook County, Illinois",59.0,55.0,46.0,41.0,0.0,71.0,92.0,65.0,32.0,188.0,122.0,200.0,106.0,110.0,113.0,66.0,17,031,720700
"Census Tract 1404, Cook County, Illinois",100.0,92.0,64.0,185.0,127.0,48.0,132.0,114.0,123.0,114.0,165.0,298.0,132.0,124.0,247.0,138.0,17,031,140400
"Census Tract 1408, Cook County, Illinois",91.0,143.0,127.0,175.0,88.0,203.0,0.0,59.0,13.0,202.0,332.0,322.0,311.0,102.0,217.0,305.0,17,031,140800
"Census Tract 1502, Cook County, Illinois",285.0,127.0,141.0,164.0,153.0,207.0,109.0,112.0,93.0,231.0,392.0,403.0,364.0,133.0,87.0,65.0,17,031,150200
"Census Tract 1607, Cook County, Illinois",57.0,80.0,98.0,252.0,64.0,135.0,131.0,56.0,77.0,58.0,289.0,177.0,163.0,133.0,112.0,99.0,17,031,160700
"Census Tract 1610, Cook County, Illinois",51.0,10.0,30.0,32.0,45.0,35.0,80.0,79.0,19.0,32.0,90.0,90.0,47.0,55.0,47.0,54.0,17,031,161000
"Census Tract 1703, Cook County, Illinois",103.0,71.0,43.0,64.0,115.0,172.0,64.0,106.0,78.0,106.0,145.0,291.0,176.0,131.0,109.0,33.0,17,031,170300
"Census Tract 1705, Cook County, Illinois",77.0,95.0,21.0,22.0,75.0,53.0,82.0,109.0,49.0,103.0,258.0,387.0,317.0,140.0,61.0,28.0,17,031,170500
"Census Tract 1710, Cook County, Illinois",74.0,94.0,189.0,149.0,42.0,158.0,131.0,200.0,85.0,205.0,242.0,413.0,329.0,115.0,107.0,129.0,17,031,171000
"Census Tract 8126, Cook County, Illinois",88.0,110.0,77.0,50.0,54.0,104.0,28.0,101.0,71.0,206.0,132.0,225.0,121.0,87.0,60.0,139.0,17,031,812600
"Census Tract 8130, Cook County, Illinois",70.0,39.0,32.0,39.0,30.0,32.0,29.0,20.0,40.0,60.0,136.0,178.0,164.0,85.0,170.0,138.0,17,031,813000
"Census Tract 8142, Cook County, Illinois",139.0,102.0,179.0,137.0,200.0,174.0,136.0,40.0,150.0,126.0,191.0,172.0,60.0,50.0,29.0,24.0,17,031,814200
"Census Tract 8117.01, Cook County, Illinois",102.0,77.0,91.0,68.0,25.0,42.0,43.0,81.0,90.0,100.0,77.0,180.0,85.0,67.0,0.0,0.0,17,031,811701
"Census Tract 8162, Cook County, Illinois",156.0,126.0,146.0,107.0,92.0,37.0,81.0,43.0,40.0,81.0,179.0,146.0,135.0,65.0,34.0,32.0,17,031,816200
"Census Tract 8139, Cook County, Illinois",52.0,62.0,88.0,165.0,116.0,177.0,78.0,126.0,97.0,131.0,235.0,123.0,62.0,16.0,26.0,10.0,17,031,813900
"Census Tract 8146, Cook County, Illinois",56.0,75.0,56.0,134.0,92.0,25.0,105.0,126.0,58.0,183.0,163.0,293.0,56.0,69.0,56.0,44.0,17,031,814600
"Census Tract 8152, Cook County, Illinois",88.0,186.0,183.0,51.0,145.0,208.0,34.0,151.0,14.0,177.0,284.0,294.0,254.0,59.0,45.0,10.0,17,031,815200
"Census Tract 8164.01, Cook County, Illinois",7.0,64.0,103.0,115.0,56.0,226.0,41.0,70.0,75.0,79.0,125.0,128.0,121.0,39.0,37.0,7.0,17,031,816401
"Census Tract 8168, Cook County, Illinois",98.0,8.0,106.0,101.0,77.0,102.0,61.0,121.0,82.0,178.0,261.0,315.0,199.0,77.0,90.0,73.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",22.0,122.0,26.0,103.0,143.0,56.0,46.0,145.0,75.0,136.0,139.0,323.0,169.0,136.0,19.0,8.0,17,031,816900
"Census Tract 3511, Cook County, Illinois",328.0,171.0,69.0,66.0,5.0,21.0,15.0,27.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,14.0,17,031,351100
"Census Tract 3802, Cook County, Illinois",289.0,170.0,94.0,119.0,9.0,93.0,43.0,10.0,47.0,36.0,47.0,30.0,36.0,11.0,13.0,44.0,17,031,380200
"Census Tract 3819, Cook County, Illinois",127.0,38.0,28.0,52.0,23.0,3.0,68.0,2.0,17.0,48.0,40.0,71.0,45.0,7.0,10.0,6.0,17,031,381900
"Census Tract 4111, Cook County, Illinois",105.0,16.0,35.0,23.0,48.0,5.0,27.0,37.0,11.0,40.0,68.0,48.0,98.0,92.0,103.0,172.0,17,031,411100
"Census Tract 4202, Cook County, Illinois",116.0,62.0,56.0,15.0,65.0,51.0,12.0,46.0,4.0,49.0,47.0,122.0,8.0,18.0,4.0,0.0,17,031,420200
"Census Tract 8060.02, Cook County, Illinois",56.0,197.0,147.0,124.0,164.0,187.0,151.0,168.0,100.0,229.0,434.0,405.0,80.0,99.0,156.0,23.0,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",185.0,98.0,136.0,229.0,152.0,186.0,131.0,133.0,100.0,314.0,326.0,461.0,174.0,115.0,101.0,11.0,17,031,806003
"Census Tract 8064, Cook County, Illinois",14.0,12.0,54.0,19.0,48.0,35.0,38.0,53.0,49.0,96.0,58.0,108.0,47.0,104.0,59.0,56.0,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",31.0,39.0,54.0,12.0,52.0,15.0,42.0,70.0,63.0,68.0,97.0,81.0,16.0,23.0,58.0,16.0,17,031,806501
"Census Tract 7506, Cook County, Illinois",122.0,80.0,53.0,87.0,78.0,97.0,7.0,95.0,17.0,29.0,220.0,142.0,89.0,59.0,24.0,0.0,17,031,750600
"Census Tract 3102, Cook County, Illinois",31.0,44.0,53.0,7.0,46.0,37.0,0.0,23.0,46.0,57.0,106.0,58.0,68.0,49.0,14.0,28.0,17,031,310200
"Census Tract 6912, Cook County, Illinois",223.0,72.0,82.0,100.0,78.0,5.0,40.0,13.0,87.0,63.0,75.0,135.0,27.0,16.0,9.0,8.0,17,031,691200
"Census Tract 7305, Cook County, Illinois",152.0,41.0,57.0,77.0,102.0,48.0,163.0,67.0,105.0,128.0,181.0,254.0,108.0,73.0,13.0,0.0,17,031,730500
"Census Tract 7001, Cook County, Illinois",44.0,55.0,71.0,62.0,0.0,109.0,23.0,10.0,45.0,88.0,88.0,131.0,125.0,61.0,98.0,8.0,17,031,700100
"Census Tract 7106, Cook County, Illinois",158.0,69.0,66.0,53.0,28.0,40.0,6.0,31.0,17.0,26.0,102.0,27.0,8.0,0.0,5.0,0.0,17,031,710600
"Census Tract 7113, Cook County, Illinois",82.0,56.0,8.0,36.0,21.0,10.0,12.0,21.0,30.0,57.0,71.0,52.0,26.0,13.0,11.0,0.0,17,031,711300
"Census Tract 7707, Cook County, Illinois",70.0,48.0,125.0,71.0,67.0,65.0,76.0,53.0,74.0,75.0,129.0,151.0,64.0,51.0,39.0,59.0,17,031,770700
"Census Tract 8002, Cook County, Illinois",80.0,17.0,12.0,13.0,47.0,28.0,83.0,33.0,56.0,46.0,55.0,206.0,169.0,123.0,367.0,885.0,17,031,800200
"Census Tract 8003, Cook County, Illinois",7.0,16.0,14.0,34.0,47.0,22.0,15.0,42.0,0.0,50.0,22.0,65.0,90.0,117.0,93.0,497.0,17,031,800300
"Census Tract 8005, Cook County, Illinois",42.0,20.0,47.0,29.0,26.0,17.0,10.0,41.0,16.0,40.0,41.0,45.0,175.0,76.0,152.0,879.0,17,031,800500
"Census Tract 8011, Cook County, Illinois",25.0,7.0,29.0,23.0,7.0,66.0,47.0,75.0,0.0,107.0,97.0,88.0,183.0,79.0,164.0,548.0,17,031,801100
"Census Tract 8015, Cook County, Illinois",100.0,35.0,60.0,100.0,148.0,115.0,110.0,56.0,0.0,81.0,116.0,199.0,174.0,137.0,335.0,533.0,17,031,801500
"Census Tract 8016.03, Cook County, Illinois",104.0,46.0,42.0,92.0,119.0,106.0,155.0,28.0,33.0,132.0,196.0,107.0,177.0,27.0,50.0,81.0,17,031,801603
"Census Tract 8016.08, Cook County, Illinois",93.0,15.0,81.0,157.0,136.0,108.0,86.0,139.0,30.0,149.0,172.0,192.0,258.0,202.0,262.0,623.0,17,031,801608
"Census Tract 8019.01, Cook County, Illinois",25.0,68.0,100.0,35.0,73.0,73.0,40.0,97.0,116.0,145.0,169.0,297.0,147.0,120.0,84.0,256.0,17,031,801901
"Census Tract 8024.02, Cook County, Illinois",174.0,97.0,204.0,175.0,87.0,169.0,66.0,40.0,59.0,169.0,184.0,216.0,105.0,123.0,167.0,76.0,17,031,802402
"Census Tract 8030.10, Cook County, Illinois",52.0,55.0,8.0,29.0,79.0,18.0,69.0,36.0,31.0,93.0,195.0,228.0,255.0,226.0,196.0,293.0,17,031,803010
"Census Tract 3107, Cook County, Illinois",78.0,54.0,38.0,21.0,33.0,55.0,20.0,34.0,0.0,9.0,78.0,57.0,27.0,0.0,0.0,0.0,17,031,310700
"Census Tract 3817, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,381700
"Census Tract 3901, Cook County, Illinois",68.0,0.0,19.0,27.0,13.0,26.0,42.0,33.0,19.0,28.0,31.0,75.0,67.0,17.0,9.0,61.0,17,031,390100
"Census Tract 3807, Cook County, Illinois",47.0,109.0,58.0,32.0,26.0,28.0,6.0,39.0,0.0,42.0,19.0,74.0,25.0,0.0,0.0,9.0,17,031,380700
"Census Tract 3812, Cook County, Illinois",182.0,98.0,44.0,34.0,26.0,26.0,36.0,119.0,21.0,71.0,111.0,103.0,43.0,0.0,55.0,0.0,17,031,381200
"Census Tract 3902, Cook County, Illinois",88.0,90.0,53.0,4.0,55.0,64.0,44.0,27.0,0.0,24.0,84.0,64.0,127.0,24.0,51.0,40.0,17,031,390200
"Census Tract 4003, Cook County, Illinois",119.0,31.0,29.0,39.0,5.0,10.0,32.0,14.0,16.0,15.0,54.0,108.0,16.0,19.0,18.0,0.0,17,031,400300
"Census Tract 4005, Cook County, Illinois",150.0,97.0,85.0,33.0,118.0,33.0,54.0,28.0,17.0,45.0,10.0,40.0,29.0,10.0,5.0,0.0,17,031,400500
"Census Tract 8241.17, Cook County, Illinois",29.0,77.0,24.0,41.0,42.0,56.0,40.0,104.0,48.0,187.0,444.0,469.0,532.0,163.0,605.0,357.0,17,031,824117
"Census Tract 8241.19, Cook County, Illinois",73.0,37.0,45.0,55.0,15.0,71.0,16.0,65.0,4.0,305.0,137.0,289.0,286.0,113.0,299.0,222.0,17,031,824119
"Census Tract 8241.20, Cook County, Illinois",72.0,99.0,120.0,106.0,222.0,122.0,161.0,156.0,110.0,147.0,379.0,339.0,388.0,110.0,293.0,400.0,17,031,824120
"Census Tract 8241.21, Cook County, Illinois",29.0,30.0,3.0,8.0,19.0,29.0,38.0,79.0,19.0,110.0,209.0,239.0,200.0,76.0,49.0,65.0,17,031,824121
"Census Tract 8241.22, Cook County, Illinois",68.0,25.0,14.0,77.0,97.0,123.0,76.0,47.0,42.0,163.0,231.0,395.0,354.0,209.0,191.0,106.0,17,031,824122
"Census Tract 8241.23, Cook County, Illinois",95.0,42.0,90.0,48.0,196.0,113.0,111.0,63.0,95.0,211.0,352.0,532.0,370.0,179.0,308.0,55.0,17,031,824123
"Census Tract 8253.03, Cook County, Illinois",138.0,56.0,66.0,60.0,47.0,21.0,167.0,66.0,98.0,43.0,196.0,425.0,68.0,32.0,115.0,28.0,17,031,825303
"Census Tract 8253.04, Cook County, Illinois",24.0,75.0,54.0,0.0,64.0,67.0,36.0,70.0,16.0,112.0,280.0,231.0,196.0,184.0,81.0,98.0,17,031,825304
"Census Tract 8300.07, Cook County, Illinois",124.0,68.0,129.0,86.0,131.0,43.0,92.0,132.0,56.0,101.0,183.0,294.0,116.0,49.0,25.0,41.0,17,031,830007
"Census Tract 8300.08, Cook County, Illinois",83.0,29.0,48.0,49.0,12.0,19.0,31.0,32.0,115.0,122.0,282.0,316.0,104.0,167.0,108.0,29.0,17,031,830008
"Census Tract 8305, Cook County, Illinois",28.0,73.0,88.0,87.0,68.0,106.0,53.0,90.0,107.0,110.0,160.0,108.0,14.0,0.0,0.0,0.0,17,031,830500
"Census Tract 8306, Cook County, Illinois",115.0,136.0,124.0,105.0,109.0,136.0,107.0,86.0,146.0,185.0,128.0,190.0,143.0,56.0,27.0,54.0,17,031,830600
"Census Tract 8307, Cook County, Illinois",384.0,123.0,51.0,32.0,168.0,80.0,94.0,58.0,116.0,57.0,149.0,163.0,33.0,38.0,123.0,91.0,17,031,830700
"Census Tract 8308, Cook County, Illinois",122.0,42.0,40.0,15.0,42.0,61.0,89.0,96.0,31.0,124.0,211.0,225.0,87.0,66.0,58.0,120.0,17,031,830800
"Census Tract 8309, Cook County, Illinois",9.0,39.0,36.0,42.0,39.0,51.0,7.0,43.0,19.0,80.0,182.0,104.0,157.0,106.0,201.0,121.0,17,031,830900
"Census Tract 8310, Cook County, Illinois",0.0,19.0,0.0,34.0,49.0,28.0,20.0,15.0,14.0,35.0,108.0,81.0,61.0,120.0,273.0,263.0,17,031,831000
"Census Tract 8311, Cook County, Illinois",224.0,49.0,106.0,198.0,142.0,190.0,127.0,124.0,195.0,206.0,425.0,187.0,161.0,111.0,117.0,53.0,17,031,831100
"Census Tract 8312, Cook County, Illinois",132.0,42.0,98.0,208.0,110.0,117.0,86.0,52.0,34.0,68.0,183.0,80.0,18.0,63.0,29.0,10.0,17,031,831200
"Census Tract 8313, Cook County, Illinois",21.0,19.0,2.0,8.0,69.0,32.0,85.0,54.0,6.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,17,031,831300
"Census Tract 8314, Cook County, Illinois",161.0,47.0,142.0,71.0,21.0,107.0,54.0,43.0,48.0,41.0,123.0,74.0,44.0,18.0,14.0,0.0,17,031,831400
"Census Tract 8315, Cook County, Illinois",85.0,64.0,42.0,37.0,4.0,52.0,41.0,60.0,36.0,229.0,117.0,142.0,105.0,70.0,34.0,0.0,17,031,831500
"Census Tract 8316, Cook County, Illinois",210.0,204.0,117.0,71.0,251.0,185.0,174.0,138.0,103.0,279.0,114.0,372.0,72.0,55.0,32.0,36.0,17,031,831600
"Census Tract 8317, Cook County, Illinois",95.0,13.0,36.0,65.0,18.0,22.0,48.0,34.0,22.0,42.0,92.0,55.0,99.0,23.0,66.0,28.0,17,031,831700
"Census Tract 8318, Cook County, Illinois",122.0,42.0,118.0,74.0,50.0,124.0,96.0,72.0,63.0,164.0,176.0,392.0,222.0,65.0,195.0,42.0,17,031,831800
"Census Tract 8319, Cook County, Illinois",28.0,27.0,27.0,52.0,5.0,10.0,66.0,95.0,58.0,32.0,77.0,186.0,128.0,116.0,100.0,259.0,17,031,831900
"Census Tract 8320, Cook County, Illinois",28.0,37.0,9.0,58.0,41.0,17.0,33.0,40.0,49.0,20.0,54.0,111.0,79.0,82.0,127.0,156.0,17,031,832000
"Census Tract 8321, Cook County, Illinois",160.0,79.0,131.0,90.0,42.0,42.0,64.0,52.0,33.0,114.0,144.0,229.0,173.0,88.0,105.0,196.0,17,031,832100
"Census Tract 8322, Cook County, Illinois",80.0,76.0,18.0,66.0,55.0,18.0,12.0,36.0,101.0,56.0,198.0,163.0,82.0,125.0,205.0,234.0,17,031,832200
"Census Tract 8323, Cook County, Illinois",22.0,37.0,16.0,31.0,21.0,52.0,5.0,8.0,14.0,32.0,67.0,142.0,138.0,66.0,119.0,109.0,17,031,832300
"Census Tract 8324, Cook County, Illinois",33.0,22.0,52.0,70.0,64.0,67.0,19.0,30.0,28.0,114.0,46.0,108.0,98.0,64.0,162.0,218.0,17,031,832400
"Census Tract 8325, Cook County, Illinois",253.0,89.0,42.0,15.0,46.0,39.0,18.0,9.0,37.0,81.0,82.0,89.0,96.0,54.0,112.0,320.0,17,031,832500
"Census Tract 4110, Cook County, Illinois",184.0,104.0,43.0,100.0,179.0,60.0,19.0,100.0,64.0,200.0,195.0,188.0,227.0,83.0,57.0,102.0,17,031,411000
"Census Tract 4101, Cook County, Illinois",185.0,97.0,49.0,73.0,91.0,70.0,115.0,57.0,31.0,68.0,115.0,22.0,39.0,70.0,15.0,11.0,17,031,410100
"Census Tract 4102, Cook County, Illinois",169.0,84.0,22.0,23.0,17.0,26.0,6.0,30.0,29.0,28.0,27.0,15.0,39.0,7.0,25.0,20.0,17,031,410200
"Census Tract 4106, Cook County, Illinois",160.0,143.0,32.0,83.0,8.0,53.0,56.0,32.0,83.0,162.0,39.0,41.0,56.0,49.0,48.0,45.0,17,031,410600
"Census Tract 4308, Cook County, Illinois",92.0,43.0,32.0,86.0,60.0,66.0,38.0,91.0,16.0,43.0,33.0,52.0,31.0,43.0,15.0,14.0,17,031,430800
"Census Tract 4309, Cook County, Illinois",176.0,57.0,62.0,25.0,43.0,22.0,36.0,11.0,13.0,61.0,52.0,44.0,30.0,10.0,0.0,0.0,17,031,430900
"Census Tract 4403, Cook County, Illinois",161.0,104.0,119.0,198.0,72.0,86.0,81.0,57.0,71.0,277.0,160.0,186.0,143.0,98.0,75.0,52.0,17,031,440300
"Census Tract 4406, Cook County, Illinois",109.0,69.0,54.0,40.0,27.0,35.0,14.0,50.0,31.0,44.0,94.0,66.0,64.0,40.0,52.0,0.0,17,031,440600
"Census Tract 4606, Cook County, Illinois",80.0,25.0,41.0,30.0,18.0,25.0,10.0,26.0,4.0,33.0,8.0,46.0,16.0,0.0,0.0,0.0,17,031,460600
"Census Tract 407, Cook County, Illinois",59.0,22.0,49.0,82.0,108.0,22.0,21.0,47.0,64.0,155.0,146.0,211.0,178.0,134.0,58.0,142.0,17,031,040700
"Census Tract 409, Cook County, Illinois",21.0,33.0,51.0,27.0,47.0,16.0,85.0,84.0,17.0,89.0,82.0,164.0,49.0,109.0,40.0,132.0,17,031,040900
"Census Tract 601, Cook County, Illinois",39.0,54.0,8.0,9.0,21.0,22.0,30.0,26.0,18.0,78.0,137.0,104.0,94.0,40.0,117.0,343.0,17,031,060100
"Census Tract 603, Cook County, Illinois",7.0,18.0,54.0,21.0,21.0,55.0,21.0,12.0,12.0,82.0,54.0,216.0,225.0,124.0,103.0,262.0,17,031,060300
"Census Tract 604, Cook County, Illinois",94.0,20.0,14.0,0.0,28.0,53.0,15.0,17.0,55.0,42.0,180.0,198.0,153.0,115.0,186.0,385.0,17,031,060400
"Census Tract 620, Cook County, Illinois",40.0,53.0,0.0,25.0,43.0,86.0,35.0,63.0,69.0,101.0,187.0,215.0,200.0,86.0,103.0,200.0,17,031,062000
"Census Tract 622, Cook County, Illinois",81.0,0.0,20.0,6.0,6.0,12.0,0.0,83.0,24.0,50.0,66.0,208.0,233.0,131.0,124.0,310.0,17,031,062200
"Census Tract 625, Cook County, Illinois",18.0,17.0,0.0,14.0,4.0,14.0,4.0,15.0,52.0,38.0,28.0,89.0,132.0,33.0,78.0,131.0,17,031,062500
"Census Tract 631, Cook County, Illinois",160.0,23.0,54.0,11.0,6.0,53.0,60.0,23.0,0.0,95.0,150.0,169.0,105.0,100.0,154.0,186.0,17,031,063100
"Census Tract 902, Cook County, Illinois",53.0,47.0,70.0,84.0,79.0,162.0,172.0,77.0,35.0,149.0,274.0,457.0,318.0,171.0,264.0,266.0,17,031,090200
"Census Tract 1004, Cook County, Illinois",115.0,9.0,27.0,34.0,43.0,42.0,16.0,36.0,24.0,113.0,105.0,172.0,118.0,136.0,166.0,74.0,17,031,100400
"Census Tract 1007, Cook County, Illinois",73.0,93.0,71.0,88.0,134.0,37.0,37.0,20.0,56.0,197.0,141.0,317.0,248.0,106.0,107.0,121.0,17,031,100700
"Census Tract 1203, Cook County, Illinois",81.0,46.0,16.0,17.0,150.0,48.0,116.0,83.0,25.0,9.0,265.0,217.0,308.0,193.0,146.0,552.0,17,031,120300
"Census Tract 2925, Cook County, Illinois",194.0,119.0,139.0,135.0,45.0,48.0,60.0,28.0,30.0,162.0,116.0,74.0,79.0,22.0,9.0,0.0,17,031,292500
"Census Tract 715, Cook County, Illinois",207.0,71.0,141.0,136.0,13.0,89.0,71.0,105.0,98.0,287.0,377.0,581.0,502.0,199.0,375.0,477.0,17,031,071500
"Census Tract 3906, Cook County, Illinois",110.0,21.0,24.0,22.0,35.0,37.0,10.0,36.0,5.0,96.0,44.0,99.0,53.0,59.0,39.0,175.0,17,031,390600
"Census Tract 8070, Cook County, Illinois",122.0,197.0,123.0,65.0,142.0,81.0,267.0,0.0,90.0,87.0,116.0,237.0,262.0,62.0,52.0,70.0,17,031,807000
"Census Tract 3815, Cook County, Illinois",15.0,4.0,5.0,4.0,24.0,9.0,0.0,0.0,0.0,0.0,12.0,12.0,8.0,0.0,0.0,0.0,17,031,381500
"Census Tract 4107, Cook County, Illinois",195.0,23.0,56.0,60.0,25.0,95.0,61.0,37.0,9.0,118.0,200.0,70.0,18.0,46.0,13.0,32.0,17,031,410700
"Census Tract 8083.01, Cook County, Illinois",87.0,39.0,93.0,185.0,92.0,54.0,161.0,55.0,77.0,169.0,250.0,367.0,272.0,195.0,146.0,122.0,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",86.0,56.0,41.0,117.0,40.0,16.0,112.0,28.0,34.0,125.0,160.0,220.0,168.0,118.0,125.0,46.0,17,031,808302
"Census Tract 8093, Cook County, Illinois",626.0,153.0,134.0,28.0,79.0,33.0,90.0,22.0,56.0,24.0,74.0,108.0,25.0,130.0,51.0,132.0,17,031,809300
"Census Tract 4604, Cook County, Illinois",184.0,68.0,48.0,83.0,67.0,77.0,53.0,89.0,40.0,63.0,116.0,190.0,56.0,29.0,63.0,7.0,17,031,460400
"Census Tract 5607, Cook County, Illinois",62.0,98.0,84.0,26.0,56.0,26.0,69.0,60.0,17.0,112.0,187.0,164.0,106.0,64.0,17.0,8.0,17,031,560700
"Census Tract 5611, Cook County, Illinois",94.0,21.0,92.0,103.0,121.0,66.0,33.0,66.0,42.0,167.0,155.0,293.0,234.0,186.0,208.0,81.0,17,031,561100
"Census Tract 5702, Cook County, Illinois",48.0,31.0,15.0,21.0,73.0,31.0,55.0,8.0,38.0,46.0,59.0,74.0,20.0,34.0,21.0,0.0,17,031,570200
"Census Tract 101, Cook County, Illinois",353.0,204.0,129.0,230.0,108.0,232.0,36.0,62.0,41.0,69.0,204.0,161.0,248.0,41.0,29.0,0.0,17,031,010100
"Census Tract 305, Cook County, Illinois",117.0,215.0,155.0,63.0,74.0,89.0,105.0,116.0,101.0,310.0,233.0,376.0,305.0,217.0,236.0,128.0,17,031,030500
"Census Tract 717, Cook County, Illinois",25.0,0.0,41.0,17.0,10.0,42.0,5.0,0.0,4.0,23.0,53.0,55.0,106.0,62.0,69.0,230.0,17,031,071700
"Census Tract 4203, Cook County, Illinois",131.0,28.0,20.0,40.0,25.0,59.0,30.0,12.0,26.0,16.0,57.0,31.0,29.0,18.0,0.0,46.0,17,031,420300
"Census Tract 4302, Cook County, Illinois",614.0,383.0,145.0,156.0,98.0,110.0,77.0,136.0,32.0,135.0,68.0,144.0,78.0,0.0,20.0,111.0,17,031,430200
"Census Tract 4305, Cook County, Illinois",464.0,177.0,102.0,77.0,95.0,97.0,73.0,97.0,69.0,81.0,168.0,52.0,12.0,55.0,13.0,0.0,17,031,430500
"Census Tract 4314, Cook County, Illinois",728.0,224.0,335.0,250.0,90.0,256.0,197.0,103.0,92.0,232.0,295.0,158.0,165.0,26.0,0.0,0.0,17,031,431400
"Census Tract 4407, Cook County, Illinois",76.0,7.0,53.0,21.0,43.0,27.0,28.0,72.0,4.0,75.0,44.0,78.0,21.0,47.0,25.0,0.0,17,031,440700
"Census Tract 4701, Cook County, Illinois",106.0,120.0,167.0,55.0,26.0,83.0,51.0,18.0,0.0,107.0,47.0,40.0,48.0,0.0,27.0,6.0,17,031,470100
"Census Tract 4801, Cook County, Illinois",17.0,5.0,62.0,46.0,23.0,112.0,60.0,35.0,15.0,35.0,137.0,117.0,87.0,40.0,36.0,35.0,17,031,480100
"Census Tract 4911, Cook County, Illinois",99.0,70.0,72.0,109.0,55.0,28.0,117.0,73.0,117.0,159.0,176.0,104.0,185.0,17.0,26.0,18.0,17,031,491100
"Census Tract 4913, Cook County, Illinois",148.0,79.0,62.0,66.0,43.0,22.0,53.0,19.0,37.0,30.0,66.0,26.0,35.0,40.0,5.0,0.0,17,031,491300
"Census Tract 309, Cook County, Illinois",29.0,27.0,28.0,60.0,57.0,49.0,35.0,65.0,72.0,90.0,198.0,365.0,104.0,86.0,125.0,68.0,17,031,030900
"Census Tract 319, Cook County, Illinois",114.0,60.0,63.0,54.0,59.0,0.0,66.0,50.0,9.0,60.0,136.0,244.0,105.0,57.0,96.0,117.0,17,031,031900
"Census Tract 502, Cook County, Illinois",143.0,0.0,67.0,156.0,86.0,41.0,122.0,73.0,87.0,90.0,290.0,310.0,147.0,106.0,116.0,435.0,17,031,050200
"Census Tract 8021, Cook County, Illinois",9.0,40.0,28.0,13.0,30.0,30.0,20.0,46.0,19.0,40.0,92.0,131.0,66.0,56.0,214.0,309.0,17,031,802100
"Census Tract 8028.01, Cook County, Illinois",35.0,18.0,47.0,97.0,52.0,23.0,48.0,73.0,86.0,97.0,210.0,165.0,148.0,187.0,269.0,206.0,17,031,802801
"Census Tract 8031, Cook County, Illinois",39.0,11.0,31.0,6.0,26.0,23.0,51.0,51.0,25.0,33.0,119.0,153.0,180.0,154.0,139.0,162.0,17,031,803100
"Census Tract 8036.07, Cook County, Illinois",20.0,0.0,10.0,19.0,19.0,44.0,38.0,64.0,40.0,110.0,152.0,275.0,420.0,188.0,272.0,87.0,17,031,803607
"Census Tract 8046.06, Cook County, Illinois",86.0,15.0,55.0,100.0,34.0,68.0,68.0,92.0,51.0,137.0,273.0,364.0,429.0,305.0,254.0,261.0,17,031,804606
"Census Tract 8047.05, Cook County, Illinois",61.0,41.0,25.0,31.0,55.0,134.0,110.0,59.0,38.0,168.0,105.0,221.0,150.0,60.0,79.0,101.0,17,031,804705
"Census Tract 8047.10, Cook County, Illinois",62.0,8.0,59.0,31.0,43.0,45.0,15.0,55.0,109.0,147.0,179.0,268.0,130.0,152.0,163.0,68.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",151.0,97.0,20.0,71.0,162.0,60.0,156.0,289.0,107.0,278.0,421.0,490.0,209.0,248.0,94.0,50.0,17,031,804711
