NAME,B07001_002E,B07001_003E,B07001_004E,B07001_005E,B07001_006E,B07001_007E,B07001_008E,B07001_009E,B07001_010E,B07001_011E,B07001_012E,B07001_013E,B07001_014E,B07001_015E,B07001_016E,state,county,tract
"Census Tract 705, Cook County, Illinois",149.0,343.0,41.0,325.0,367.0,497.0,333.0,201.0,177.0,209.0,204.0,106.0,138.0,49.0,270.0,17,031,070500
"Census Tract 716, Cook County, Illinois",140.0,322.0,0.0,104.0,187.0,188.0,139.0,79.0,162.0,77.0,38.0,142.0,105.0,88.0,119.0,17,031,071600
"Census Tract 718, Cook County, Illinois",196.0,323.0,44.0,117.0,369.0,237.0,193.0,141.0,161.0,207.0,128.0,193.0,90.0,72.0,84.0,17,031,071800
"Census Tract 8171.02, Cook County, Illinois",160.0,429.0,237.0,158.0,263.0,163.0,146.0,197.0,265.0,135.0,346.0,136.0,151.0,206.0,228.0,17,031,817102
"Census Tract 8173, Cook County, Illinois",125.0,468.0,195.0,209.0,234.0,152.0,277.0,120.0,91.0,118.0,111.0,113.0,131.0,104.0,87.0,17,031,817300
"Census Tract 8191, Cook County, Illinois",277.0,712.0,65.0,249.0,272.0,371.0,242.0,285.0,202.0,234.0,292.0,156.0,274.0,157.0,287.0,17,031,819100
"Census Tract 8196, Cook County, Illinois",225.0,953.0,59.0,108.0,55.0,141.0,261.0,255.0,451.0,371.0,220.0,203.0,108.0,97.0,173.0,17,031,819600
"Census Tract 8278.04, Cook County, Illinois",112.0,581.0,41.0,269.0,85.0,43.0,214.0,186.0,240.0,211.0,201.0,268.0,137.0,95.0,268.0,17,031,827804
"Census Tract 8275, Cook County, Illinois",257.0,1392.0,103.0,535.0,247.0,161.0,317.0,368.0,417.0,210.0,388.0,228.0,161.0,183.0,193.0,17,031,827500
"Census Tract 8278.01, Cook County, Illinois",238.0,1313.0,142.0,255.0,395.0,385.0,396.0,127.0,209.0,393.0,218.0,274.0,178.0,115.0,574.0,17,031,827801
"Census Tract 8285.06, Cook County, Illinois",608.0,1132.0,407.0,574.0,677.0,588.0,524.0,442.0,412.0,881.0,671.0,685.0,433.0,383.0,355.0,17,031,828506
"Census Tract 8291, Cook County, Illinois",213.0,804.0,71.0,247.0,147.0,406.0,257.0,368.0,97.0,194.0,208.0,71.0,212.0,83.0,101.0,17,031,829100
"Census Tract 8295, Cook County, Illinois",311.0,719.0,49.0,134.0,419.0,249.0,247.0,114.0,280.0,203.0,374.0,285.0,102.0,93.0,325.0,17,031,829500
"Census Tract 8300.04, Cook County, Illinois",275.0,1030.0,162.0,660.0,539.0,303.0,280.0,433.0,252.0,699.0,575.0,410.0,360.0,438.0,396.0,17,031,830004
"Census Tract 8300.05, Cook County, Illinois",119.0,690.0,60.0,190.0,281.0,152.0,55.0,246.0,364.0,256.0,279.0,239.0,343.0,259.0,617.0,17,031,830005
"Census Tract 8300.06, Cook County, Illinois",43.0,537.0,27.0,552.0,132.0,206.0,68.0,154.0,251.0,163.0,98.0,324.0,163.0,89.0,240.0,17,031,830006
"Census Tract 8302.01, Cook County, Illinois",91.0,573.0,298.0,717.0,277.0,128.0,108.0,161.0,710.0,664.0,326.0,647.0,208.0,108.0,308.0,17,031,830201
"Census Tract 3206, Cook County, Illinois",240.0,96.0,67.0,453.0,930.0,1006.0,515.0,235.0,305.0,328.0,143.0,245.0,127.0,111.0,261.0,17,031,320600
"Census Tract 3504, Cook County, Illinois",139.0,660.0,116.0,126.0,120.0,155.0,147.0,100.0,57.0,68.0,77.0,126.0,32.0,10.0,12.0,17,031,350400
"Census Tract 8048.10, Cook County, Illinois",449.0,1077.0,27.0,280.0,483.0,499.0,544.0,333.0,470.0,413.0,524.0,322.0,495.0,305.0,512.0,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",417.0,1161.0,43.0,180.0,443.0,282.0,528.0,491.0,481.0,493.0,618.0,387.0,243.0,276.0,482.0,17,031,804901
"Census Tract 8053.01, Cook County, Illinois",153.0,433.0,53.0,168.0,137.0,189.0,223.0,156.0,215.0,343.0,279.0,125.0,138.0,185.0,354.0,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",161.0,431.0,23.0,163.0,266.0,291.0,299.0,119.0,193.0,183.0,280.0,261.0,441.0,231.0,369.0,17,031,805302
"Census Tract 8054.02, Cook County, Illinois",269.0,536.0,196.0,269.0,356.0,254.0,184.0,252.0,298.0,566.0,592.0,323.0,196.0,189.0,457.0,17,031,805402
"Census Tract 8063, Cook County, Illinois",289.0,716.0,83.0,163.0,171.0,405.0,288.0,362.0,270.0,382.0,382.0,427.0,260.0,142.0,244.0,17,031,806300
"Census Tract 8071, Cook County, Illinois",250.0,722.0,137.0,140.0,72.0,73.0,204.0,283.0,207.0,215.0,227.0,185.0,231.0,252.0,288.0,17,031,807100
"Census Tract 8082, Cook County, Illinois",164.0,861.0,165.0,413.0,242.0,246.0,221.0,349.0,250.0,504.0,380.0,478.0,282.0,220.0,540.0,17,031,808200
"Census Tract 8085, Cook County, Illinois",161.0,703.0,117.0,197.0,125.0,185.0,218.0,288.0,286.0,445.0,263.0,259.0,210.0,165.0,395.0,17,031,808500
"Census Tract 8129, Cook County, Illinois",249.0,1061.0,64.0,206.0,211.0,306.0,303.0,308.0,343.0,395.0,340.0,312.0,263.0,126.0,138.0,17,031,812900
"Census Tract 8131, Cook County, Illinois",306.0,1027.0,145.0,78.0,265.0,448.0,426.0,473.0,462.0,239.0,228.0,277.0,202.0,155.0,138.0,17,031,813100
"Census Tract 8132, Cook County, Illinois",185.0,909.0,115.0,174.0,150.0,278.0,344.0,342.0,407.0,370.0,201.0,253.0,181.0,173.0,152.0,17,031,813200
"Census Tract 8134, Cook County, Illinois",406.0,2218.0,208.0,603.0,451.0,528.0,564.0,409.0,586.0,505.0,403.0,200.0,199.0,66.0,263.0,17,031,813400
"Census Tract 8141, Cook County, Illinois",235.0,715.0,111.0,537.0,389.0,327.0,351.0,136.0,271.0,379.0,249.0,221.0,130.0,100.0,61.0,17,031,814100
"Census Tract 2916, Cook County, Illinois",84.0,168.0,13.0,60.0,112.0,76.0,75.0,111.0,41.0,53.0,6.0,57.0,26.0,28.0,26.0,17,031,291600
"Census Tract 2924, Cook County, Illinois",117.0,276.0,65.0,208.0,244.0,57.0,122.0,118.0,166.0,92.0,166.0,107.0,84.0,88.0,56.0,17,031,292400
"Census Tract 3011, Cook County, Illinois",118.0,489.0,36.0,172.0,161.0,264.0,159.0,177.0,66.0,107.0,135.0,95.0,112.0,93.0,21.0,17,031,301100
"Census Tract 3016, Cook County, Illinois",404.0,869.0,168.0,217.0,290.0,323.0,244.0,265.0,152.0,243.0,235.0,176.0,256.0,153.0,168.0,17,031,301600
"Census Tract 6605, Cook County, Illinois",365.0,977.0,169.0,284.0,365.0,176.0,359.0,233.0,336.0,208.0,140.0,142.0,158.0,272.0,228.0,17,031,660500
"Census Tract 6611, Cook County, Illinois",425.0,1424.0,173.0,717.0,669.0,591.0,539.0,426.0,556.0,386.0,300.0,391.0,201.0,135.0,146.0,17,031,661100
"Census Tract 6706, Cook County, Illinois",85.0,95.0,0.0,50.0,94.0,28.0,73.0,91.0,27.0,22.0,79.0,82.0,81.0,43.0,125.0,17,031,670600
"Census Tract 6905, Cook County, Illinois",8.0,114.0,12.0,0.0,122.0,11.0,33.0,28.0,28.0,51.0,80.0,25.0,92.0,0.0,28.0,17,031,690500
"Census Tract 6910, Cook County, Illinois",40.0,307.0,35.0,39.0,256.0,113.0,143.0,139.0,122.0,124.0,263.0,225.0,163.0,129.0,93.0,17,031,691000
"Census Tract 7104, Cook County, Illinois",222.0,1252.0,97.0,410.0,322.0,182.0,296.0,405.0,432.0,260.0,298.0,425.0,294.0,316.0,343.0,17,031,710400
"Census Tract 7404, Cook County, Illinois",222.0,716.0,82.0,212.0,330.0,277.0,420.0,278.0,271.0,287.0,352.0,434.0,144.0,70.0,307.0,17,031,740400
"Census Tract 7708, Cook County, Illinois",299.0,700.0,39.0,307.0,325.0,239.0,546.0,472.0,307.0,408.0,479.0,230.0,257.0,186.0,415.0,17,031,770800
"Census Tract 8008, Cook County, Illinois",49.0,481.0,57.0,56.0,67.0,118.0,70.0,72.0,179.0,276.0,160.0,69.0,212.0,172.0,237.0,17,031,800800
"Census Tract 810, Cook County, Illinois",29.0,186.0,469.0,923.0,1899.0,1132.0,305.0,226.0,359.0,380.0,197.0,479.0,691.0,200.0,694.0,17,031,081000
"Census Tract 304, Cook County, Illinois",132.0,236.0,28.0,78.0,221.0,365.0,220.0,259.0,210.0,197.0,202.0,126.0,103.0,98.0,125.0,17,031,030400
"Census Tract 309, Cook County, Illinois",105.0,273.0,40.0,167.0,276.0,474.0,256.0,289.0,247.0,196.0,245.0,145.0,107.0,173.0,111.0,17,031,030900
"Census Tract 319, Cook County, Illinois",33.0,268.0,19.0,186.0,428.0,409.0,301.0,184.0,99.0,180.0,140.0,71.0,48.0,77.0,76.0,17,031,031900
"Census Tract 502, Cook County, Illinois",418.0,935.0,38.0,157.0,248.0,349.0,426.0,629.0,477.0,232.0,128.0,238.0,113.0,249.0,443.0,17,031,050200
"Census Tract 8021, Cook County, Illinois",161.0,931.0,60.0,144.0,49.0,27.0,214.0,180.0,236.0,286.0,391.0,267.0,223.0,130.0,144.0,17,031,802100
"Census Tract 8028.01, Cook County, Illinois",301.0,746.0,45.0,242.0,163.0,249.0,307.0,362.0,418.0,260.0,541.0,319.0,376.0,112.0,302.0,17,031,802801
"Census Tract 8031, Cook County, Illinois",148.0,768.0,99.0,102.0,80.0,194.0,113.0,322.0,378.0,148.0,269.0,224.0,189.0,177.0,156.0,17,031,803100
"Census Tract 8036.07, Cook County, Illinois",241.0,703.0,76.0,217.0,340.0,488.0,319.0,211.0,194.0,419.0,478.0,362.0,247.0,78.0,394.0,17,031,803607
"Census Tract 8046.06, Cook County, Illinois",259.0,1158.0,41.0,273.0,400.0,296.0,377.0,476.0,474.0,387.0,685.0,607.0,576.0,362.0,506.0,17,031,804606
"Census Tract 8047.05, Cook County, Illinois",264.0,713.0,51.0,332.0,223.0,367.0,353.0,198.0,300.0,350.0,340.0,243.0,252.0,237.0,161.0,17,031,804705
"Census Tract 8047.10, Cook County, Illinois",207.0,432.0,50.0,80.0,373.0,264.0,162.0,319.0,261.0,313.0,421.0,282.0,264.0,160.0,168.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",522.0,1192.0,109.0,338.0,787.0,1043.0,601.0,369.0,481.0,433.0,447.0,507.0,174.0,296.0,276.0,17,031,804711
"Census Tract 8051.06, Cook County, Illinois",153.0,374.0,75.0,82.0,111.0,261.0,184.0,176.0,206.0,199.0,280.0,305.0,134.0,167.0,236.0,17,031,805106
"Census Tract 8051.09, Cook County, Illinois",161.0,589.0,72.0,203.0,96.0,169.0,221.0,130.0,324.0,433.0,293.0,346.0,353.0,211.0,566.0,17,031,805109
"Census Tract 8050.02, Cook County, Illinois",290.0,825.0,144.0,418.0,541.0,660.0,630.0,660.0,298.0,427.0,436.0,348.0,279.0,308.0,628.0,17,031,805002
"Census Tract 8048.03, Cook County, Illinois",331.0,1302.0,87.0,213.0,379.0,196.0,416.0,579.0,363.0,516.0,388.0,392.0,270.0,227.0,302.0,17,031,804803
"Census Tract 8048.08, Cook County, Illinois",109.0,498.0,95.0,88.0,61.0,114.0,162.0,213.0,209.0,147.0,179.0,230.0,139.0,128.0,220.0,17,031,804808
"Census Tract 8049.02, Cook County, Illinois",217.0,822.0,177.0,208.0,153.0,324.0,310.0,471.0,406.0,374.0,383.0,361.0,310.0,143.0,626.0,17,031,804902
"Census Tract 8051.12, Cook County, Illinois",175.0,415.0,85.0,134.0,196.0,191.0,248.0,170.0,154.0,236.0,222.0,293.0,190.0,164.0,409.0,17,031,805112
"Census Tract 8055.02, Cook County, Illinois",216.0,772.0,141.0,94.0,74.0,113.0,236.0,194.0,268.0,373.0,310.0,368.0,168.0,237.0,349.0,17,031,805502
"Census Tract 8058.01, Cook County, Illinois",90.0,336.0,147.0,102.0,91.0,115.0,144.0,145.0,93.0,169.0,222.0,176.0,190.0,66.0,327.0,17,031,805801
"Census Tract 8067, Cook County, Illinois",230.0,680.0,66.0,63.0,111.0,102.0,212.0,306.0,193.0,268.0,311.0,456.0,272.0,238.0,354.0,17,031,806700
"Census Tract 8078, Cook County, Illinois",145.0,441.0,17.0,119.0,145.0,141.0,245.0,123.0,127.0,126.0,176.0,193.0,186.0,154.0,240.0,17,031,807800
"Census Tract 8090, Cook County, Illinois",197.0,926.0,44.0,78.0,42.0,125.0,147.0,248.0,397.0,249.0,253.0,166.0,247.0,180.0,660.0,17,031,809000
"Census Tract 8091, Cook County, Illinois",152.0,615.0,43.0,67.0,76.0,115.0,179.0,207.0,301.0,250.0,211.0,189.0,222.0,141.0,382.0,17,031,809100
"Census Tract 8103.02, Cook County, Illinois",139.0,633.0,33.0,132.0,78.0,153.0,237.0,202.0,155.0,151.0,510.0,187.0,136.0,197.0,121.0,17,031,810302
"Census Tract 8105.02, Cook County, Illinois",165.0,745.0,68.0,310.0,247.0,270.0,441.0,277.0,445.0,386.0,475.0,374.0,261.0,371.0,643.0,17,031,810502
"Census Tract 8107.01, Cook County, Illinois",287.0,874.0,141.0,227.0,338.0,506.0,325.0,341.0,278.0,339.0,361.0,288.0,185.0,220.0,222.0,17,031,810701
"Census Tract 8108, Cook County, Illinois",223.0,743.0,302.0,499.0,262.0,260.0,324.0,465.0,301.0,302.0,512.0,387.0,196.0,208.0,248.0,17,031,810800
"Census Tract 8114.02, Cook County, Illinois",337.0,440.0,96.0,213.0,297.0,209.0,431.0,377.0,251.0,227.0,279.0,268.0,274.0,136.0,280.0,17,031,811402
"Census Tract 8115, Cook County, Illinois",266.0,1038.0,278.0,391.0,439.0,518.0,354.0,448.0,356.0,525.0,416.0,392.0,295.0,191.0,457.0,17,031,811500
"Census Tract 801, Cook County, Illinois",64.0,472.0,86.0,165.0,1162.0,839.0,214.0,182.0,293.0,395.0,558.0,550.0,398.0,675.0,613.0,17,031,080100
"Census Tract 804, Cook County, Illinois",544.0,587.0,94.0,476.0,736.0,437.0,409.0,124.0,126.0,96.0,194.0,188.0,168.0,83.0,56.0,17,031,080400
"Census Tract 813, Cook County, Illinois",52.0,221.0,20.0,275.0,432.0,406.0,414.0,77.0,227.0,362.0,354.0,507.0,633.0,534.0,879.0,17,031,081300
"Census Tract 1002, Cook County, Illinois",407.0,733.0,92.0,252.0,888.0,325.0,731.0,235.0,357.0,377.0,591.0,556.0,470.0,195.0,535.0,17,031,100200
"Census Tract 1003, Cook County, Illinois",263.0,661.0,116.0,191.0,253.0,314.0,457.0,354.0,370.0,486.0,444.0,466.0,294.0,320.0,1270.0,17,031,100300
"Census Tract 1204, Cook County, Illinois",206.0,695.0,42.0,99.0,319.0,357.0,270.0,348.0,261.0,277.0,288.0,151.0,124.0,92.0,182.0,17,031,120400
"Census Tract 1503, Cook County, Illinois",193.0,1120.0,273.0,525.0,461.0,606.0,772.0,360.0,549.0,554.0,617.0,529.0,422.0,186.0,587.0,17,031,150300
"Census Tract 1512, Cook County, Illinois",72.0,629.0,163.0,260.0,249.0,164.0,161.0,309.0,410.0,370.0,289.0,111.0,113.0,116.0,195.0,17,031,151200
"Census Tract 1602, Cook County, Illinois",88.0,504.0,71.0,127.0,115.0,220.0,147.0,328.0,276.0,337.0,149.0,185.0,161.0,137.0,163.0,17,031,160200
"Census Tract 1704, Cook County, Illinois",285.0,586.0,45.0,182.0,251.0,424.0,169.0,241.0,389.0,363.0,289.0,228.0,274.0,209.0,245.0,17,031,170400
"Census Tract 1708, Cook County, Illinois",154.0,624.0,39.0,231.0,307.0,344.0,321.0,235.0,231.0,198.0,331.0,399.0,188.0,121.0,325.0,17,031,170800
"Census Tract 1801, Cook County, Illinois",403.0,707.0,133.0,273.0,646.0,565.0,379.0,461.0,268.0,426.0,436.0,478.0,411.0,239.0,290.0,17,031,180100
"Census Tract 8285.05, Cook County, Illinois",122.0,1026.0,167.0,99.0,497.0,362.0,383.0,321.0,326.0,648.0,429.0,757.0,589.0,332.0,397.0,17,031,828505
"Census Tract 8287.01, Cook County, Illinois",161.0,942.0,34.0,310.0,346.0,234.0,416.0,193.0,272.0,263.0,257.0,237.0,196.0,45.0,257.0,17,031,828701
"Census Tract 8290, Cook County, Illinois",105.0,316.0,24.0,117.0,93.0,76.0,82.0,45.0,69.0,65.0,64.0,36.0,25.0,54.0,76.0,17,031,829000
"Census Tract 8294.02, Cook County, Illinois",49.0,768.0,68.0,75.0,185.0,185.0,269.0,149.0,209.0,349.0,121.0,270.0,229.0,156.0,188.0,17,031,829402
"Census Tract 1406.01, Cook County, Illinois",127.0,471.0,43.0,174.0,231.0,257.0,270.0,147.0,214.0,241.0,161.0,206.0,77.0,88.0,156.0,17,031,140601
"Census Tract 1407.01, Cook County, Illinois",82.0,510.0,94.0,157.0,326.0,382.0,300.0,306.0,178.0,202.0,146.0,98.0,76.0,45.0,53.0,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",287.0,1013.0,210.0,379.0,586.0,533.0,647.0,454.0,548.0,378.0,176.0,188.0,110.0,106.0,163.0,17,031,140702
"Census Tract 1504.01, Cook County, Illinois",187.0,909.0,75.0,284.0,172.0,266.0,469.0,391.0,430.0,342.0,325.0,344.0,225.0,145.0,325.0,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",231.0,572.0,78.0,211.0,181.0,536.0,263.0,210.0,220.0,403.0,219.0,192.0,144.0,86.0,213.0,17,031,150402
"Census Tract 1505.01, Cook County, Illinois",167.0,460.0,99.0,229.0,223.0,254.0,289.0,234.0,316.0,272.0,302.0,291.0,310.0,49.0,324.0,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",249.0,719.0,112.0,197.0,238.0,297.0,373.0,293.0,210.0,252.0,301.0,404.0,194.0,124.0,260.0,17,031,150502
"Census Tract 1510.01, Cook County, Illinois",223.0,450.0,27.0,179.0,196.0,231.0,312.0,179.0,161.0,153.0,198.0,151.0,147.0,40.0,128.0,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",305.0,867.0,49.0,386.0,298.0,301.0,370.0,504.0,401.0,393.0,287.0,158.0,139.0,167.0,195.0,17,031,151002
"Census Tract 1605.02, Cook County, Illinois",120.0,616.0,109.0,377.0,277.0,422.0,448.0,144.0,256.0,200.0,237.0,133.0,153.0,110.0,92.0,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",178.0,460.0,91.0,216.0,252.0,315.0,384.0,342.0,227.0,164.0,251.0,83.0,132.0,18.0,153.0,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",176.0,510.0,27.0,243.0,384.0,275.0,458.0,404.0,303.0,184.0,223.0,155.0,104.0,132.0,97.0,17,031,160602
"Census Tract 1605.01, Cook County, Illinois",255.0,636.0,67.0,399.0,338.0,282.0,433.0,289.0,230.0,247.0,340.0,115.0,73.0,83.0,167.0,17,031,160501
"Census Tract 1906.01, Cook County, Illinois",289.0,796.0,160.0,383.0,342.0,424.0,374.0,363.0,439.0,330.0,354.0,222.0,208.0,109.0,106.0,17,031,190601
"Census Tract 1904.01, Cook County, Illinois",239.0,764.0,110.0,369.0,295.0,288.0,327.0,260.0,274.0,233.0,421.0,231.0,184.0,220.0,126.0,17,031,190401
"Census Tract 1904.02, Cook County, Illinois",176.0,1250.0,168.0,235.0,264.0,413.0,522.0,315.0,375.0,417.0,283.0,362.0,314.0,140.0,116.0,17,031,190402
"Census Tract 102.01, Cook County, Illinois",440.0,1396.0,192.0,313.0,759.0,566.0,578.0,799.0,648.0,494.0,279.0,406.0,139.0,117.0,253.0,17,031,010201
"Census Tract 105.02, Cook County, Illinois",132.0,308.0,70.0,621.0,315.0,363.0,258.0,238.0,198.0,205.0,129.0,53.0,77.0,47.0,42.0,17,031,010502
"Census Tract 102.02, Cook County, Illinois",182.0,305.0,121.0,185.0,256.0,295.0,240.0,64.0,135.0,146.0,297.0,191.0,129.0,138.0,112.0,17,031,010202
"Census Tract 105.01, Cook County, Illinois",166.0,237.0,16.0,292.0,665.0,630.0,259.0,412.0,395.0,221.0,151.0,142.0,182.0,15.0,236.0,17,031,010501
"Census Tract 105.03, Cook County, Illinois",29.0,76.0,29.0,393.0,202.0,63.0,54.0,35.0,39.0,110.0,18.0,120.0,176.0,215.0,206.0,17,031,010503
"Census Tract 107.01, Cook County, Illinois",183.0,488.0,0.0,167.0,432.0,398.0,288.0,294.0,247.0,226.0,207.0,256.0,86.0,111.0,151.0,17,031,010701
"Census Tract 107.02, Cook County, Illinois",253.0,1098.0,148.0,437.0,448.0,535.0,369.0,423.0,379.0,423.0,241.0,194.0,10.0,20.0,64.0,17,031,010702
"Census Tract 5805.01, Cook County, Illinois",294.0,1071.0,91.0,413.0,453.0,467.0,215.0,406.0,173.0,377.0,141.0,355.0,95.0,212.0,178.0,17,031,580501
"Census Tract 5805.02, Cook County, Illinois",344.0,991.0,139.0,356.0,500.0,455.0,358.0,365.0,399.0,360.0,244.0,249.0,92.0,174.0,304.0,17,031,580502
"Census Tract 6503.01, Cook County, Illinois",323.0,1053.0,193.0,238.0,338.0,302.0,414.0,521.0,363.0,124.0,297.0,183.0,104.0,287.0,179.0,17,031,650301
"Census Tract 6503.02, Cook County, Illinois",283.0,875.0,96.0,342.0,409.0,187.0,310.0,413.0,262.0,282.0,269.0,253.0,75.0,28.0,86.0,17,031,650302
"Census Tract 6603.01, Cook County, Illinois",148.0,244.0,51.0,99.0,101.0,115.0,66.0,79.0,118.0,27.0,46.0,26.0,31.0,105.0,102.0,17,031,660301
"Census Tract 6603.02, Cook County, Illinois",382.0,877.0,207.0,309.0,556.0,637.0,202.0,245.0,392.0,209.0,267.0,68.0,225.0,248.0,132.0,17,031,660302
"Census Tract 7003.01, Cook County, Illinois",339.0,1603.0,178.0,372.0,590.0,396.0,431.0,555.0,383.0,455.0,339.0,249.0,206.0,94.0,256.0,17,031,700301
"Census Tract 7003.02, Cook County, Illinois",364.0,1205.0,192.0,347.0,339.0,365.0,547.0,250.0,321.0,306.0,291.0,425.0,311.0,186.0,387.0,17,031,700302
"Census Tract 7004.01, Cook County, Illinois",186.0,1384.0,137.0,660.0,417.0,317.0,376.0,546.0,578.0,346.0,474.0,288.0,189.0,142.0,219.0,17,031,700401
"Census Tract 7004.02, Cook County, Illinois",359.0,1003.0,202.0,229.0,109.0,392.0,156.0,353.0,341.0,283.0,349.0,212.0,177.0,87.0,178.0,17,031,700402
"Census Tract 7005.01, Cook County, Illinois",52.0,638.0,204.0,484.0,389.0,266.0,283.0,345.0,586.0,740.0,719.0,494.0,389.0,345.0,458.0,17,031,700501
"Census Tract 7005.02, Cook County, Illinois",236.0,616.0,88.0,227.0,205.0,148.0,180.0,132.0,176.0,179.0,326.0,258.0,228.0,129.0,283.0,17,031,700502
"Census Tract 7302.01, Cook County, Illinois",312.0,693.0,106.0,345.0,335.0,354.0,222.0,378.0,285.0,292.0,396.0,481.0,319.0,320.0,393.0,17,031,730201
"Census Tract 7302.02, Cook County, Illinois",105.0,450.0,49.0,247.0,342.0,126.0,99.0,228.0,171.0,166.0,300.0,210.0,145.0,154.0,306.0,17,031,730202
"Census Tract 8088, Cook County, Illinois",174.0,664.0,334.0,254.0,155.0,112.0,173.0,200.0,284.0,238.0,346.0,199.0,302.0,125.0,244.0,17,031,808800
"Census Tract 8092, Cook County, Illinois",305.0,804.0,52.0,329.0,269.0,275.0,336.0,328.0,242.0,297.0,240.0,229.0,204.0,77.0,263.0,17,031,809200
"Census Tract 8105.01, Cook County, Illinois",233.0,590.0,121.0,242.0,424.0,363.0,220.0,236.0,304.0,245.0,417.0,473.0,261.0,152.0,907.0,17,031,810501
"Census Tract 8111, Cook County, Illinois",336.0,661.0,132.0,288.0,370.0,639.0,494.0,250.0,190.0,661.0,611.0,352.0,262.0,344.0,392.0,17,031,811100
"Census Tract 8112, Cook County, Illinois",222.0,1070.0,92.0,131.0,241.0,621.0,291.0,333.0,394.0,266.0,209.0,420.0,263.0,162.0,227.0,17,031,811200
"Census Tract 8125, Cook County, Illinois",128.0,493.0,82.0,49.0,182.0,241.0,233.0,265.0,233.0,316.0,173.0,164.0,198.0,146.0,240.0,17,031,812500
"Census Tract 8127, Cook County, Illinois",161.0,476.0,36.0,179.0,186.0,179.0,193.0,219.0,293.0,288.0,220.0,216.0,226.0,137.0,215.0,17,031,812700
"Census Tract 8140, Cook County, Illinois",259.0,750.0,127.0,309.0,511.0,328.0,188.0,278.0,273.0,456.0,251.0,287.0,191.0,92.0,176.0,17,031,814000
"Census Tract 8150, Cook County, Illinois",194.0,673.0,85.0,250.0,309.0,218.0,306.0,481.0,166.0,318.0,160.0,206.0,170.0,118.0,130.0,17,031,815000
"Census Tract 3017.01, Cook County, Illinois",212.0,840.0,68.0,242.0,317.0,333.0,323.0,303.0,137.0,177.0,82.0,258.0,52.0,192.0,205.0,17,031,301701
"Census Tract 3018.02, Cook County, Illinois",125.0,883.0,130.0,237.0,272.0,243.0,318.0,245.0,155.0,174.0,179.0,100.0,81.0,78.0,153.0,17,031,301802
"Census Tract 3017.02, Cook County, Illinois",398.0,1140.0,131.0,415.0,348.0,472.0,258.0,253.0,263.0,244.0,224.0,124.0,163.0,59.0,69.0,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",461.0,516.0,130.0,201.0,201.0,276.0,378.0,222.0,120.0,188.0,135.0,130.0,127.0,284.0,168.0,17,031,301801
"Census Tract 3018.03, Cook County, Illinois",394.0,743.0,87.0,315.0,477.0,333.0,336.0,258.0,229.0,285.0,170.0,211.0,152.0,159.0,192.0,17,031,301803
"Census Tract 4301.01, Cook County, Illinois",148.0,415.0,53.0,255.0,342.0,177.0,319.0,233.0,155.0,243.0,284.0,225.0,89.0,125.0,119.0,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",148.0,203.0,22.0,228.0,398.0,128.0,208.0,288.0,281.0,160.0,150.0,342.0,151.0,205.0,208.0,17,031,430102
"Census Tract 4313.01, Cook County, Illinois",279.0,471.0,51.0,355.0,430.0,150.0,164.0,101.0,244.0,174.0,250.0,132.0,133.0,60.0,152.0,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",416.0,947.0,178.0,347.0,302.0,381.0,287.0,330.0,107.0,191.0,317.0,202.0,102.0,77.0,35.0,17,031,431302
"Census Tract 4401.01, Cook County, Illinois",329.0,561.0,64.0,457.0,321.0,315.0,264.0,212.0,262.0,253.0,275.0,247.0,146.0,156.0,132.0,17,031,440101
"Census Tract 4401.02, Cook County, Illinois",273.0,361.0,39.0,203.0,424.0,325.0,289.0,192.0,198.0,159.0,298.0,302.0,143.0,102.0,117.0,17,031,440102
"Census Tract 4402.02, Cook County, Illinois",85.0,379.0,14.0,218.0,196.0,101.0,276.0,45.0,219.0,172.0,235.0,259.0,219.0,176.0,398.0,17,031,440202
